tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
69,21,10,0,0.1,0.25,0.69,0.43670886075949367,0.7860759493670887,0.69,0.38333333333333336,0.69,0.40828402366863903,0.7349112426035502,-0.1718600156490827
71,19,8,2,0.1,0.25,0.73,0.49698613622664256,0.8183845690174805,0.73,0.49444444444444446,0.73,0.4846344722275243,0.769116243557931,-0.008183810269003939
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
65,25,10,0,0.1,0.25,0.65,0.43333333333333335,0.78,0.65,0.3611111111111111,0.65,0.39393939393939387,0.7090909090909089,-0.19245008972987526
73,17,10,0,0.1,0.25,0.73,0.4397590361445783,0.791566265060241,0.73,0.40555555555555556,0.73,0.42196531791907516,0.7595375722543354,-0.1508565459517506
74,16,5,5,0.1,0.25,0.79,0.5874020494273658,0.8668474984930681,0.79,0.6611111111111111,0.79,0.5991601450658522,0.8204237449895018,0.23733049780111423
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
76,14,3,7,0.1,0.25,0.83,0.6476793248945147,0.89915611814346,0.83,0.7722222222222221,0.83,0.6755105936247375,0.8546287459438824,0.401006703181193
77,13,10,0,0.1,0.25,0.77,0.4425287356321839,0.7965517241379311,0.77,0.42777777777777776,0.77,0.4350282485875706,0.7830508474576271,-0.12885189058084473
73,17,10,0,0.1,0.25,0.73,0.4397590361445783,0.791566265060241,0.73,0.40555555555555556,0.73,0.42196531791907516,0.7595375722543354,-0.1508565459517506
72,18,7,3,0.1,0.25,0.75,0.527124773960217,0.8345388788426763,0.75,0.55,0.75,0.522809696506967,0.7862187440351213,0.07365429242103545
73,17,6,4,0.1,0.25,0.77,0.5572634116937915,0.8506931886678721,0.77,0.6055555555555556,0.77,0.5609849207864097,0.8033212445123116,0.15549239511107485
71,19,6,4,0.1,0.25,0.75,0.5479954827780915,0.847261434217956,0.75,0.5944444444444444,0.75,0.5463618218109236,0.7895118853202685,0.1346537293478313
65,25,8,2,0.1,0.25,0.67,0.48224251648909183,0.808777270421106,0.67,0.46111111111111114,0.67,0.45282706018902336,0.7286022218537554,-0.05255735165329335
75,15,4,6,0.1,0.25,0.81,0.6175406871609403,0.8830018083182639,0.81,0.7166666666666667,0.81,0.6373353693452949,0.8375262454666923,0.31916860049115364
78,12,9,1,0.1,0.25,0.79,0.48673740053050396,0.8145888594164457,0.79,0.48333333333333334,0.79,0.48415622697126015,0.8019159911569639,-0.02973505167250263
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
69,21,4,6,0.1,0.25,0.75,0.5837138508371384,0.8729071537290716,0.75,0.6833333333333333,0.75,0.585475045597745,0.7943956226164814,0.2477703720798115
69,21,10,0,0.1,0.25,0.69,0.43670886075949367,0.7860759493670887,0.69,0.38333333333333336,0.69,0.40828402366863903,0.7349112426035502,-0.1718600156490827
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
74,16,7,3,0.1,0.25,0.77,0.5357374918778427,0.8380116959064327,0.77,0.5611111111111111,0.77,0.5361968138737649,0.7996370235934666,0.09346566935467332
71,19,8,2,0.1,0.25,0.73,0.49698613622664256,0.8183845690174805,0.73,0.49444444444444446,0.73,0.4846344722275243,0.769116243557931,-0.008183810269003939
73,17,10,0,0.1,0.25,0.73,0.4397590361445783,0.791566265060241,0.73,0.40555555555555556,0.73,0.42196531791907516,0.7595375722543354,-0.1508565459517506
78,12,7,3,0.1,0.25,0.81,0.5588235294117647,0.8458823529411764,0.81,0.5833333333333334,0.81,0.5657142857142857,0.8262857142857143,0.140028008402801
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
72,18,7,3,0.1,0.25,0.75,0.527124773960217,0.8345388788426763,0.75,0.55,0.75,0.522809696506967,0.7862187440351213,0.07365429242103545
76,14,9,1,0.1,0.25,0.77,0.4803921568627451,0.8113725490196079,0.77,0.4722222222222222,0.77,0.4742857142857143,0.7897142857142857,-0.04667600280093366
77,13,6,4,0.1,0.25,0.81,0.5815024805102764,0.8584691708008505,0.81,0.6277777777777778,0.81,0.5932348533504602,0.8307856989937913,0.2041000327582508
73,17,4,6,0.1,0.25,0.79,0.6044607566346697,0.8793337097684923,0.79,0.7055555555555555,0.79,0.6189439303211759,0.8231899836690256,0.29306988152175045
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
73,17,6,4,0.1,0.25,0.77,0.5572634116937915,0.8506931886678721,0.77,0.6055555555555556,0.77,0.5609849207864097,0.8033212445123116,0.15549239511107485
67,23,10,0,0.1,0.25,0.67,0.43506493506493504,0.7831168831168831,0.67,0.37222222222222223,0.67,0.40119760479041916,0.7221556886227545,-0.18217857500000703
71,19,6,4,0.1,0.25,0.75,0.5479954827780915,0.847261434217956,0.75,0.5944444444444444,0.75,0.5463618218109236,0.7895118853202685,0.1346537293478313
72,18,1,9,0.1,0.25,0.81,0.6598173515981735,0.9210045662100456,0.81,0.8500000000000001,0.81,0.6849610346542861,0.843740673188526,0.47301616487964016
69,21,10,0,0.1,0.25,0.69,0.43670886075949367,0.7860759493670887,0.69,0.38333333333333336,0.69,0.40828402366863903,0.7349112426035502,-0.1718600156490827
68,22,5,5,0.1,0.25,0.73,0.5583460172501268,0.85687468290208,0.73,0.6277777777777778,0.73,0.5523130492455646,0.7779472724258001,0.17268844114653528
75,15,10,0,0.1,0.25,0.75,0.4411764705882353,0.7941176470588235,0.75,0.4166666666666667,0.75,0.42857142857142855,0.7714285714285714,-0.140028008402801
80,10,9,1,0.1,0.25,0.81,0.49489274770173647,0.8180796731358528,0.81,0.4944444444444444,0.81,0.49454642192072357,0.8139930832668262,-0.010653379535009885
68,22,9,1,0.1,0.25,0.69,0.46329757199322413,0.7991530208921513,0.69,0.42777777777777776,0.69,0.43748865904554524,0.7389947377971331,-0.10297049891304745
71,19,6,4,0.1,0.25,0.75,0.5479954827780915,0.847261434217956,0.75,0.5944444444444444,0.75,0.5463618218109236,0.7895118853202685,0.1346537293478313
72,18,7,3,0.1,0.25,0.75,0.527124773960217,0.8345388788426763,0.75,0.55,0.75,0.522809696506967,0.7862187440351213,0.07365429242103545
73,17,6,4,0.1,0.25,0.77,0.5572634116937915,0.8506931886678721,0.77,0.6055555555555556,0.77,0.5609849207864097,0.8033212445123116,0.15549239511107485
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
74,16,3,7,0.1,0.25,0.81,0.6326933935629588,0.8953698475437605,0.81,0.7611111111111111,0.81,0.6552349845763019,0.8400290328434042,0.37227795760871
68,22,3,7,0.1,0.25,0.75,0.5995628946090334,0.886109762020398,0.75,0.7277777777777777,0.75,0.6018474279343844,0.7961458831024047,0.3011857558595276
70,20,9,1,0.1,0.25,0.71,0.46684749849306806,0.8022302591922845,0.71,0.4388888888888889,0.71,0.44645924794808167,0.7520137430807405,-0.09002191295904333
69,21,10,0,0.1,0.25,0.69,0.43670886075949367,0.7860759493670887,0.69,0.38333333333333336,0.69,0.40828402366863903,0.7349112426035502,-0.1718600156490827
75,15,8,2,0.1,0.25,0.77,0.5106307583274273,0.8250177179305457,0.77,0.5166666666666667,0.77,0.5076000856347678,0.7951616356240634,0.026621743403250103
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
73,17,6,4,0.1,0.25,0.77,0.5572634116937915,0.8506931886678721,0.77,0.6055555555555556,0.77,0.5609849207864097,0.8033212445123116,0.15549239511107485
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
77,13,6,4,0.1,0.25,0.81,0.5815024805102764,0.8584691708008505,0.81,0.6277777777777778,0.81,0.5932348533504602,0.8307856989937913,0.2041000327582508
75,15,10,0,0.1,0.25,0.75,0.4411764705882353,0.7941176470588235,0.75,0.4166666666666667,0.75,0.42857142857142855,0.7714285714285714,-0.140028008402801
68,22,9,1,0.1,0.25,0.69,0.46329757199322413,0.7991530208921513,0.69,0.42777777777777776,0.69,0.43748865904554524,0.7389947377971331,-0.10297049891304745
73,17,10,0,0.1,0.25,0.73,0.4397590361445783,0.791566265060241,0.73,0.40555555555555556,0.73,0.42196531791907516,0.7595375722543354,-0.1508565459517506
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
77,13,8,2,0.1,0.25,0.79,0.5196078431372549,0.8286274509803921,0.79,0.5277777777777778,0.79,0.52,0.8079999999999999,0.04667600280093366
72,18,7,3,0.1,0.25,0.75,0.527124773960217,0.8345388788426763,0.75,0.55,0.75,0.522809696506967,0.7862187440351213,0.07365429242103545
72,18,7,3,0.1,0.25,0.75,0.527124773960217,0.8345388788426763,0.75,0.55,0.75,0.522809696506967,0.7862187440351213,0.07365429242103545
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
75,15,8,2,0.1,0.25,0.77,0.5106307583274273,0.8250177179305457,0.77,0.5166666666666667,0.77,0.5076000856347678,0.7951616356240634,0.026621743403250103
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
69,21,10,0,0.1,0.25,0.69,0.43670886075949367,0.7860759493670887,0.69,0.38333333333333336,0.69,0.40828402366863903,0.7349112426035502,-0.1718600156490827
76,14,9,1,0.1,0.25,0.77,0.4803921568627451,0.8113725490196079,0.77,0.4722222222222222,0.77,0.4742857142857143,0.7897142857142857,-0.04667600280093366
73,17,8,2,0.1,0.25,0.75,0.5032488628979856,0.8216374269005848,0.75,0.5055555555555555,0.75,0.4958661020367009,0.7822141560798548,0.008496879032243028
71,19,6,4,0.1,0.25,0.75,0.5479954827780915,0.847261434217956,0.75,0.5944444444444444,0.75,0.5463618218109236,0.7895118853202685,0.1346537293478313
71,19,4,6,0.1,0.25,0.77,0.5933333333333333,0.8760000000000001,0.77,0.6944444444444444,0.77,0.6017316017316017,0.8088311688311688,0.26943012562182533
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
67,23,8,2,0.1,0.25,0.69,0.48666666666666664,0.8119999999999998,0.69,0.4722222222222222,0.69,0.4632034632034633,0.7423376623376625,-0.03849001794597505
68,22,9,1,0.1,0.25,0.69,0.46329757199322413,0.7991530208921513,0.69,0.42777777777777776,0.69,0.43748865904554524,0.7389947377971331,-0.10297049891304745
71,19,4,6,0.1,0.25,0.77,0.5933333333333333,0.8760000000000001,0.77,0.6944444444444444,0.77,0.6017316017316017,0.8088311688311688,0.26943012562182533
76,14,5,5,0.1,0.25,0.81,0.6007147498375568,0.8707602339181286,0.81,0.6722222222222223,0.81,0.6168582375478928,0.8344827586206897,0.2634032499995339
73,17,10,0,0.1,0.25,0.73,0.4397590361445783,0.791566265060241,0.73,0.40555555555555556,0.73,0.42196531791907516,0.7595375722543354,-0.1508565459517506
68,22,5,5,0.1,0.25,0.73,0.5583460172501268,0.85687468290208,0.73,0.6277777777777778,0.73,0.5523130492455646,0.7779472724258001,0.17268844114653528
71,19,6,4,0.1,0.25,0.75,0.5479954827780915,0.847261434217956,0.75,0.5944444444444444,0.75,0.5463618218109236,0.7895118853202685,0.1346537293478313
72,18,5,5,0.1,0.25,0.77,0.5762281197063805,0.8632975719932241,0.77,0.65,0.77,0.5826528760660497,0.806350934494647,0.21386180543479086
73,17,6,4,0.1,0.25,0.77,0.5572634116937915,0.8506931886678721,0.77,0.6055555555555556,0.77,0.5609849207864097,0.8033212445123116,0.15549239511107485
68,22,9,1,0.1,0.25,0.69,0.46329757199322413,0.7991530208921513,0.69,0.42777777777777776,0.69,0.43748865904554524,0.7389947377971331,-0.10297049891304745
70,20,9,1,0.1,0.25,0.71,0.46684749849306806,0.8022302591922845,0.71,0.4388888888888889,0.71,0.44645924794808167,0.7520137430807405,-0.09002191295904333
74,16,5,5,0.1,0.25,0.79,0.5874020494273658,0.8668474984930681,0.79,0.6611111111111111,0.79,0.5991601450658522,0.8204237449895018,0.23733049780111423
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
71,19,8,2,0.1,0.25,0.73,0.49698613622664256,0.8183845690174805,0.73,0.49444444444444446,0.73,0.4846344722275243,0.769116243557931,-0.008183810269003939
72,18,3,7,0.1,0.25,0.79,0.62,0.8919999999999999,0.79,0.75,0.79,0.6363636363636365,0.8254545454545454,0.34641016151377546
74,16,5,5,0.1,0.25,0.79,0.5874020494273658,0.8668474984930681,0.79,0.6611111111111111,0.79,0.5991601450658522,0.8204237449895018,0.23733049780111423
73,17,10,0,0.1,0.25,0.73,0.4397590361445783,0.791566265060241,0.73,0.40555555555555556,0.73,0.42196531791907516,0.7595375722543354,-0.1508565459517506
70,20,7,3,0.1,0.25,0.73,0.5197628458498024,0.8312252964426876,0.73,0.5388888888888889,0.73,0.5100707675557975,0.77267283614589,0.055445653260871704
76,14,7,3,0.1,0.25,0.79,0.5460666194188518,0.8417434443656981,0.79,0.5722222222222222,0.79,0.550417469492614,0.8129736673089275,0.11536088808075046
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
70,20,7,3,0.1,0.25,0.73,0.5197628458498024,0.8312252964426876,0.73,0.5388888888888889,0.73,0.5100707675557975,0.77267283614589,0.055445653260871704
72,18,5,5,0.1,0.25,0.77,0.5762281197063805,0.8632975719932241,0.77,0.65,0.77,0.5826528760660497,0.806350934494647,0.21386180543479086
74,16,7,3,0.1,0.25,0.77,0.5357374918778427,0.8380116959064327,0.77,0.5611111111111111,0.77,0.5361968138737649,0.7996370235934666,0.09346566935467332
70,20,7,3,0.1,0.25,0.73,0.5197628458498024,0.8312252964426876,0.73,0.5388888888888889,0.73,0.5100707675557975,0.77267283614589,0.055445653260871704
70,20,7,3,0.1,0.25,0.73,0.5197628458498024,0.8312252964426876,0.73,0.5388888888888889,0.73,0.5100707675557975,0.77267283614589,0.055445653260871704
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
65,25,6,4,0.1,0.25,0.69,0.5267119961146187,0.8377367654201069,0.69,0.5611111111111111,0.69,0.5062908106386367,0.7472208950469821,0.08080593449889766
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
79,11,10,0,0.1,0.25,0.79,0.4438202247191011,0.7988764044943819,0.79,0.4388888888888889,0.79,0.441340782122905,0.794413407821229,-0.11718717488510873
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
71,19,10,0,0.1,0.25,0.71,0.4382716049382716,0.7888888888888889,0.71,0.39444444444444443,0.71,0.4152046783625731,0.7473684210526315,-0.16144070161261753
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
70,20,7,3,0.1,0.25,0.73,0.5197628458498024,0.8312252964426876,0.73,0.5388888888888889,0.73,0.5100707675557975,0.77267283614589,0.055445653260871704
77,13,8,2,0.1,0.25,0.79,0.5196078431372549,0.8286274509803921,0.79,0.5277777777777778,0.79,0.52,0.8079999999999999,0.04667600280093366
72,18,7,3,0.1,0.25,0.75,0.527124773960217,0.8345388788426763,0.75,0.55,0.75,0.522809696506967,0.7862187440351213,0.07365429242103545
73,17,4,6,0.1,0.25,0.79,0.6044607566346697,0.8793337097684923,0.79,0.7055555555555555,0.79,0.6189439303211759,0.8231899836690256,0.29306988152175045
70,20,5,5,0.1,0.25,0.75,0.5666666666666667,0.86,0.75,0.6388888888888888,0.75,0.5670995670995671,0.7922077922077922,0.19245008972987526
69,21,8,2,0.1,0.25,0.71,0.4915302089215132,0.8151891586674195,0.71,0.4833333333333334,0.71,0.4737797133006714,0.7558337869715116,-0.023762422826087874
69,21,10,0,0.1,0.25,0.69,0.43670886075949367,0.7860759493670887,0.69,0.38333333333333336,0.69,0.40828402366863903,0.7349112426035502,-0.1718600156490827
71,19,4,6,0.1,0.25,0.77,0.5933333333333333,0.8760000000000001,0.77,0.6944444444444444,0.77,0.6017316017316017,0.8088311688311688,0.26943012562182533
73,17,4,6,0.1,0.25,0.79,0.6044607566346697,0.8793337097684923,0.79,0.7055555555555555,0.79,0.6189439303211759,0.8231899836690256,0.29306988152175045
76,14,7,3,0.1,0.25,0.79,0.5460666194188518,0.8417434443656981,0.79,0.5722222222222222,0.79,0.550417469492614,0.8129736673089275,0.11536088808075046
75,15,6,4,0.1,0.25,0.79,0.5682261208576997,0.8543859649122807,0.79,0.6166666666666667,0.79,0.5765275257108288,0.817059891107078,0.1784344596771036
73,17,6,4,0.1,0.25,0.77,0.5572634116937915,0.8506931886678721,0.77,0.6055555555555556,0.77,0.5609849207864097,0.8033212445123116,0.15549239511107485
77,13,10,0,0.1,0.25,0.77,0.4425287356321839,0.7965517241379311,0.77,0.42777777777777776,0.77,0.4350282485875706,0.7830508474576271,-0.12885189058084473
69,21,2,8,0.1,0.25,0.77,0.6238465274405052,0.9022340942204954,0.77,0.7833333333333334,0.77,0.6336996336996338,0.8124542124542126,0.374645696313071
72,18,3,7,0.1,0.25,0.79,0.62,0.8919999999999999,0.79,0.75,0.79,0.6363636363636365,0.8254545454545454,0.34641016151377546
73,17,6,4,0.1,0.25,0.77,0.5572634116937915,0.8506931886678721,0.77,0.6055555555555556,0.77,0.5609849207864097,0.8033212445123116,0.15549239511107485
72,18,9,1,0.1,0.25,0.73,0.4707602339181286,0.8052631578947369,0.73,0.45,0.73,0.45553539019963707,0.7647912885662432,-0.07647191129018725
72,18,3,7,0.1,0.25,0.79,0.62,0.8919999999999999,0.79,0.75,0.79,0.6363636363636365,0.8254545454545454,0.34641016151377546
68,22,7,3,0.1,0.25,0.71,0.5133333333333333,0.828,0.71,0.5277777777777778,0.71,0.49783549783549785,0.758961038961039,0.03849001794597505
70,20,7,3,0.1,0.25,0.73,0.5197628458498024,0.8312252964426876,0.73,0.5388888888888889,0.73,0.5100707675557975,0.77267283614589,0.055445653260871704
76,14,9,1,0.1,0.25,0.77,0.4803921568627451,0.8113725490196079,0.77,0.4722222222222222,0.77,0.4742857142857143,0.7897142857142857,-0.04667600280093366
72,18,7,3,0.1,0.25,0.75,0.527124773960217,0.8345388788426763,0.75,0.55,0.75,0.522809696506967,0.7862187440351213,0.07365429242103545
72,18,5,5,0.1,0.25,0.77,0.5762281197063805,0.8632975719932241,0.77,0.65,0.77,0.5826528760660497,0.806350934494647,0.21386180543479086
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
78,12,9,1,0.1,0.25,0.79,0.48673740053050396,0.8145888594164457,0.79,0.48333333333333334,0.79,0.48415622697126015,0.8019159911569639,-0.02973505167250263
71,19,8,2,0.1,0.25,0.73,0.49698613622664256,0.8183845690174805,0.73,0.49444444444444446,0.73,0.4846344722275243,0.769116243557931,-0.008183810269003939
71,19,8,2,0.1,0.25,0.73,0.49698613622664256,0.8183845690174805,0.73,0.49444444444444446,0.73,0.4846344722275243,0.769116243557931,-0.008183810269003939
75,15,6,4,0.1,0.25,0.79,0.5682261208576997,0.8543859649122807,0.79,0.6166666666666667,0.79,0.5765275257108288,0.817059891107078,0.1784344596771036
70,20,9,1,0.1,0.25,0.71,0.46684749849306806,0.8022302591922845,0.71,0.4388888888888889,0.71,0.44645924794808167,0.7520137430807405,-0.09002191295904333
74,16,9,1,0.1,0.25,0.75,0.47519489723600283,0.8082919914953933,0.75,0.4611111111111111,0.75,0.46478270177692144,0.7773496039391994,-0.06211740127425024
66,24,5,5,0.1,0.25,0.71,0.5509956289460903,0.853861097620204,0.71,0.6166666666666667,0.71,0.538143016403886,0.7635292243987897,0.15426587495244098
70,20,9,1,0.1,0.25,0.71,0.46684749849306806,0.8022302591922845,0.71,0.4388888888888889,0.71,0.44645924794808167,0.7520137430807405,-0.09002191295904333
