tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
862,218,98,22,0.1,0.25,0.7366666666666667,0.4947916666666667,0.8172916666666666,0.7366666666666667,0.49074074074074076,0.7366666666666667,0.48366013071895425,0.7728104575163399,-0.013888888888888888
860,220,74,46,0.1,0.25,0.755,0.5468516043856966,0.8459870232325997,0.755,0.5898148148148148,0.755,0.5461819079912118,0.7924538592546476,0.1297377072662887
850,230,82,38,0.1,0.25,0.74,0.5269041060790468,0.8349945551213888,0.74,0.5518518518518518,0.7400000000000001,0.5204033530774118,0.7800250046115061,0.0747001398289787
862,218,88,32,0.1,0.25,0.745,0.5176842105263157,0.8294315789473685,0.745,0.5324074074074074,0.745,0.5111170283584077,0.7816322726667555,0.04787898976397385
890,190,88,32,0.1,0.25,0.7683333333333333,0.5270822970209473,0.83343281932239,0.7683333333333333,0.5453703703703704,0.7683333333333333,0.5260259492268085,0.797139106269074,0.07010660015492859
854,226,96,24,0.1,0.25,0.7316666666666667,0.4974736842105263,0.8186526315789473,0.7316666666666667,0.49537037037037035,0.7316666666666667,0.48555452003727867,0.7702143522833179,-0.006839855680567694
856,224,96,24,0.1,0.25,0.7333333333333333,0.4979669287069667,0.8189211168338304,0.7333333333333333,0.49629629629629635,0.7333333333333333,0.4864772338240329,0.7713111947963026,-0.0054881303475414174
875,205,83,37,0.1,0.25,0.76,0.5331268655428838,0.837314308390414,0.76,0.5592592592592593,0.76,0.5315524373912242,0.7932584757019936,0.08861317088677893
859,221,93,27,0.1,0.25,0.7383333333333333,0.5055909460558417,0.8229669287069666,0.7383333333333333,0.5101851851851852,0.7383333333333333,0.49610578568983227,0.775599109893872,0.015092358455738896
865,215,81,39,0.1,0.25,0.7533333333333333,0.5339598142198398,0.8382930199264205,0.7533333333333333,0.562962962962963,0.7533333333333333,0.5312277293579193,0.7893649930581584,0.09248157708328465
850,230,88,32,0.1,0.25,0.735,0.5141603867250444,0.8277787724409577,0.735,0.5268518518518519,0.7350000000000001,0.5049787514464064,0.7749303389909661,0.038999108015739054
875,205,95,25,0.1,0.25,0.75,0.505378753922008,0.8227252353204841,0.75,0.5092592592592593,0.75,0.49825783972125437,0.7825783972125435,0.014114287379195631
874,206,86,34,0.1,0.25,0.7566666666666667,0.5260416666666666,0.8335416666666666,0.7566666666666667,0.5462962962962963,0.7566666666666667,0.5228758169934641,0.7900653594771242,0.06944444444444445
847,233,83,37,0.1,0.25,0.7366666666666667,0.52389486260454,0.8333811230585424,0.7366666666666667,0.5462962962962963,0.7366666666666667,0.5162648296976655,0.7774818216609259,0.06652048223213886
868,212,92,28,0.1,0.25,0.7466666666666667,0.5104166666666666,0.8254166666666667,0.7466666666666667,0.5185185185185185,0.7466666666666667,0.5032679738562091,0.781437908496732,0.027777777777777776
858,222,98,22,0.1,0.25,0.7333333333333333,0.4938267370875917,0.8167569792166816,0.7333333333333333,0.4888888888888889,0.7333333333333333,0.481854098749973,0.7706340810466547,-0.01656403454933242
856,224,62,58,0.1,0.25,0.7616666666666667,0.5690678162517963,0.8597830621610346,0.7616666666666667,0.637962962962963,0.7616666666666667,0.5727070353936025,0.8000268925642059,0.19523115095167876
864,216,76,44,0.1,0.25,0.7566666666666667,0.544189852700491,0.8441571194762684,0.7566666666666667,0.5833333333333334,0.7566666666666667,0.5435122459614382,0.7930588848358521,0.12136700910941024
884,196,84,36,0.1,0.25,0.7666666666666667,0.5341977771444856,0.8374180678255913,0.7666666666666667,0.5592592592592592,0.7666666666666667,0.5339133522727273,0.7974076704545454,0.0900341033585706
853,227,101,19,0.1,0.25,0.7266666666666667,0.4856828756966815,0.8124405583678478,0.7266666666666667,0.4740740740740741,0.7266666666666667,0.4712832664377711,0.7652497702983705,-0.03853230873747948
869,211,93,27,0.1,0.25,0.7466666666666667,0.5083858907388319,0.824338300808889,0.7466666666666667,0.5148148148148148,0.7466666666666667,0.5009821677728593,0.7810975109296944,0.022292188618712645
871,209,95,25,0.1,0.25,0.7466666666666667,0.5042469607686999,0.8221744439135744,0.7466666666666667,0.5074074074074074,0.7466666666666667,0.496330168828802,0.7803999536093577,0.01121765905294617
863,217,95,25,0.1,0.25,0.74,0.5020704290964303,0.8210821442744008,0.74,0.5037037037037037,0.74,0.4925151405071596,0.7760300153438265,0.005538323180423683
861,219,87,33,0.1,0.25,0.745,0.5195901145268234,0.8305003013863773,0.745,0.5361111111111112,0.7450000000000001,0.5132658904371064,0.7819431189158237,0.0531947667485256
866,214,74,46,0.1,0.25,0.76,0.5490998363338789,0.8468412438625205,0.76,0.5925925925925926,0.76,0.5497655028660761,0.7958936946326212,0.13485223234378915
867,213,91,29,0.1,0.25,0.7466666666666667,0.5124225745785814,0.8264928656464051,0.7466666666666667,0.5222222222222223,0.7466666666666667,0.5055275728018478,0.7817728354632155,0.0332299390825421
864,216,110,10,0.1,0.25,0.7283333333333334,0.46565572132071015,0.8027820682887827,0.7283333333333334,0.4416666666666667,0.7283333333333334,0.449544382594796,0.7629371141041589,-0.0895190763198975
877,203,95,25,0.1,0.25,0.7516666666666667,0.5059562486463071,0.8230019493177387,0.7516666666666667,0.5101851851851852,0.7516666666666667,0.4992269946897896,0.7836660617059892,0.015577611559112218
852,228,100,20,0.1,0.25,0.7266666666666667,0.4878015722418,0.8135267010029819,0.7266666666666667,0.47777777777777775,0.7266666666666667,0.47363916466963374,0.7655939746662103,-0.032928782085248506
862,218,110,10,0.1,0.25,0.7266666666666667,0.46534546242148583,0.8025341130604289,0.7266666666666667,0.44074074074074077,0.7266666666666667,0.4488136048934598,0.7618874773139747,-0.09063337634392563
873,207,77,43,0.1,0.25,0.7633333333333333,0.5454736842105263,0.8442526315789474,0.7633333333333333,0.5833333333333334,0.7633333333333333,0.54626547729996,0.7973319131939821,0.12311740225021849
869,211,89,31,0.1,0.25,0.75,0.517598647319657,0.8291982263324074,0.75,0.5314814814814814,0.75,0.5120337889491919,0.7846442455229101,0.04707574703360131
862,218,90,30,0.1,0.25,0.7433333333333333,0.5132149634047167,0.827012740580103,0.7433333333333333,0.5240740740740741,0.7433333333333333,0.5057343375556317,0.7798870249914414,0.03567284725901921
856,224,82,38,0.1,0.25,0.745,0.528809062647504,0.8358257784143622,0.745,0.5546296296296296,0.745,0.5236587985616363,0.783423533746024,0.07934301285960704
879,201,97,23,0.1,0.25,0.7516666666666667,0.501646662763466,0.8208211358313817,0.7516666666666667,0.5027777777777778,0.7516666666666667,0.49438964799565654,0.7829246222061352,0.004277411942682218
847,233,81,39,0.1,0.25,0.7383333333333333,0.5280489350912779,0.835782200811359,0.7383333333333333,0.5546296296296296,0.7383333333333333,0.5213025449223514,0.7791609073908449,0.07828928242210509
856,224,90,30,0.1,0.25,0.7383333333333333,0.5114864077508282,0.8261873449751128,0.7383333333333333,0.5212962962962964,0.7383333333333333,0.5027213074945495,0.7765561075008841,0.03128053342522863
857,223,73,47,0.1,0.25,0.7533333333333333,0.5477897252090801,0.8467622461170848,0.7533333333333333,0.5925925925925926,0.7533333333333333,0.5468809797168006,0.7915652506697284,0.1330409644642777
874,206,92,28,0.1,0.25,0.7516666666666667,0.5122100122100122,0.8262515262515262,0.7516666666666667,0.5212962962962963,0.7516666666666667,0.5062710207598125,0.7847341650512782,0.03225076977722024
867,213,73,47,0.1,0.25,0.7616666666666667,0.5515548281505728,0.8481833060556464,0.7616666666666667,0.5972222222222222,0.7616666666666667,0.552892131318395,0.7973110995310057,0.14159484396097863
866,214,80,40,0.1,0.25,0.755,0.5364568593830634,0.8396380949210102,0.755,0.5675925925925925,0.755,0.5343951095649604,0.7907882025645222,0.09928169304529087
880,200,92,28,0.1,0.25,0.7566666666666667,0.5140784058912714,0.8270955165692007,0.7566666666666667,0.524074074074074,0.7566666666666667,0.5093096726490556,0.7880217785843919,0.036819809139719786
842,238,88,32,0.1,0.25,0.7283333333333334,0.51194743130227,0.8266905615292712,0.7283333333333334,0.5231481481481481,0.7283333333333334,0.5009567546880981,0.7704401071565252,0.03326024111606943
869,211,87,33,0.1,0.25,0.7516666666666667,0.5221208587694629,0.8316208244735578,0.7516666666666667,0.5398148148148147,0.7516666666666667,0.5174766294609123,0.7864029879746971,0.05935445713510785
863,217,97,23,0.1,0.25,0.7383333333333333,0.4973958333333333,0.8186458333333333,0.7383333333333333,0.49537037037037035,0.7383333333333333,0.48692810457516333,0.7742483660130718,-0.006944444444444444
857,223,97,23,0.1,0.25,0.7333333333333333,0.4959093930561947,0.8178401595336708,0.7333333333333333,0.4925925925925926,0.7333333333333333,0.4841787965246546,0.7709753856569467,-0.01100923106785128
860,220,98,22,0.1,0.25,0.735,0.4943063199848169,0.8170241032453976,0.735,0.4898148148148148,0.735,0.48275581628614345,0.7717229002542847,-0.015230388746165129
868,212,92,28,0.1,0.25,0.7466666666666667,0.5104166666666666,0.8254166666666667,0.7466666666666667,0.5185185185185185,0.7466666666666667,0.5032679738562091,0.781437908496732,0.027777777777777776
874,206,76,44,0.1,0.25,0.765,0.548,0.8456,0.765,0.5879629629629629,0.765,0.5494607908401012,0.7987591532419119,0.1299572579307862
869,211,103,17,0.1,0.25,0.7383333333333333,0.48429716265973577,0.8120857699805067,0.7383333333333333,0.4731481481481481,0.7383333333333333,0.47233985346508034,0.7720508166969148,-0.0410682486558413
873,207,93,27,0.1,0.25,0.75,0.5095556617295748,0.8248924988055422,0.75,0.5166666666666667,0.75,0.5029574034494756,0.7832894279039713,0.02523973286912888
856,224,70,50,0.1,0.25,0.755,0.5534438996705081,0.8502136179470605,0.755,0.6046296296296296,0.755,0.5536233937780567,0.7934764235213143,0.14955688454214802
868,212,96,24,0.1,0.25,0.7433333333333333,0.5010549265067867,0.8205429355088263,0.7433333333333333,0.5018518518518519,0.7433333333333333,0.492073264583654,0.7778667077112514,0.002795401656406853
859,221,87,33,0.1,0.25,0.7433333333333333,0.5189775432404987,0.8302225699588819,0.7433333333333333,0.5351851851851852,0.7433333333333333,0.5122234481156727,0.7808257360199755,0.051680881311247304
868,212,90,30,0.1,0.25,0.7483333333333333,0.5150106109491192,0.8278455459894063,0.7483333333333333,0.5268518518518519,0.7483333333333333,0.5087806808755199,0.7832085404930628,0.04015284305807171
867,213,97,23,0.1,0.25,0.7416666666666667,0.49841761023981995,0.8191855967367607,0.7416666666666667,0.49722222222222223,0.7416666666666667,0.4887750390290024,0.7764242837353504,-0.00419310248461028
857,223,87,33,0.1,0.25,0.7416666666666667,0.5183726165254237,0.8299457097457626,0.7416666666666667,0.5342592592592592,0.7416666666666667,0.5111849297788243,0.7797073416869901,0.05017697610719254
865,215,75,45,0.1,0.25,0.7583333333333333,0.546644844517185,0.8454991816693944,0.7583333333333333,0.587962962962963,0.7583333333333333,0.5466388744137571,0.7944762897342367,0.1281096207265997
878,202,94,26,0.1,0.25,0.7533333333333333,0.5086636343946286,0.8243664717348929,0.7533333333333333,0.5148148148148148,0.7533333333333333,0.5025878873428783,0.7851179673321234,0.022658344085981406
874,206,100,20,0.1,0.25,0.745,0.4929130853518926,0.8164470934564155,0.745,0.48796296296296293,0.745,0.4833146658711889,0.777480849435192,-0.01847219035172488
877,203,93,27,0.1,0.25,0.7533333333333333,0.5107575078440162,0.8254504706409682,0.7533333333333333,0.5185185185185185,0.7533333333333333,0.5049477351916376,0.7854773519163762,0.028228574758391262
877,203,99,21,0.1,0.25,0.7483333333333333,0.4961577868852459,0.8180840163934426,0.7483333333333333,0.49351851851851847,0.7483333333333333,0.48760293186137005,0.7800108587458149,-0.009980627866258508
873,207,79,41,0.1,0.25,0.7616666666666667,0.5411696936839252,0.8418473841149363,0.7616666666666667,0.575,0.7616666666666667,0.5410390277302293,0.7956093803491954,0.1111346395377137
849,231,83,37,0.1,0.25,0.7383333333333333,0.5245019537505605,0.833655755556979,0.7383333333333333,0.5472222222222223,0.7383333333333333,0.5173290155971388,0.778614908487221,0.06803048448710561
853,227,85,35,0.1,0.25,0.74,0.5214847246862742,0.8318022754276599,0.74,0.5407407407407407,0.74,0.5143187750040215,0.7791769363684952,0.05917106043767305
871,209,77,43,0.1,0.25,0.7616666666666667,0.5447056459714688,0.8439622262407073,0.7616666666666667,0.5824074074074074,0.7616666666666667,0.5450785773366419,0.7961952026468156,0.12139318565689175
852,228,84,36,0.1,0.25,0.74,0.5233100233100233,0.8328671328671329,0.74,0.5444444444444444,0.74,0.5163690476190476,0.7794642857142856,0.06437393994470234
864,216,106,14,0.1,0.25,0.7316666666666667,0.4757956073509637,0.8077364410578217,0.7316666666666667,0.45833333333333337,0.7316666666666667,0.4614634146341463,0.7666341463414634,-0.06351429320638034
852,228,88,32,0.1,0.25,0.7366666666666667,0.5147299509001637,0.828052373158756,0.7366666666666667,0.5277777777777778,0.7366666666666667,0.5059927045336112,0.7760500260552371,0.04045566970313675
874,206,100,20,0.1,0.25,0.745,0.4929130853518926,0.8164470934564155,0.745,0.48796296296296293,0.745,0.4833146658711889,0.777480849435192,-0.01847219035172488
881,199,81,39,0.1,0.25,0.7666666666666667,0.5398329810094517,0.840606928842223,0.7666666666666667,0.5703703703703704,0.7666666666666667,0.5403783124223704,0.7983792863826132,0.10588789593888506
860,220,106,14,0.1,0.25,0.7283333333333334,0.4750491054838881,0.8072251420077508,0.7283333333333334,0.4564814814814815,0.7283333333333334,0.45988037841509677,0.7645078449889822,-0.06590374693605874
848,232,94,26,0.1,0.25,0.7283333333333334,0.5004937540117513,0.8202686021823927,0.7283333333333334,0.500925925925926,0.7283333333333334,0.48816981457931014,0.7686527561898482,0.0013523012098057225
872,208,78,42,0.1,0.25,0.7616666666666667,0.5429473684210526,0.8429052631578946,0.7616666666666667,0.5787037037037037,0.7616666666666667,0.543070163759819,0.7959046731460525,0.1162775465696508
865,215,87,33,0.1,0.25,0.7483333333333333,0.5208389807535918,0.8310585524532393,0.7483333333333333,0.537962962962963,0.7483333333333333,0.5153628894214309,0.7841749400890105,0.05625333606229953
853,227,81,39,0.1,0.25,0.7433333333333333,0.5299463863083834,0.8366102622723833,0.7433333333333333,0.5574074074074075,0.7433333333333333,0.5245715226574599,0.782570709695345,0.0829251324794835
855,225,83,37,0.1,0.25,0.7433333333333333,0.5263676166604274,0.8344846107521281,0.7433333333333333,0.55,0.7433333333333333,0.5205454573757646,0.7820080012868477,0.07261902871896238
853,227,99,21,0.1,0.25,0.7283333333333334,0.49034291135809166,0.8148753049606939,0.7283333333333334,0.4824074074074074,0.7283333333333334,0.4768486819582335,0.7670232796987333,-0.02606861915082173
860,220,94,26,0.1,0.25,0.7383333333333333,0.5035792810758296,0.821889860408038,0.7383333333333333,0.5064814814814815,0.7383333333333333,0.4938504440898174,0.7752695971758788,0.00963307718436987
863,217,73,47,0.1,0.25,0.7583333333333333,0.550019425019425,0.8476107226107227,0.7583333333333333,0.5953703703703703,0.7583333333333333,0.5504712301587302,0.795014880952381,0.13813574613134044
863,217,101,19,0.1,0.25,0.735,0.48786834517195304,0.8137562416484986,0.735,0.4787037037037037,0.735,0.475582136810396,0.7706545878317465,-0.032147119048678806
867,213,103,17,0.1,0.25,0.7366666666666667,0.4838637382339758,0.8118242940385477,0.7366666666666667,0.4722222222222222,0.7366666666666667,0.4714982578397212,0.7709825783972125,-0.042342862137586895
862,218,80,40,0.1,0.25,0.7516666666666667,0.5350565348343456,0.839070754949884,0.7516666666666667,0.5657407407407408,0.7516666666666667,0.532130689400719,0.7885230716091249,0.0960133858962063
865,215,115,5,0.1,0.25,0.725,0.45269016697588127,0.7966604823747682,0.725,0.4212962962962963,0.725,0.4346087949743004,0.7587664191890348,-0.12204030613861862
864,216,76,44,0.1,0.25,0.7566666666666667,0.544189852700491,0.8441571194762684,0.7566666666666667,0.5833333333333334,0.7566666666666667,0.5435122459614382,0.7930588848358521,0.12136700910941024
850,230,92,28,0.1,0.25,0.7316666666666667,0.5054312941292648,0.82295462400632,0.7316666666666667,0.5101851851851852,0.7316666666666668,0.4944499395537971,0.7714913726783164,0.014875313307862946
863,217,81,39,0.1,0.25,0.7516666666666667,0.5332693326271186,0.8380097987288134,0.7516666666666667,0.562037037037037,0.7516666666666667,0.5301068034648053,0.7882347994281389,0.0908610107887
863,217,81,39,0.1,0.25,0.7516666666666667,0.5332693326271186,0.8380097987288134,0.7516666666666667,0.562037037037037,0.7516666666666667,0.5301068034648053,0.7882347994281389,0.0908610107887
860,220,96,24,0.1,0.25,0.7366666666666667,0.49897112284793194,0.8194594965361136,0.7366666666666667,0.4981481481481481,0.7366666666666667,0.4883309225155983,0.7735011550335715,-0.002760672424888737
859,221,81,39,0.1,0.25,0.7483333333333333,0.5319148936170213,0.8374468085106382,0.7483333333333333,0.5601851851851852,0.7483333333333333,0.5278791036998437,0.7859718603439293,0.08765395102346295
861,219,115,5,0.1,0.25,0.7216666666666667,0.4522467798594848,0.7961870608899297,0.7216666666666667,0.41944444444444445,0.7216666666666668,0.43330920278707813,0.7567007510632522,-0.12404494633778432
856,224,88,32,0.1,0.25,0.74,0.5158898305084746,0.8286016949152543,0.74,0.5296296296296297,0.74,0.5080312841644942,0.7782860987301322,0.043396303660274624
858,222,98,22,0.1,0.25,0.7333333333333333,0.4938267370875917,0.8167569792166816,0.7333333333333333,0.4888888888888889,0.7333333333333333,0.481854098749973,0.7706340810466547,-0.01656403454933242
872,208,96,24,0.1,0.25,0.7466666666666667,0.5021373610715304,0.8210886292390994,0.7466666666666667,0.5037037037037038,0.7466666666666668,0.4939630681818182,0.7800426136363636,0.005627131459910662
880,200,98,22,0.1,0.25,0.7516666666666667,0.49944730006079696,0.8197258608301553,0.7516666666666667,0.49907407407407406,0.7516666666666667,0.4919270966531976,0.7825447973675685,-0.0014307469419373182
862,218,104,16,0.1,0.25,0.7316666666666667,0.48035780644476295,0.8099431968997186,0.7316666666666667,0.46574074074074073,0.7316666666666667,0.46650761303577054,0.767397319283596,-0.05188167311987603
873,207,107,13,0.1,0.25,0.7383333333333333,0.4749536178107607,0.8076437847866419,0.7383333333333333,0.45833333333333337,0.7383333333333333,0.4620217018846374,0.770462592804112,-0.06460957383809221
867,213,107,13,0.1,0.25,0.7333333333333333,0.47383293053006487,0.8068815758390725,0.7333333333333333,0.4555555555555556,0.7333333333333333,0.4596754675777139,0.7673002347034688,-0.06820501052944572
870,210,90,30,0.1,0.25,0.75,0.515625,0.828125,0.75,0.5277777777777778,0.75,0.5098039215686274,0.7843137254901961,0.041666666666666664
864,216,92,28,0.1,0.25,0.7433333333333333,0.5092598943686124,0.8248645311749777,0.7433333333333333,0.5166666666666667,0.7433333333333333,0.5012845700468491,0.7792353030074052,0.024846051823998634
860,220,94,26,0.1,0.25,0.7383333333333333,0.5035792810758296,0.821889860408038,0.7383333333333333,0.5064814814814815,0.7383333333333333,0.4938504440898174,0.7752695971758788,0.00963307718436987
862,218,80,40,0.1,0.25,0.7516666666666667,0.5350565348343456,0.839070754949884,0.7516666666666667,0.5657407407407408,0.7516666666666667,0.532130689400719,0.7885230716091249,0.0960133858962063
859,221,101,19,0.1,0.25,0.7316666666666667,0.48697916666666663,0.8132291666666667,0.7316666666666667,0.47685185185185186,0.7316666666666667,0.47385620915032683,0.7684967320261439,-0.034722222222222224
861,219,93,27,0.1,0.25,0.74,0.5061359104157079,0.8232397606994938,0.74,0.5111111111111112,0.7400000000000001,0.4970743266115383,0.776701001015523,0.01651384660177692
858,222,90,30,0.1,0.25,0.74,0.5120554550934298,0.8264617239300784,0.74,0.5222222222222221,0.74,0.5037220843672456,0.777667493796526,0.032735241076015754
875,205,99,21,0.1,0.25,0.7466666666666667,0.49563882175501084,0.8178135959731788,0.7466666666666667,0.4925925925925926,0.7466666666666667,0.48669169419882824,0.7789352229682954,-0.01136750175490762
857,223,93,27,0.1,0.25,0.7366666666666667,0.5050526315789474,0.8226947368421053,0.7366666666666667,0.5092592592592593,0.7366666666666667,0.495140460657702,0.7744960724271069,0.013679711361135388
