tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
424,107,54,15,0.1,0.25,0.7316666666666667,0.50499005418753,0.7991602647643871,0.7316666666666667,0.5079423565053631,0.7316666666666667,0.4987520690746632,0.7618487538851905,0.012590915667804868
422,123,44,11,0.1,0.25,0.7216666666666667,0.49383447569021843,0.8300928298422052,0.7216666666666667,0.48715596330275235,0.7216666666666667,0.4756095646303361,0.7689623140167156,-0.017797777444681934
434,89,42,35,0.1,0.25,0.7816666666666666,0.597011385199241,0.8309780202403542,0.7816666666666666,0.6421866852077177,0.7816666666666666,0.6085637876682652,0.8020572313607139,0.2348933995572385
423,114,49,14,0.1,0.25,0.7283333333333334,0.5027807203389831,0.8135712394067797,0.7283333333333334,0.5049658597144631,0.7283333333333334,0.4925253867029198,0.7658089238736191,0.007432002989381533
435,108,41,16,0.1,0.25,0.7516666666666667,0.5214489021415017,0.8393063838438601,0.7516666666666667,0.5409033633808278,0.7516666666666667,0.5152868970228639,0.7894648637218808,0.059239589411597425
441,108,39,12,0.1,0.25,0.755,0.509375,0.84915625,0.755,0.5192864030858245,0.755,0.49874686716791977,0.7962155388471177,0.026893123948667965
427,108,55,10,0.1,0.25,0.7283333333333334,0.4853189394472185,0.7991012612232459,0.7283333333333334,0.4759884974838246,0.7283333333333334,0.4745071489594919,0.7605942152801286,-0.03755072954834494
427,100,51,22,0.1,0.25,0.7483333333333333,0.5368166540915015,0.8065598349223769,0.7483333333333333,0.5558082711652934,0.7483333333333333,0.53769613471106,0.7738178339073861,0.09065701991434134
445,102,37,16,0.1,0.25,0.7683333333333333,0.5294148674309024,0.8536613568699158,0.7683333333333333,0.557707564416543,0.7683333333333333,0.5260259492268085,0.8050465733494735,0.08240049410222902
439,108,51,2,0.1,0.25,0.735,0.45705009276437847,0.8183849721706864,0.735,0.4201476320237315,0.735,0.43560648638415433,0.7740513278629363,-0.11712645810619302
425,120,49,6,0.1,0.25,0.7183333333333334,0.4721217600964437,0.8187989752863171,0.7183333333333334,0.4444537114261885,0.7183333333333334,0.45022473554942277,0.7637646231726116,-0.07870280194790752
429,104,55,12,0.1,0.25,0.735,0.49490595611285265,0.7989380877742946,0.735,0.49199126319621406,0.735,0.4874026790463756,0.7640941696084596,-0.0127744834352075
429,104,41,26,0.1,0.25,0.7583333333333333,0.5563829787234043,0.8331737588652482,0.7583333333333333,0.5964688751365126,0.7583333333333333,0.5596965448831173,0.7893857345054517,0.1475018987578496
426,109,56,9,0.1,0.25,0.725,0.48004430691328503,0.7963332512834939,0.725,0.46736161035226453,0.725,0.46805938391605006,0.7576567209890871,-0.05104200962559462
421,114,51,14,0.1,0.25,0.725,0.5006620762711864,0.8071702860169491,0.725,0.5011502516175413,0.725,0.49061234570442136,0.7612811356772026,0.0017453415732949702
434,121,36,9,0.1,0.25,0.7383333333333333,0.49631751227495907,0.8593412438625205,0.7383333333333333,0.49099099099099097,0.7383333333333333,0.4748432055749129,0.7910313588850174,-0.011519646711676311
434,105,46,15,0.1,0.25,0.7483333333333333,0.5145833333333334,0.824951388888889,0.7483333333333333,0.5255482222695338,0.7483333333333333,0.5087806808755198,0.7820650910779896,0.038604571824109146
427,110,49,14,0.1,0.25,0.735,0.5049810246679317,0.814722485768501,0.735,0.5086902545003104,0.735,0.49638654708046726,0.7702431492205605,0.013158475905157148
418,109,48,25,0.1,0.25,0.7383333333333333,0.5417814361668055,0.8105602353041658,0.7383333333333333,0.5678173169400328,0.7383333333333333,0.5417195732445963,0.7688509907516871,0.1064613525883265
430,113,50,7,0.1,0.25,0.7283333333333334,0.47708333333333336,0.8162708333333333,0.7283333333333334,0.45735194339439755,0.7283333333333334,0.4598803784150969,0.7683156883211558,-0.06252523641576165
440,97,48,15,0.1,0.25,0.7583333333333333,0.5177839578454333,0.8210297131147541,0.7583333333333333,0.5287310454908221,0.7583333333333333,0.5149825783972126,0.7863902439024391,0.045208481587596105
423,104,49,24,0.1,0.25,0.745,0.5418432203389831,0.8099629237288135,0.745,0.5657118348886174,0.745,0.5428264084980502,0.7728685401819729,0.10487315740690353
432,113,44,11,0.1,0.25,0.7383333333333333,0.49813635131471945,0.8325014683292672,0.7383333333333333,0.4963302752293578,0.7383333333333333,0.48456710750222975,0.7799244724837994,-0.0052303260870232016
443,114,35,8,0.1,0.25,0.7516666666666667,0.49617600658481376,0.8650585888378262,0.7516666666666667,0.49068932403657467,0.7516666666666667,0.4765041721563461,0.8016387058995756,-0.011933811390343175
431,126,39,4,0.1,0.25,0.725,0.47389525368248775,0.8535065466448445,0.725,0.4334057033109264,0.725,0.4427903259395174,0.7824993949490913,-0.08338890145004697
424,113,50,13,0.1,0.25,0.7283333333333334,0.4988446855535463,0.8114240506329113,0.7283333333333334,0.49796045047441695,0.7283333333333334,0.48816981457931014,0.7651467194197165,-0.0030700625603813712
441,110,35,14,0.1,0.25,0.7583333333333333,0.5196869070208728,0.8600292536369386,0.7583333333333333,0.5430386310604096,0.7583333333333333,0.5103308924923032,0.801893481022039,0.058216751128586194
439,100,43,18,0.1,0.25,0.7616666666666667,0.5316653773120472,0.8337000375084981,0.7616666666666667,0.5547766051278932,0.7616666666666667,0.5305292762599927,0.7929608026599692,0.08329518279583185
430,103,40,27,0.1,0.25,0.7616666666666667,0.5612929623567922,0.8359228041462085,0.7616666666666667,0.6048696480076167,0.7616666666666667,0.5657696959881776,0.7922907588571003,0.16034676657420807
444,105,36,15,0.1,0.25,0.765,0.525,0.8570000000000001,0.765,0.5514304082288654,0.765,0.5192061787120863,0.8045332719553987,0.0717149971964479
431,104,49,16,0.1,0.25,0.745,0.515625,0.8150868055555556,0.745,0.52588066139468,0.745,0.5111170283584077,0.7759965384103316,0.0402186690128789
424,107,46,23,0.1,0.25,0.745,0.5395253682487725,0.818729132569558,0.745,0.5659133709981168,0.745,0.5391543130236598,0.7763131843031341,0.10208330443747453
434,101,40,25,0.1,0.25,0.765,0.557012256379345,0.8379152434532182,0.765,0.5979151689432063,0.765,0.5610188927920962,0.7954226101214721,0.14943044823886403
435,98,45,22,0.1,0.25,0.7616666666666667,0.5447916666666667,0.8255243055555556,0.7616666666666667,0.5722466466914956,0.7616666666666667,0.5470646303931247,0.7892063952925691,0.11377254003299579
437,106,45,12,0.1,0.25,0.7483333333333333,0.5041669597018075,0.8301693157043393,0.7483333333333333,0.5076572647087332,0.7483333333333334,0.4949128919860627,0.7847066202090592,0.01129734720496159
427,118,39,16,0.1,0.25,0.7383333333333333,0.5178559989750816,0.843259293660453,0.7383333333333333,0.5371976647206005,0.7383333333333333,0.507010189502771,0.7827969059917624,0.051544212599533394
437,116,35,12,0.1,0.25,0.7483333333333333,0.5097987288135593,0.8606664901129943,0.7483333333333333,0.522777115155246,0.7483333333333333,0.4949128919860627,0.796632288037166,0.02987887377807056
430,113,48,9,0.1,0.25,0.7316666666666667,0.4866760408807188,0.8211295356334454,0.7316666666666667,0.4748958030435204,0.7316666666666667,0.47143505928572604,0.7718449433406838,-0.03657798758655356
438,105,42,15,0.1,0.25,0.755,0.51875,0.8376875,0.755,0.5348938644954929,0.755,0.5128982553804862,0.7910577066454596,0.051157011612895896
434,109,38,19,0.1,0.25,0.755,0.5339645127118644,0.8462413930084746,0.755,0.5662983425414364,0.755,0.5302889095992545,0.7934445479962722,0.09490607774055694
441,106,33,20,0.1,0.25,0.7683333333333333,0.5445549527828009,0.8622173665528094,0.7683333333333333,0.591787106343348,0.7683333333333333,0.5436613244764964,0.8072907125412885,0.12789949474799014
430,113,44,13,0.1,0.25,0.7383333333333333,0.505173799477597,0.830793148483022,0.7383333333333333,0.509983522341766,0.7383333333333333,0.4938504440898174,0.7787873365894548,0.014373968509274878
435,98,45,22,0.1,0.25,0.7616666666666667,0.5447916666666667,0.8255243055555556,0.7616666666666667,0.5722466466914956,0.7616666666666667,0.5470646303931247,0.7892063952925691,0.11377254003299579
431,118,45,6,0.1,0.25,0.7283333333333334,0.47692464082407154,0.8326108023854703,0.7283333333333334,0.4513554055501982,0.7283333333333333,0.45477351916376313,0.7753212543554008,-0.06700720823602639
430,107,40,23,0.1,0.25,0.755,0.5459083469721767,0.8374067103109656,0.755,0.5829121220182673,0.755,0.5461819079912118,0.7893754598638545,0.12339138488264195
435,106,45,14,0.1,0.25,0.7483333333333333,0.5114583333333333,0.8286076388888889,0.7483333333333333,0.520677339515649,0.7483333333333333,0.5042651798269853,0.7836971275468422,0.030784921543951436
428,109,48,15,0.1,0.25,0.7383333333333333,0.5100637029005151,0.8174495120628897,0.7383333333333333,0.5175578611332802,0.7383333333333333,0.5027213074945495,0.7731331725008052,0.02658549213490934
418,115,56,11,0.1,0.25,0.715,0.48457906369298775,0.7931312370236421,0.715,0.4742096272857103,0.715,0.47208915827549125,0.7502131195620295,-0.039885420642694416
440,97,40,23,0.1,0.25,0.7716666666666666,0.5541666666666667,0.8405416666666666,0.7716666666666666,0.5922231089828855,0.7716666666666666,0.5583280945242356,0.8008280542257041,0.14135654782484797
434,117,42,7,0.1,0.25,0.735,0.48410815939278934,0.8419141366223909,0.735,0.4652579725175007,0.735,0.46305249590535313,0.782765955051753,-0.046994244886931026
433,106,53,8,0.1,0.25,0.735,0.4805609703270522,0.8075014439390658,0.735,0.46724352930441926,0.735,0.46815331010452965,0.7682773519163764,-0.050467970271547063
425,114,43,18,0.1,0.25,0.7383333333333333,0.5222416472416472,0.8296577959077959,0.7383333333333333,0.5417895921408802,0.7383333333333333,0.5153099289429949,0.7772391360648174,0.0609744000960984
438,115,38,9,0.1,0.25,0.745,0.49637435619409054,0.8537737191650854,0.745,0.49176638067023204,0.745,0.4782875556237533,0.7928714643752239,-0.010927428045645459
428,109,46,17,0.1,0.25,0.7416666666666667,0.5189371107092626,0.8223101265822784,0.7416666666666667,0.533430877006296,0.7416666666666667,0.5132903144772581,0.77667326079789,0.05032232979407726
440,113,30,17,0.1,0.25,0.7616666666666667,0.5334697217675941,0.8730804691762138,0.7616666666666667,0.5786810819129699,0.7616666666666667,0.5261527246218334,0.8078786221979222,0.1026339889120633
440,101,36,23,0.1,0.25,0.7716666666666666,0.5549268094334509,0.8517126366675702,0.7716666666666666,0.6015695980450515,0.7716666666666666,0.5583280945242356,0.8049208805497795,0.1493839878441159
434,99,42,25,0.1,0.25,0.765,0.5566888045540797,0.8324644212523719,0.765,0.5936966200890482,0.765,0.5610188927920963,0.7934276848676052,0.14576075443830427
425,114,51,10,0.1,0.25,0.725,0.48675115207373276,0.8102822580645161,0.725,0.4762158216490769,0.725,0.4727732658767142,0.7632898415657037,-0.03550284281702514
428,113,44,15,0.1,0.25,0.7383333333333333,0.5119835805084746,0.8291364318502825,0.7383333333333333,0.522682414862621,0.7383333333333333,0.5027213074945495,0.7776970858342439,0.03297371951314192
423,108,53,16,0.1,0.25,0.7316666666666667,0.508843860124695,0.8012987937110327,0.7316666666666667,0.51424711373127,0.7316666666666667,0.5029611373237081,0.7625728192805798,0.022449898086180576
430,105,50,15,0.1,0.25,0.7416666666666667,0.5104166666666667,0.812326388888889,0.7416666666666667,0.51725377426312,0.7416666666666667,0.5047264012781254,0.7730683885856299,0.02681244600858593
431,104,51,14,0.1,0.25,0.7416666666666667,0.5064174695829524,0.8101733009822538,0.7416666666666667,0.5104960460100647,0.7416666666666667,0.5002982091332592,0.7723441924442941,0.016414390760653774
437,100,43,20,0.1,0.25,0.7616666666666667,0.5385416666666667,0.8323229166666667,0.7616666666666667,0.5656202890839762,0.7616666666666667,0.5389847993939101,0.7921051952866837,0.10058062056768029
431,110,41,18,0.1,0.25,0.7483333333333333,0.5268802966101696,0.8371720515536724,0.7483333333333333,0.550878786929415,0.7483333333333333,0.521725588736796,0.7861927386049098,0.07396314984715813
430,107,42,21,0.1,0.25,0.7516666666666667,0.5375397245762712,0.8325867319915254,0.7516666666666667,0.5670391061452514,0.7516666666666667,0.536112163305123,0.7859234948292592,0.1003320403566507
431,104,59,6,0.1,0.25,0.7283333333333334,0.4670686456400742,0.7902118119975263,0.7283333333333334,0.44895758447160317,0.7283333333333334,0.4547735191637631,0.7572984901277583,-0.08199746028145542
421,114,49,16,0.1,0.25,0.7283333333333334,0.5094108019639935,0.8120390070921986,0.7283333333333334,0.5165348670021568,0.7283333333333334,0.500956754688098,0.7648258706467662,0.024948455572100414
430,109,42,19,0.1,0.25,0.7483333333333333,0.5297272245762712,0.8334880384887007,0.7483333333333333,0.5546245323762888,0.7483333333333333,0.5258505644262321,0.7846018139094303,0.08059369060475476
432,95,56,17,0.1,0.25,0.7483333333333333,0.5185158079625293,0.7960082455113193,0.7483333333333333,0.5263055288399053,0.7483333333333333,0.5175076554386899,0.7700253849909022,0.044139239701311735
432,117,50,1,0.1,0.25,0.7216666666666667,0.4523700682185808,0.8208033265349182,0.7216666666666667,0.40324654451944714,0.7216666666666667,0.42492782901646586,0.767795441893032,-0.13576981231710258
424,103,54,19,0.1,0.25,0.7383333333333333,0.5213834968104808,0.7980554793424333,0.7383333333333333,0.5324140261495672,0.7383333333333333,0.519326444699579,0.764830463069269,0.05265454300567474
434,125,38,3,0.1,0.25,0.7283333333333334,0.4714645127118644,0.858261167019774,0.7283333333333334,0.424778568000349,0.7283333333333334,0.4387020127525984,0.7867971961883772,-0.09266024426087804
436,113,38,13,0.1,0.25,0.7483333333333333,0.5115029134016476,0.8504154108900944,0.7483333333333333,0.5245365905925212,0.7483333333333333,0.4996437861391388,0.7924272246798219,0.03360013552100358
435,98,47,20,0.1,0.25,0.7583333333333333,0.5359905759898727,0.8206381719295778,0.7583333333333333,0.5573212735571673,0.7583333333333333,0.5366795366795366,0.7855727155727156,0.09084108435714557
448,107,26,19,0.1,0.25,0.7783333333333333,0.5479706650592726,0.8855711271850514,0.7783333333333333,0.6147147147147147,0.7783333333333333,0.546485260770975,0.822108843537415,0.14836362299363812
438,103,46,13,0.1,0.25,0.7516666666666667,0.5085138216015959,0.826991189322694,0.7516666666666667,0.5149754064976974,0.7516666666666667,0.5016027874564459,0.7852046457607433,0.022582997084778164
430,113,52,5,0.1,0.25,0.725,0.4672445319642732,0.8113905689570293,0.725,0.4398080837452748,0.725,0.44808362369337984,0.7647456445993032,-0.08880572929469807
430,113,52,5,0.1,0.25,0.725,0.4672445319642732,0.8113905689570293,0.725,0.4398080837452748,0.725,0.44808362369337984,0.7647456445993032,-0.08880572929469807
437,108,33,22,0.1,0.25,0.765,0.5495090016366612,0.8600695581014729,0.765,0.6009174311926606,0.765,0.5494607908401012,0.803952869125283,0.1413693215105042
425,112,53,10,0.1,0.25,0.725,0.48554427601344397,0.804370155703409,0.725,0.47508202536135496,0.725,0.47277326587671414,0.7608587405139129,-0.03795825937422606
436,99,52,13,0.1,0.25,0.7483333333333333,0.5047570257611241,0.8092274102263856,0.7483333333333333,0.5074766355140187,0.7483333333333333,0.4996437861391388,0.7759655052437994,0.011927539184043356
431,98,47,24,0.1,0.25,0.7583333333333333,0.5491974758213869,0.8182542812721494,0.7583333333333333,0.5763864852631859,0.7583333333333333,0.5523563038008552,0.7841437227833491,0.122605420138203
421,116,57,6,0.1,0.25,0.7116666666666667,0.46496673297208313,0.7934379930036354,0.7116666666666667,0.4396115988294759,0.7116666666666667,0.4472107575555852,0.7492640127812543,-0.09199136880372935
433,110,39,18,0.1,0.25,0.7516666666666667,0.528998940677966,0.8435818326271186,0.7516666666666667,0.5566056024037995,0.7516666666666667,0.5238982825189722,0.790634269737718,0.08103092017614803
438,103,48,11,0.1,0.25,0.7483333333333333,0.498862897985705,0.8221014728178471,0.7483333333333333,0.4980262539553244,0.7483333333333333,0.4900687225264675,0.7815992668096275,-0.0029962313683074547
419,120,49,12,0.1,0.25,0.7183333333333334,0.49310411810411814,0.8135194897694898,0.7183333333333334,0.4870434015633079,0.7183333333333334,0.47826355408513466,0.7602128279933386,-0.018904726667349287
428,97,58,17,0.1,0.25,0.7416666666666667,0.5148906216157678,0.7892164825644358,0.7416666666666667,0.520952380952381,0.7416666666666667,0.513290314477258,0.7633374154145667,0.035326702462093774
433,122,37,8,0.1,0.25,0.735,0.4914075286415712,0.8567962356792144,0.735,0.478978978978979,0.735,0.46815331010452965,0.7883693379790941,-0.02687917566057806
426,119,50,5,0.1,0.25,0.7183333333333334,0.4676402819192193,0.8166164046263666,0.7183333333333334,0.43628023352794,0.7183333333333334,0.4451709628527186,0.7631034130558094,-0.09081748023831196
427,108,55,10,0.1,0.25,0.7283333333333334,0.4853189394472185,0.7991012612232459,0.7283333333333334,0.4759884974838246,0.7283333333333334,0.4745071489594919,0.7605942152801286,-0.03755072954834494
438,109,34,19,0.1,0.25,0.7616666666666667,0.5382018008474576,0.859107741878531,0.7616666666666667,0.5796109137318478,0.7616666666666667,0.5348055454648962,0.8022742659271267,0.11029560773971336
435,110,33,22,0.1,0.25,0.7616666666666667,0.5480769230769231,0.8595619658119658,0.7616666666666667,0.5990825688073395,0.7616666666666667,0.5470646303931246,0.8016772158024117,0.13803745924660302
435,102,45,18,0.1,0.25,0.755,0.528125,0.82684375,0.755,0.5478850758180367,0.755,0.5260892693070264,0.7862899559940035,0.07339666906290183
437,96,41,26,0.1,0.25,0.7716666666666666,0.5636703477604774,0.835935192171388,0.7716666666666666,0.6039735655680323,0.7716666666666666,0.569811439247641,0.798678923377242,0.16272717139572498
425,112,39,24,0.1,0.25,0.7483333333333333,0.5462094320486816,0.8383031186612576,0.7483333333333333,0.5861931364724661,0.7483333333333333,0.5451784396508015,0.7853166431558392,0.12622101065808586
420,105,50,25,0.1,0.25,0.7416666666666667,0.542962356792144,0.8059533551554827,0.7416666666666667,0.5666666666666667,0.7416666666666667,0.5440617722760142,0.7691812722147322,0.10703564115707008
426,107,48,19,0.1,0.25,0.7416666666666667,0.5247639140044204,0.8152141517647846,0.7416666666666667,0.5414158102545434,0.7416666666666667,0.5214843247526383,0.7735849914158747,0.06405052891481545
436,95,40,29,0.1,0.25,0.775,0.5749186771482786,0.8375254133911628,0.775,0.6206910668959306,0.775,0.583228282849072,0.8009150969122876,0.19017902171856418
431,94,55,20,0.1,0.25,0.7516666666666667,0.5311349361056963,0.7979071908165475,0.7516666666666667,0.5438095238095239,0.7516666666666667,0.5321306894007191,0.7724985477210996,0.07386492332983244
435,108,39,18,0.1,0.25,0.755,0.5302893309222423,0.8441094032549729,0.755,0.5584472230299505,0.755,0.5260892693070265,0.7928773151506359,0.08415051467080341
434,103,46,17,0.1,0.25,0.7516666666666667,0.5229166666666667,0.8241041666666667,0.7516666666666667,0.539017469185067,0.7516666666666667,0.5196415042635847,0.7833823363476635,0.0598046933105126
429,104,51,16,0.1,0.25,0.7416666666666667,0.5135416666666667,0.8088368055555556,0.7416666666666667,0.5218420094648708,0.7416666666666667,0.5090560679086317,0.7715174214709666,0.03439634931230105
433,116,39,12,0.1,0.25,0.7416666666666667,0.505561440677966,0.8473649364406779,0.7416666666666667,0.5120004285867352,0.7416666666666667,0.49113313161048155,0.787488714646064,0.016338870425497184
444,107,36,13,0.1,0.25,0.7616666666666667,0.5166666666666667,0.8583055555555555,0.7616666666666667,0.5355568724767584,0.7616666666666667,0.5075729314332612,0.8035243353478078,0.04868735118197771
