tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
71,18,11,0,0.1,0.25,0.71,0.4329268292682927,0.770609756097561,0.71,0.398876404494382,0.71,0.4152046783625731,0.7390643274853801,-0.16471405752214868
73,16,5,6,0.1,0.25,0.79,0.6043123543123543,0.862948717948718,0.79,0.6828396322778345,0.79,0.6189439303211758,0.8180838323353293,0.2762059557975247
72,19,8,1,0.1,0.25,0.73,0.47500000000000003,0.8235000000000001,0.73,0.4511599511599511,0.73,0.45553539019963707,0.7725226860254084,-0.06988565578146122
79,16,5,0,0.1,0.25,0.79,0.47023809523809523,0.8934523809523809,0.79,0.41578947368421054,0.79,0.441340782122905,0.8385474860335195,-0.10012523486435178
75,18,7,0,0.1,0.25,0.75,0.4573170731707317,0.850609756097561,0.75,0.4032258064516129,0.75,0.4285714285714285,0.7971428571428569,-0.12853957868590132
79,18,3,0,0.1,0.25,0.79,0.4817073170731707,0.9345121951219513,0.79,0.4072164948453608,0.79,0.44134078212290506,0.8562011173184358,-0.08239561251993077
74,17,6,3,0.1,0.25,0.77,0.5375,0.85525,0.77,0.5732600732600732,0.77,0.5361968138737648,0.8062230288364589,0.10482848367219184
72,19,8,1,0.1,0.25,0.73,0.47500000000000003,0.8235000000000001,0.73,0.4511599511599511,0.73,0.45553539019963707,0.7725226860254084,-0.06988565578146122
71,20,7,2,0.1,0.25,0.73,0.5005827505827506,0.8365151515151514,0.73,0.5012210012210012,0.73,0.4846344722275243,0.7762282878411909,0.001687055628101972
74,17,4,5,0.1,0.25,0.79,0.587995337995338,0.8837878787878788,0.79,0.6843711843711844,0.79,0.5991601450658522,0.8259553349875931,0.2547453998433978
74,17,6,3,0.1,0.25,0.77,0.5375,0.85525,0.77,0.5732600732600732,0.77,0.5361968138737648,0.8062230288364589,0.10482848367219184
72,17,6,5,0.1,0.25,0.77,0.5751748251748252,0.8465384615384616,0.77,0.6317671092951992,0.77,0.5826528760660498,0.8007584830339322,0.1990534541781044
68,17,14,1,0.1,0.25,0.69,0.4424119241192412,0.7132113821138211,0.69,0.43333333333333335,0.69,0.43748865904554524,0.7013064779531846,-0.1239226381048637
73,18,7,2,0.1,0.25,0.75,0.50625,0.839375,0.75,0.5122100122100122,0.75,0.49586610203670106,0.7893728574309339,0.017471413945365305
71,18,9,2,0.1,0.25,0.73,0.49374999999999997,0.8008749999999999,0.73,0.48978549540347294,0.73,0.4846344722275243,0.7620041992746707,-0.01598006930251483
77,18,5,0,0.1,0.25,0.77,0.4695121951219512,0.8920731707317073,0.77,0.4052631578947368,0.77,0.4350282485875706,0.8265536723163842,-0.1074861545850028
70,15,10,5,0.1,0.25,0.75,0.5625,0.78125,0.75,0.5784313725490196,0.75,0.5670995670995671,0.7640692640692641,0.14002800840280097
74,17,6,3,0.1,0.25,0.77,0.5375,0.85525,0.77,0.5732600732600732,0.77,0.5361968138737648,0.8062230288364589,0.10482848367219184
70,15,12,3,0.1,0.25,0.73,0.5101626016260162,0.750609756097561,0.73,0.5117647058823529,0.73,0.5100707675557975,0.7398475775721285,0.02186870084203477
70,21,8,1,0.1,0.25,0.71,0.47144522144522144,0.8207575757575758,0.71,0.44017094017094016,0.71,0.44645924794808167,0.7596526054590571,-0.08266572577699663
69,20,11,0,0.1,0.25,0.69,0.43125,0.767625,0.69,0.38764044943820225,0.69,0.40828402366863903,0.7267455621301775,-0.17578076232766313
74,17,8,1,0.1,0.25,0.75,0.47899728997289975,0.826219512195122,0.75,0.4621489621489622,0.75,0.46478270177692144,0.7851637764932563,-0.05639057978812222
74,15,6,5,0.1,0.25,0.79,0.5875,0.85075,0.79,0.643003064351379,0.79,0.5991601450658522,0.8148921549914105,0.2237209702352076
72,17,8,3,0.1,0.25,0.75,0.525,0.8175000000000001,0.75,0.5408580183861083,0.75,0.522809696506967,0.7796335178469174,0.06392027721005931
73,18,7,2,0.1,0.25,0.75,0.50625,0.839375,0.75,0.5122100122100122,0.75,0.49586610203670106,0.7893728574309339,0.017471413945365305
75,18,7,0,0.1,0.25,0.75,0.4573170731707317,0.850609756097561,0.75,0.4032258064516129,0.75,0.4285714285714285,0.7971428571428569,-0.12853957868590132
76,17,4,3,0.1,0.25,0.79,0.5499999999999999,0.8939999999999999,0.79,0.6228878648233487,0.79,0.550417469492614,0.8326653821451511,0.1567723603339241
71,16,11,2,0.1,0.25,0.73,0.4884823848238482,0.7677371273712736,0.73,0.4849690539345712,0.73,0.4846344722275243,0.7477801107081503,-0.026315064317998665
73,20,7,0,0.1,0.25,0.73,0.45625,0.848625,0.73,0.3924731182795699,0.73,0.42196531791907516,0.7848554913294798,-0.1371758152921836
68,17,10,5,0.1,0.25,0.73,0.5495337995337995,0.7751165501165501,0.73,0.5666666666666667,0.73,0.5523130492455646,0.7497429945282705,0.11493047119460187
73,14,9,4,0.1,0.25,0.77,0.5562330623306233,0.8034010840108401,0.77,0.5733863837312113,0.77,0.5609849207864097,0.785146020232869,0.12847943167022877
74,17,6,3,0.1,0.25,0.77,0.5375,0.85525,0.77,0.5732600732600732,0.77,0.5361968138737648,0.8062230288364589,0.10482848367219184
73,18,9,0,0.1,0.25,0.73,0.4451219512195122,0.8101219512195122,0.73,0.4010989010989011,0.73,0.42196531791907516,0.7679768786127168,-0.14734312783348064
72,21,6,1,0.1,0.25,0.73,0.48426573426573427,0.8616433566433567,0.73,0.4585253456221198,0.73,0.455535390199637,0.7879854809437385,-0.05109102595244666
74,15,8,3,0.1,0.25,0.77,0.5345528455284553,0.8215040650406503,0.77,0.552093973442288,0.77,0.5361968138737648,0.793051018350474,0.08485269629928871
72,17,6,5,0.1,0.25,0.77,0.5751748251748252,0.8465384615384616,0.77,0.6317671092951992,0.77,0.5826528760660498,0.8007584830339322,0.1990534541781044
75,16,9,0,0.1,0.25,0.75,0.44642857142857145,0.8125,0.75,0.41208791208791207,0.75,0.42857142857142855,0.78,-0.13725270326150327
79,20,1,0,0.1,0.25,0.79,0.49375,0.9776250000000001,0.79,0.398989898989899,0.79,0.441340782122905,0.8738547486033519,-0.050251890762960605
71,20,7,2,0.1,0.25,0.73,0.5005827505827506,0.8365151515151514,0.73,0.5012210012210012,0.73,0.4846344722275243,0.7762282878411909,0.001687055628101972
72,19,8,1,0.1,0.25,0.73,0.47500000000000003,0.8235000000000001,0.73,0.4511599511599511,0.73,0.45553539019963707,0.7725226860254084,-0.06988565578146122
72,19,6,3,0.1,0.25,0.75,0.5297202797202798,0.8522727272727273,0.75,0.5622710622710623,0.75,0.522809696506967,0.7928039702233249,0.08603983703320056
72,17,8,3,0.1,0.25,0.75,0.525,0.8175000000000001,0.75,0.5408580183861083,0.75,0.522809696506967,0.7796335178469174,0.06392027721005931
73,18,9,0,0.1,0.25,0.73,0.4451219512195122,0.8101219512195122,0.73,0.4010989010989011,0.73,0.42196531791907516,0.7679768786127168,-0.14734312783348064
68,17,12,3,0.1,0.25,0.71,0.5,0.745,0.71,0.5,0.71,0.49783549783549785,0.7263203463203464,0.0
68,19,12,1,0.1,0.25,0.69,0.45,0.7460000000000001,0.69,0.42926613616268794,0.69,0.4374886590455453,0.7163817818907638,-0.11894020669001051
72,17,8,3,0.1,0.25,0.75,0.525,0.8175000000000001,0.75,0.5408580183861083,0.75,0.522809696506967,0.7796335178469174,0.06392027721005931
66,23,10,1,0.1,0.25,0.67,0.4550438596491228,0.7774780701754387,0.67,0.41624106230847807,0.67,0.4285714285714286,0.7182857142857144,-0.12272699064998602
72,15,12,1,0.1,0.25,0.73,0.45982142857142855,0.7538392857142857,0.73,0.45225464190981435,0.73,0.455535390199637,0.7415970961887477,-0.08759772326742848
76,17,4,3,0.1,0.25,0.79,0.5499999999999999,0.8939999999999999,0.79,0.6228878648233487,0.79,0.550417469492614,0.8326653821451511,0.1567723603339241
75,20,5,0,0.1,0.25,0.75,0.46875,0.890625,0.75,0.39473684210526316,0.75,0.4285714285714286,0.8142857142857143,-0.11470786693528089
70,19,8,3,0.1,0.25,0.73,0.5168997668997669,0.8137179487179488,0.73,0.5296220633299284,0.73,0.5100707675557975,0.7661077844311377,0.04474845093926378
72,13,10,5,0.1,0.25,0.77,0.5779132791327913,0.7880081300813009,0.77,0.5901960784313726,0.77,0.5826528760660497,0.7783886771910724,0.16766003978893324
72,19,8,1,0.1,0.25,0.73,0.47500000000000003,0.8235000000000001,0.73,0.4511599511599511,0.73,0.45553539019963707,0.7725226860254084,-0.06988565578146122
73,20,7,0,0.1,0.25,0.73,0.45625,0.848625,0.73,0.3924731182795699,0.73,0.42196531791907516,0.7848554913294798,-0.1371758152921836
71,22,7,0,0.1,0.25,0.71,0.4551282051282051,0.8465384615384615,0.71,0.3817204301075269,0.71,0.4152046783625731,0.7722807017543859,-0.14570403697549603
69,18,11,2,0.1,0.25,0.71,0.48125,0.763375,0.71,0.473474801061008,0.71,0.4737797133006714,0.7346797314461986,-0.044602577508753946
77,12,3,8,0.1,0.25,0.85,0.68125,0.9006250000000001,0.85,0.7962206332992849,0.85,0.7136858179041803,0.8677801107081504,0.46342200977293
71,18,11,0,0.1,0.25,0.71,0.4329268292682927,0.770609756097561,0.71,0.398876404494382,0.71,0.4152046783625731,0.7390643274853801,-0.16471405752214868
73,19,8,0,0.1,0.25,0.73,0.4506172839506173,0.8291358024691359,0.73,0.3967391304347826,0.73,0.4219653179190751,0.7764161849710982,-0.14281879709270032
68,19,12,1,0.1,0.25,0.69,0.45,0.7460000000000001,0.69,0.42926613616268794,0.69,0.4374886590455453,0.7163817818907638,-0.11894020669001051
79,18,3,0,0.1,0.25,0.79,0.4817073170731707,0.9345121951219513,0.79,0.4072164948453608,0.79,0.44134078212290506,0.8562011173184358,-0.08239561251993077
73,20,5,2,0.1,0.25,0.75,0.5134032634032634,0.8767482517482518,0.75,0.5353302611367128,0.75,0.4958661020367009,0.8036902601330914,0.04352198507060271
69,20,11,0,0.1,0.25,0.69,0.43125,0.767625,0.69,0.38764044943820225,0.69,0.40828402366863903,0.7267455621301775,-0.17578076232766313
71,18,11,0,0.1,0.25,0.71,0.4329268292682927,0.770609756097561,0.71,0.398876404494382,0.71,0.4152046783625731,0.7390643274853801,-0.16471405752214868
70,19,8,3,0.1,0.25,0.73,0.5168997668997669,0.8137179487179488,0.73,0.5296220633299284,0.73,0.5100707675557975,0.7661077844311377,0.04474845093926378
74,19,6,1,0.1,0.25,0.75,0.48750000000000004,0.86375,0.75,0.4692780337941628,0.75,0.4647827017769214,0.80079212160137,-0.03919309008348103
73,18,7,2,0.1,0.25,0.75,0.50625,0.839375,0.75,0.5122100122100122,0.75,0.49586610203670106,0.7893728574309339,0.017471413945365305
71,20,7,2,0.1,0.25,0.73,0.5005827505827506,0.8365151515151514,0.73,0.5012210012210012,0.73,0.4846344722275243,0.7762282878411909,0.001687055628101972
72,19,8,1,0.1,0.25,0.73,0.47500000000000003,0.8235000000000001,0.73,0.4511599511599511,0.73,0.45553539019963707,0.7725226860254084,-0.06988565578146122
74,15,8,3,0.1,0.25,0.77,0.5345528455284553,0.8215040650406503,0.77,0.552093973442288,0.77,0.5361968138737648,0.793051018350474,0.08485269629928871
75,16,9,0,0.1,0.25,0.75,0.44642857142857145,0.8125,0.75,0.41208791208791207,0.75,0.42857142857142855,0.78,-0.13725270326150327
71,21,8,0,0.1,0.25,0.71,0.44936708860759494,0.8268354430379747,0.71,0.3858695652173913,0.71,0.4152046783625731,0.7639766081871344,-0.15203626135267193
66,19,10,5,0.1,0.25,0.71,0.5383771929824561,0.7694078947368422,0.71,0.5549019607843138,0.71,0.538143016403886,0.7353559483994266,0.09180377212587393
75,16,5,4,0.1,0.25,0.79,0.56875,0.8711249999999999,0.79,0.6343101343101343,0.79,0.5765275257108288,0.8230732002419842,0.19218555339901838
69,18,9,4,0.1,0.25,0.73,0.5332167832167832,0.7932517482517482,0.73,0.5503978779840849,0.73,0.5324675324675324,0.7573506493506494,0.08183044390893256
75,14,7,4,0.1,0.25,0.79,0.5684281842818428,0.8384688346883469,0.79,0.6031664964249234,0.79,0.5765275257108288,0.8110465819721717,0.16804161423976785
72,17,8,3,0.1,0.25,0.75,0.525,0.8175000000000001,0.75,0.5408580183861083,0.75,0.522809696506967,0.7796335178469174,0.06392027721005931
72,15,8,5,0.1,0.25,0.77,0.575,0.8155,0.77,0.6061007957559682,0.77,0.5826528760660498,0.7895735801125022,0.17841031003501578
70,19,8,3,0.1,0.25,0.73,0.5168997668997669,0.8137179487179488,0.73,0.5296220633299284,0.73,0.5100707675557975,0.7661077844311377,0.04474845093926378
76,17,6,1,0.1,0.25,0.77,0.4911924119241193,0.865840108401084,0.77,0.4800307219662059,0.77,0.47428571428571425,0.8133714285714285,-0.026524040046297097
73,18,7,2,0.1,0.25,0.75,0.50625,0.839375,0.75,0.5122100122100122,0.75,0.49586610203670106,0.7893728574309339,0.017471413945365305
70,15,10,5,0.1,0.25,0.75,0.5625,0.78125,0.75,0.5784313725490196,0.75,0.5670995670995671,0.7640692640692641,0.14002800840280097
67,16,9,8,0.1,0.25,0.75,0.6074561403508771,0.7883771929824561,0.75,0.6389085754783841,0.75,0.6165055990182543,0.7658383187605462,0.24434876208031553
68,21,10,1,0.1,0.25,0.69,0.4586247086247086,0.7808974358974359,0.69,0.4274770173646578,0.69,0.4374886590455453,0.7314570858283433,-0.10955655229957685
76,21,2,1,0.1,0.25,0.77,0.5099067599067599,0.9464918414918415,0.77,0.5584192439862543,0.77,0.47428571428571425,0.8449142857142857,0.04811425668577865
72,17,8,3,0.1,0.25,0.75,0.525,0.8175000000000001,0.75,0.5408580183861083,0.75,0.522809696506967,0.7796335178469174,0.06392027721005931
70,17,8,5,0.1,0.25,0.75,0.5623543123543123,0.8103146853146853,0.75,0.594606542882405,0.75,0.5670995670995671,0.7753246753246753,0.153611535057119
69,18,11,2,0.1,0.25,0.71,0.48125,0.763375,0.71,0.473474801061008,0.71,0.4737797133006714,0.7346797314461986,-0.044602577508753946
68,17,10,5,0.1,0.25,0.73,0.5495337995337995,0.7751165501165501,0.73,0.5666666666666667,0.73,0.5523130492455646,0.7497429945282705,0.11493047119460187
68,17,10,5,0.1,0.25,0.73,0.5495337995337995,0.7751165501165501,0.73,0.5666666666666667,0.73,0.5523130492455646,0.7497429945282705,0.11493047119460187
73,18,7,2,0.1,0.25,0.75,0.50625,0.839375,0.75,0.5122100122100122,0.75,0.49586610203670106,0.7893728574309339,0.017471413945365305
67,20,13,0,0.1,0.25,0.67,0.41875,0.728625,0.67,0.3850574712643678,0.67,0.40119760479041916,0.6980838323353293,-0.1932778358712671
74,17,6,3,0.1,0.25,0.77,0.5375,0.85525,0.77,0.5732600732600732,0.77,0.5361968138737648,0.8062230288364589,0.10482848367219184
70,15,10,5,0.1,0.25,0.75,0.5625,0.78125,0.75,0.5784313725490196,0.75,0.5670995670995671,0.7640692640692641,0.14002800840280097
67,14,13,6,0.1,0.25,0.73,0.56875,0.7353750000000001,0.73,0.5714749837556855,0.73,0.5699952221691352,0.7326230291447683,0.14019850403200998
77,12,5,6,0.1,0.25,0.83,0.6361788617886178,0.8723983739837398,0.83,0.7053115423901941,0.83,0.6571889493849565,0.8470377092155675,0.3344194501207261
67,16,15,2,0.1,0.25,0.69,0.46409214092140916,0.6970596205962059,0.69,0.46243798724309004,0.69,0.4632034632034632,0.6934891774891773,-0.07345124807063126
69,16,9,6,0.1,0.25,0.75,0.5786713286713286,0.7928321678321679,0.75,0.6058823529411765,0.75,0.585475045597745,0.7682805504891396,0.18253663072083826
74,19,4,3,0.1,0.25,0.77,0.5425407925407926,0.8918531468531468,0.77,0.6121351766513057,0.77,0.5361968138737648,0.8193950393224441,0.13813499609365207
71,16,11,2,0.1,0.25,0.73,0.4884823848238482,0.7677371273712736,0.73,0.4849690539345712,0.73,0.4846344722275243,0.7477801107081503,-0.026315064317998665
67,22,9,2,0.1,0.25,0.69,0.4824561403508772,0.7937719298245614,0.69,0.46731358529111333,0.69,0.46320346320346323,0.7353593073593073,-0.047893459765848204
72,15,8,5,0.1,0.25,0.77,0.575,0.8155,0.77,0.6061007957559682,0.77,0.5826528760660498,0.7895735801125022,0.17841031003501578
69,16,13,2,0.1,0.25,0.71,0.4762872628726287,0.7319105691056911,0.71,0.4725490196078431,0.71,0.47377971330067137,0.7205770277626564,-0.05102696863141446
68,17,10,5,0.1,0.25,0.73,0.5495337995337995,0.7751165501165501,0.73,0.5666666666666667,0.73,0.5523130492455646,0.7497429945282705,0.11493047119460187
70,15,10,5,0.1,0.25,0.75,0.5625,0.78125,0.75,0.5784313725490196,0.75,0.5670995670995671,0.7640692640692641,0.14002800840280097
68,23,8,1,0.1,0.25,0.69,0.4682017543859649,0.8179605263157894,0.69,0.4291819291819292,0.69,0.43748865904554524,0.7465323897659226,-0.0949081747750982
74,15,6,5,0.1,0.25,0.79,0.5875,0.85075,0.79,0.643003064351379,0.79,0.5991601450658522,0.8148921549914105,0.2237209702352076
71,18,7,4,0.1,0.25,0.75,0.546037296037296,0.8301282051282051,0.75,0.5806945863125639,0.75,0.5463618218109236,0.7834331337325351,0.12190095255868409
67,18,11,4,0.1,0.25,0.71,0.5203962703962703,0.7574009324009324,0.71,0.5274509803921569,0.71,0.5191510528933841,0.7312054385674017,0.047324311668365475
71,16,9,4,0.1,0.25,0.75,0.54375,0.7981249999999999,0.75,0.5618921308576481,0.75,0.5463618218109236,0.7712756305570677,0.1040726808537592
70,21,8,1,0.1,0.25,0.71,0.47144522144522144,0.8207575757575758,0.71,0.44017094017094016,0.71,0.44645924794808167,0.7596526054590571,-0.08266572577699663
70,19,6,5,0.1,0.25,0.75,0.5646929824561403,0.8426535087719299,0.75,0.6205311542390194,0.75,0.5670995670995671,0.7865800865800865,0.17660713288656524
78,15,4,3,0.1,0.25,0.81,0.5589430894308943,0.89630081300813,0.81,0.6336405529953917,0.81,0.5657142857142857,0.8458285714285715,0.17750703723291134
71,18,7,4,0.1,0.25,0.75,0.546037296037296,0.8301282051282051,0.75,0.5806945863125639,0.75,0.5463618218109236,0.7834331337325351,0.12190095255868409
76,13,6,5,0.1,0.25,0.81,0.6023035230352304,0.8554336043360435,0.81,0.6542390194075587,0.81,0.6168582375478928,0.8290421455938697,0.251230532180247
70,15,8,7,0.1,0.25,0.77,0.6078088578088578,0.8105477855477855,0.77,0.6450980392156862,0.77,0.6186370419499254,0.7868181064500084,0.25014279024707464
70,17,6,7,0.1,0.25,0.77,0.606359649122807,0.8392324561403509,0.77,0.6715296198054819,0.77,0.6186370419499254,0.7964284529928701,0.27013944678021046
71,18,7,4,0.1,0.25,0.75,0.546037296037296,0.8301282051282051,0.75,0.5806945863125639,0.75,0.5463618218109236,0.7834331337325351,0.12190095255868409
67,14,11,8,0.1,0.25,0.75,0.6113053613053613,0.7648601398601397,0.75,0.624106562703054,0.75,0.6165055990182543,0.7567878508973769,0.23506361523664093
74,15,8,3,0.1,0.25,0.77,0.5345528455284553,0.8215040650406503,0.77,0.552093973442288,0.77,0.5361968138737648,0.793051018350474,0.08485269629928871
74,19,4,3,0.1,0.25,0.77,0.5425407925407926,0.8918531468531468,0.77,0.6121351766513057,0.77,0.5361968138737648,0.8193950393224441,0.13813499609365207
70,19,10,1,0.1,0.25,0.71,0.4625,0.78425,0.71,0.4387129724208376,0.71,0.44645924794808167,0.7443748807024241,-0.09588041581508897
72,15,10,3,0.1,0.25,0.75,0.5223577235772358,0.785569105691057,0.75,0.5291777188328912,0.75,0.522809696506967,0.7664630654705096,0.051082183676115056
78,17,0,5,0.1,0.25,0.83,0.6136363636363636,0.9613636363636364,0.83,0.9105263157894736,0.83,0.6360522372083066,0.8751659173624492,0.43197554423068574
72,17,10,1,0.1,0.25,0.73,0.46680216802168023,0.7875745257452574,0.73,0.44994892747701737,0.73,0.455535390199637,0.757059891107078,-0.08152513958166956
73,20,7,0,0.1,0.25,0.73,0.45625,0.848625,0.73,0.3924731182795699,0.73,0.42196531791907516,0.7848554913294798,-0.1371758152921836
76,19,4,1,0.1,0.25,0.77,0.5,0.905,0.77,0.5,0.77,0.4742857142857143,0.8291428571428571,0.0
68,17,12,3,0.1,0.25,0.71,0.5,0.745,0.71,0.5,0.71,0.49783549783549785,0.7263203463203464,0.0
73,20,7,0,0.1,0.25,0.73,0.45625,0.848625,0.73,0.3924731182795699,0.73,0.42196531791907516,0.7848554913294798,-0.1371758152921836
71,18,9,2,0.1,0.25,0.73,0.49374999999999997,0.8008749999999999,0.73,0.48978549540347294,0.73,0.4846344722275243,0.7620041992746707,-0.01598006930251483
70,19,8,3,0.1,0.25,0.73,0.5168997668997669,0.8137179487179488,0.73,0.5296220633299284,0.73,0.5100707675557975,0.7661077844311377,0.04474845093926378
70,17,10,3,0.1,0.25,0.73,0.5125,0.78075,0.73,0.517683465959328,0.73,0.5100707675557975,0.7529776810016331,0.02973505167250263
73,14,7,6,0.1,0.25,0.79,0.60625,0.832875,0.79,0.6503094606542883,0.79,0.6189439303211758,0.8078715296679368,0.25274793921627237
70,15,8,7,0.1,0.25,0.77,0.6078088578088578,0.8105477855477855,0.77,0.6450980392156862,0.77,0.6186370419499254,0.7868181064500084,0.25014279024707464
73,14,11,2,0.1,0.25,0.75,0.49702380952380953,0.7723214285714286,0.75,0.4964633068081344,0.75,0.4958661020367009,0.7607380520266182,-0.00648872024203174
67,16,13,4,0.1,0.25,0.71,0.51875,0.7291250000000001,0.71,0.5212615166548548,0.71,0.5191510528933841,0.719088045100315,0.03993261510487516
71,18,9,2,0.1,0.25,0.73,0.49374999999999997,0.8008749999999999,0.73,0.48978549540347294,0.73,0.4846344722275243,0.7620041992746707,-0.01598006930251483
70,13,10,7,0.1,0.25,0.77,0.6125,0.7857500000000001,0.77,0.6275690999291283,0.77,0.6186370419499254,0.7772077599071464,0.23959569062925096
73,12,9,6,0.1,0.25,0.79,0.6117886178861789,0.8067073170731708,0.79,0.6294117647058823,0.79,0.6189439303211758,0.7976592270005444,0.24055570926238248
72,17,8,3,0.1,0.25,0.75,0.525,0.8175000000000001,0.75,0.5408580183861083,0.75,0.522809696506967,0.7796335178469174,0.06392027721005931
75,16,7,2,0.1,0.25,0.77,0.5128726287262872,0.8423170731707317,0.77,0.5231990231990231,0.77,0.5076000856347677,0.8023506743737956,0.0345619682572362
71,16,7,6,0.1,0.25,0.77,0.5914918414918415,0.8273776223776224,0.77,0.638815207780725,0.77,0.6017316017316017,0.7932987012987013,0.22539262620530545
72,21,6,1,0.1,0.25,0.73,0.48426573426573427,0.8616433566433567,0.73,0.4585253456221198,0.73,0.455535390199637,0.7879854809437385,-0.05109102595244666
70,13,14,3,0.1,0.25,0.73,0.5104166666666667,0.7235416666666667,0.73,0.5099220411055989,0.73,0.5100707675557975,0.726717474142624,0.02033269237951415
75,18,7,0,0.1,0.25,0.75,0.4573170731707317,0.850609756097561,0.75,0.4032258064516129,0.75,0.4285714285714285,0.7971428571428569,-0.12853957868590132
71,16,11,2,0.1,0.25,0.73,0.4884823848238482,0.7677371273712736,0.73,0.4849690539345712,0.73,0.4846344722275243,0.7477801107081503,-0.026315064317998665
73,18,7,2,0.1,0.25,0.75,0.50625,0.839375,0.75,0.5122100122100122,0.75,0.49586610203670106,0.7893728574309339,0.017471413945365305
69,18,13,0,0.1,0.25,0.69,0.42073170731707316,0.7320731707317073,0.69,0.39655172413793105,0.69,0.4082840236686391,0.710414201183432,-0.1811095603062261
71,14,9,6,0.1,0.25,0.77,0.59375,0.799375,0.77,0.6176470588235294,0.77,0.6017316017316018,0.7829437229437229,0.21004201260420147
71,16,9,4,0.1,0.25,0.75,0.54375,0.7981249999999999,0.75,0.5618921308576481,0.75,0.5463618218109236,0.7712756305570677,0.1040726808537592
