tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_weighted,f1_macro,matthew
208,60,26,7,0.1,0.25,0.7142857142857143,0.49668325041459366,0.7142857142857143,0.4941203075531434,0.7531815594763801,0.4843426294820717,-0.008832093180085517
217,55,23,6,0.1,0.25,0.7408637873754153,0.5012636612021858,0.7408637873754153,0.5023453346855984,0.7788344407530454,0.49049479166666665,0.003443084923919991
210,56,18,17,0.1,0.25,0.7541528239202658,0.5769646719538573,0.7541528239202658,0.637593984962406,0.7879480553899159,0.5825086219823061,0.2058142455269367
213,57,19,12,0.1,0.25,0.7475083056478405,0.5460082458770614,0.7475083056478405,0.5879928315412186,0.7859252690235735,0.5443027888446215,0.1272540110011034
210,58,30,3,0.1,0.25,0.707641196013289,0.46209016393442626,0.707641196013289,0.4372455902306649,0.74312686421372,0.4453007203886748,-0.09755017963586404
214,55,27,5,0.1,0.25,0.7275747508305648,0.4856500691562932,0.7275747508305648,0.47589451672862454,0.7615524268352436,0.4739556692242114,-0.03719742022766464
214,52,14,21,0.1,0.25,0.7807308970099668,0.6131338620523913,0.7807308970099668,0.7022556390977444,0.8108725899423574,0.6276428250112461,0.3025356942445135
212,51,19,19,0.1,0.25,0.7674418604651163,0.5945887445887446,0.7674418604651163,0.653041825095057,0.7943626707396597,0.6050757234967761,0.24063278334683885
215,59,25,2,0.1,0.25,0.7209302325581395,0.4643101092896175,0.7209302325581395,0.4293728034603947,0.7656115036895057,0.4410152104704634,-0.10041268696094571
223,49,19,10,0.1,0.25,0.7740863787375415,0.545489564364757,0.7740863787375415,0.5823402636916836,0.806001572402803,0.5474885037141846,0.1224029856664273
216,57,27,1,0.1,0.25,0.7209302325581395,0.45306513409961685,0.7209302325581395,0.41346153846153844,0.7614926987560844,0.4302325581395349,-0.1274624821276152
214,57,29,1,0.1,0.25,0.7142857142857143,0.4489499077621683,0.7142857142857143,0.41150061500615004,0.7519581585729445,0.4277060488149982,-0.13443067755430557
216,43,23,19,0.1,0.25,0.7807308970099668,0.6051086516398975,0.7807308970099668,0.6431788931788932,0.7974114705692177,0.6164272474513438,0.2453515062544053
209,51,31,10,0.1,0.25,0.7275747508305648,0.5173838797814208,0.7275747508305648,0.5238742964352721,0.7488346036088854,0.5160392156862745,0.040744467064708134
218,47,19,17,0.1,0.25,0.7807308970099668,0.5927281118143459,0.7807308970099668,0.6474318658280922,0.805313496843192,0.6042629482071713,0.23384677495749215
216,58,20,7,0.1,0.25,0.7408637873754153,0.5114732724902217,0.7408637873754153,0.5237902135712355,0.7847269544825007,0.499616368286445,0.03304249402834801
221,49,21,10,0.1,0.25,0.7674418604651163,0.5413573329597983,0.7674418604651163,0.5705495818399045,0.7972585594315246,0.5427517361111112,0.10803226455698252
218,57,21,5,0.1,0.25,0.7408637873754153,0.4963895262518559,0.7408637873754153,0.4925174825174825,0.7847941127734812,0.4809426954368589,-0.010395274491933152
218,51,21,11,0.1,0.25,0.760797342192691,0.5447766230260495,0.760797342192691,0.5770794609665427,0.7919049084722896,0.5461551348634612,0.11749651853140115
216,50,30,5,0.1,0.25,0.7342192691029901,0.4844789356984479,0.7342192691029901,0.47744360902255634,0.7585594315245477,0.47743055555555547,-0.03742187567569814
214,53,17,17,0.1,0.25,0.7674418604651163,0.5846320346320346,0.7674418604651163,0.650749063670412,0.7992865918055047,0.5931804139635465,0.22590440435990708
215,54,26,6,0.1,0.25,0.7342192691029901,0.49605809128630707,0.7342192691029901,0.4933782527881041,0.7673682213026768,0.48678601875532823,-0.010218086520370527
212,56,22,11,0.1,0.25,0.7408637873754153,0.5350810052302589,0.7408637873754153,0.5621890547263682,0.7761414144088099,0.5323107569721116,0.09341637017398144
207,55,33,6,0.1,0.25,0.707641196013289,0.4804303278688525,0.707641196013289,0.47196124486200824,0.7333943958385727,0.4723505976095618,-0.046849087291687026
213,62,18,8,0.1,0.25,0.7342192691029901,0.5181818181818182,0.7342192691029901,0.5411188811188812,0.7835716693148441,0.5042819499341238,0.05468513583573851
222,53,21,5,0.1,0.25,0.7541528239202658,0.49989357173265214,0.7541528239202658,0.49979020979020977,0.7933871222907767,0.4880952380952381,-0.0002988485136955182
214,54,24,9,0.1,0.25,0.7408637873754153,0.5210084033613446,0.7408637873754153,0.5356173677069199,0.7736719170617048,0.5166749011857708,0.05470883027286551
223,49,13,16,0.1,0.25,0.7940199335548173,0.5955345501955671,0.7940199335548173,0.6857885395537525,0.8261644187104024,0.6091891439102027,0.2664524314601695
222,54,18,7,0.1,0.25,0.760797342192691,0.5198770491803278,0.760797342192691,0.5421739130434783,0.8025187359962915,0.5116279069767442,0.057906577992213916
217,53,17,14,0.1,0.25,0.7674418604651163,0.5681528256155122,0.7674418604651163,0.627658303464755,0.8018509729473184,0.5734126984126984,0.18655051963911104
219,46,26,10,0.1,0.25,0.760797342192691,0.5362244897959183,0.760797342192691,0.5520964360587002,0.7821073828924895,0.5381074168797954,0.0868830666220317
213,56,30,2,0.1,0.25,0.7142857142857143,0.4555129842486164,0.7142857142857143,0.427160780669145,0.7483010912698412,0.4382378472222222,-0.11384901400873404
218,53,17,13,0.1,0.25,0.7674418604651163,0.5623146357188911,0.7674418604651163,0.6188806888068881,0.8027736924349664,0.5662467061923584,0.17213955753413654
215,50,32,4,0.1,0.25,0.7275747508305648,0.47225970910181436,0.7275747508305648,0.46121593291404617,0.7500285506644518,0.46436631944444445,-0.06560125923117963
221,47,19,14,0.1,0.25,0.7807308970099668,0.5751707650273223,0.7807308970099668,0.624434644957033,0.8073451481602898,0.5839755402915061,0.1934305814221052
224,56,14,7,0.1,0.25,0.7674418604651163,0.5261437908496732,0.7674418604651163,0.5666666666666667,0.8161533626649905,0.5157657657657657,0.0834965721446866
220,49,15,17,0.1,0.25,0.7873754152823921,0.5968729851708575,0.7873754152823921,0.6745469330855018,0.8170874108225793,0.6099773242630385,0.26006831764296456
219,53,23,6,0.1,0.25,0.7475083056478405,0.5033267964700938,0.7475083056478405,0.5060218052738337,0.7831782279796035,0.494251857092324,0.008951719506012774
222,52,22,5,0.1,0.25,0.7541528239202658,0.4987776819096923,0.7541528239202658,0.49770208164368746,0.7909349786426197,0.4880952380952381,-0.003351887335201474
210,51,23,17,0.1,0.25,0.7541528239202658,0.5756437768240343,0.7541528239202658,0.6147988505747126,0.7790545734242185,0.5825086219823061,0.18637401785151522
217,56,20,8,0.1,0.25,0.7475083056478405,0.5203059071729959,0.7475083056478405,0.5402930402930403,0.7879973829774579,0.5124467178175618,0.057207927279643855
222,53,19,7,0.1,0.25,0.760797342192691,0.5189142461964038,0.760797342192691,0.5382517482517483,0.8002008807849803,0.5116279069767442,0.05379602155834306
216,55,23,7,0.1,0.25,0.7408637873754153,0.5083344580915103,0.7408637873754153,0.515190651906519,0.7778011912550663,0.499616368286445,0.022503853154302672
213,58,26,4,0.1,0.25,0.7209302325581395,0.4778647590767985,0.7209302325581395,0.45965559655596555,0.7607089751977636,0.46112531969309467,-0.05976731849887673
217,53,21,10,0.1,0.25,0.7541528239202658,0.5352474323062558,0.7541528239202658,0.563142174432497,0.7882559336193812,0.533548333054113,0.09435252024146969
211,57,27,6,0.1,0.25,0.7209302325581395,0.49089635854341734,0.7209302325581395,0.4845658073270014,0.7562620645279896,0.47949604743083,-0.023707159784908387
215,52,24,10,0.1,0.25,0.7475083056478405,0.5304359562694021,0.7475083056478405,0.5496805463758537,0.7773440748668251,0.5290678524374176,0.07777081552704679
218,52,24,7,0.1,0.25,0.7475083056478405,0.509735257038801,0.7475083056478405,0.5166069295101553,0.7798807216685124,0.5035590277777777,0.02543011815989936
222,44,18,17,0.1,0.25,0.7940199335548173,0.6018442622950819,0.7940199335548173,0.6601503759398496,0.8166210895609278,0.615818511198946,0.25542432847224267
219,47,27,8,0.1,0.25,0.7541528239202658,0.5178492239467849,0.7541528239202658,0.5259398496240602,0.7766674741602069,0.5166232638888889,0.04303515702705286
219,51,21,10,0.1,0.25,0.760797342192691,0.5382172131147541,0.760797342192691,0.5668458781362007,0.792762403242389,0.5381074168797955,0.10108735174242253
214,51,25,11,0.1,0.25,0.7475083056478405,0.5364084221892294,0.7475083056478405,0.5565513626834382,0.7744894192449959,0.5368480725623582,0.09075121790818776
221,50,16,14,0.1,0.25,0.7807308970099668,0.5756197257383966,0.7807308970099668,0.6410824108241082,0.8130482019782163,0.5839755402915061,0.20657795829207787
206,61,29,5,0.1,0.25,0.7009966777408638,0.47617666021921345,0.7009966777408638,0.4592972020268782,0.7393072229355006,0.4603585657370518,-0.06227926095073361
211,52,30,8,0.1,0.25,0.7275747508305648,0.5044260027662517,0.7275747508305648,0.5064038423053832,0.7522073059567127,0.5002834467120181,0.010647708440460984
222,50,22,7,0.1,0.25,0.760797342192691,0.516321541558815,0.760797342192691,0.5287778904665315,0.7932473151510469,0.5116279069767442,0.04334510515500088
217,59,17,8,0.1,0.25,0.7475083056478405,0.5233767062125271,0.7475083056478405,0.5531159420289855,0.7947455625323943,0.5124467178175618,0.07047484010661437
224,48,22,7,0.1,0.25,0.7674418604651163,0.5189209164818921,0.7674418604651163,0.5324543610547667,0.7975965999221813,0.5157657657657657,0.049560720535133974
223,50,20,8,0.1,0.25,0.7674418604651163,0.5278132538668937,0.7674418604651163,0.5512820512820513,0.8012439156300704,0.5251937984496124,0.07553332274229049
220,48,22,11,0.1,0.25,0.7674418604651163,0.5477657935285054,0.7674418604651163,0.5771144278606966,0.7943753841273617,0.5509377664109122,0.12138256611660264
211,52,32,6,0.1,0.25,0.7209302325581395,0.48588051653185754,0.7209302325581395,0.480088052831699,0.7444847872047063,0.47949604743083,-0.03353484211153242
214,52,14,21,0.1,0.25,0.7807308970099668,0.6131338620523913,0.7807308970099668,0.7022556390977444,0.8108725899423574,0.6276428250112461,0.3025356942445135
215,59,21,6,0.1,0.25,0.7342192691029901,0.5016623207301174,0.7342192691029901,0.5034468775344687,0.7792071328025649,0.48678601875532823,0.0047874068052436046
222,55,13,11,0.1,0.25,0.7740863787375415,0.5556737588652483,0.7740863787375415,0.6298886883273165,0.8175335686600221,0.5558159722222222,0.1700751776510423
211,55,25,10,0.1,0.25,0.7342192691029901,0.5239569752281616,0.7342192691029901,0.5394736842105263,0.7661447234318539,0.5203187250996016,0.06150349826784994
217,53,23,8,0.1,0.25,0.7475083056478405,0.5176571038251366,0.7475083056478405,0.5308841099163679,0.7812492034225217,0.5124467178175618,0.04670434392388959
220,48,26,7,0.1,0.25,0.7541528239202658,0.510790835181079,0.7541528239202658,0.5165083672546359,0.7796224000413666,0.5075610187477891,0.02669374984175128
221,51,13,16,0.1,0.25,0.7873754152823921,0.5916252072968491,0.7873754152823921,0.6821120689655172,0.8214734372469458,0.6034255599472991,0.25834903576536605
218,46,22,15,0.1,0.25,0.7740863787375415,0.5771174863387978,0.7740863787375415,0.6155814905814906,0.796370375392682,0.5856009070294784,0.18882112192163236
219,55,17,10,0.1,0.25,0.760797342192691,0.5409061277705345,0.760797342192691,0.5848202216815355,0.8012864195223084,0.5381074168797954,0.11780775569766123
221,53,21,6,0.1,0.25,0.7541528239202658,0.5074590278750525,0.7541528239202658,0.5143957826439578,0.7922686651729377,0.49806201550387597,0.02072472378821767
214,56,22,9,0.1,0.25,0.7408637873754153,0.5226205997392438,0.7408637873754153,0.541457586618877,0.7780463343532101,0.5166749011857709,0.061246892919090856
215,44,30,12,0.1,0.25,0.7541528239202658,0.5459183673469388,0.7541528239202658,0.5579150579150579,0.7682987923851711,0.5490362811791383,0.10313806095254774
209,60,26,6,0.1,0.25,0.7142857142857143,0.49013539651837523,0.7142857142857143,0.48222583643122674,0.7542112082928408,0.47590702947845803,-0.02648283034900072
220,52,22,7,0.1,0.25,0.7541528239202658,0.5138674884437596,0.7541528239202658,0.5251014198782962,0.7888840640854033,0.5075610187477891,0.037314536046116405
213,50,24,14,0.1,0.25,0.7541528239202658,0.5587420886075949,0.7541528239202658,0.5891534920952571,0.7790942609601981,0.5632549019607843,0.1447351005435255
212,53,31,5,0.1,0.25,0.7209302325581395,0.47931744004540944,0.7209302325581395,0.46944444444444444,0.7475444837084627,0.4705143240073714,-0.050277912037935774
219,49,15,18,0.1,0.25,0.7873754152823921,0.6022770761576732,0.7873754152823921,0.6813093622795114,0.816321160540562,0.6162549800796813,0.2723511810435986
223,51,19,8,0.1,0.25,0.7674418604651163,0.5285404118223841,0.7674418604651163,0.5550824547174912,0.8034973859744007,0.5251937984496124,0.07929882576242911
218,52,20,11,0.1,0.25,0.760797342192691,0.5452847805788982,0.760797342192691,0.5811230585424134,0.7939787462242628,0.5461551348634612,0.12122111872082861
220,47,29,5,0.1,0.25,0.7475083056478405,0.48984399135001544,0.7475083056478405,0.48551443049129767,0.7695279301552963,0.4844961240310077,-0.024258241422686323
222,50,22,7,0.1,0.25,0.760797342192691,0.516321541558815,0.760797342192691,0.5287778904665315,0.7932473151510469,0.5116279069767442,0.04334510515500088
216,46,26,13,0.1,0.25,0.760797342192691,0.5564504832609609,0.760797342192691,0.5788804071246819,0.7804596921825209,0.5612244897959183,0.13345916382189182
208,54,30,9,0.1,0.25,0.7209302325581395,0.5084033613445378,0.7209302325581395,0.5123311802701116,0.747064295485636,0.504235294117647,0.02035911231997927
221,52,24,4,0.1,0.25,0.7475083056478405,0.48673469387755103,0.7475083056478405,0.47619047619047616,0.7827661548591781,0.4742599742599743,-0.03554381082343709
208,64,26,3,0.1,0.25,0.7009966777408638,0.46683250414593697,0.7009966777408638,0.43407707910750504,0.7489470211285175,0.4423171936758893,-0.09352001294673884
220,55,25,1,0.1,0.25,0.7342192691029901,0.45790816326530615,0.7342192691029901,0.41923076923076924,0.775170943633791,0.43527204502814265,-0.11661432630213622
213,53,33,2,0.1,0.25,0.7142857142857143,0.45110864745011087,0.7142857142857143,0.42894736842105263,0.7404513888888888,0.4382378472222222,-0.11787890837844914
212,58,26,5,0.1,0.25,0.7209302325581395,0.48506069094304394,0.7209302325581395,0.47323775388291517,0.7596418705949733,0.4705143240073715,-0.0399904721553249
219,55,21,6,0.1,0.25,0.7475083056478405,0.5054303278688524,0.7475083056478405,0.5107461476074615,0.7879342176238384,0.494251857092324,0.015278102609368772
224,43,25,9,0.1,0.25,0.7740863787375415,0.5363376583256101,0.7740863787375415,0.5518285966071822,0.7937881480336861,0.5387596899224806,0.08679469649714003
214,54,28,5,0.1,0.25,0.7275747508305648,0.48452164168651074,0.7275747508305648,0.4750113071008593,0.7591254499777667,0.4739556692242115,-0.03933364679145042
206,56,26,13,0.1,0.25,0.7275747508305648,0.538168415792104,0.7275747508305648,0.5597964376590331,0.7571395692570724,0.5373744189533664,0.09554758595499098
221,47,17,16,0.1,0.25,0.7873754152823921,0.5912698412698413,0.7873754152823921,0.6547376752600633,0.8142949063070397,0.6034255599472991,0.23767947374100462
216,56,24,5,0.1,0.25,0.7342192691029901,0.49098360655737705,0.7342192691029901,0.4832657200811359,0.7731635289774825,0.4774305555555556,-0.024566876213915612
213,54,26,8,0.1,0.25,0.7342192691029901,0.5101228235929276,0.7342192691029901,0.5165234633179114,0.7656253419650789,0.5042819499341238,0.02586612489813086
222,53,19,7,0.1,0.25,0.760797342192691,0.5189142461964038,0.760797342192691,0.5382517482517483,0.8002008807849803,0.5116279069767442,0.05379602155834306
221,59,21,0,0.1,0.25,0.7342192691029901,0.45661157024793386,0.7342192691029901,0.39464285714285713,0.7876681814131694,0.42337164750957856,-0.13522249800585018
210,62,24,5,0.1,0.25,0.7142857142857143,0.4860313815537696,0.7142857142857143,0.47223630831643004,0.7601049313005835,0.46710309617918316,-0.03938631314487655
223,56,20,2,0.1,0.25,0.7475083056478405,0.47608911593585923,0.7475083056478405,0.44509612251547737,0.795612326727002,0.4522030651340997,-0.07246517092242892
219,54,22,6,0.1,0.25,0.7475083056478405,0.504356846473029,0.7475083056478405,0.5082417582417582,0.7855562228017209,0.494251857092324,0.011984669428426045
222,44,18,17,0.1,0.25,0.7940199335548173,0.6018442622950819,0.7940199335548173,0.6601503759398496,0.8166210895609278,0.615818511198946,0.25542432847224267
229,42,20,10,0.1,0.25,0.7940199335548173,0.5559932035835651,0.7940199335548173,0.5891758917589176,0.8172941352464891,0.5623358348968105,0.14132577771946675
207,61,27,6,0.1,0.25,0.707641196013289,0.4870838117106774,0.707641196013289,0.4771031207598372,0.7474415957432727,0.4723505976095617,-0.034394209018602254
210,52,28,11,0.1,0.25,0.7342192691029901,0.5284780578898226,0.7342192691029901,0.541788999804267,0.7591088528434629,0.527843137254902,0.06899476952881864
213,57,25,6,0.1,0.25,0.7275747508305648,0.4950980392156863,0.7275747508305648,0.4912186379928315,0.765364683199855,0.48312112581671973,-0.013121873675965982
217,54,22,8,0.1,0.25,0.7475083056478405,0.5184910244297476,0.7475083056478405,0.5337023370233702,0.7834985966075003,0.5124467178175618,0.04992757703869581
212,60,18,11,0.1,0.25,0.7408637873754153,0.5383343539497857,0.7408637873754153,0.5793610547667343,0.7844420325343145,0.5323107569721115,0.11031327686650083
214,58,24,5,0.1,0.25,0.7275747508305648,0.48926237161531283,0.7275747508305648,0.4795892494929006,0.7688333574076749,0.47395566922421145,-0.02960831329189822
217,52,20,12,0.1,0.25,0.760797342192691,0.5515559071729959,0.760797342192691,0.5908457249070632,0.7931007314222683,0.5538537549407114,0.13687415768321004
202,63,29,7,0.1,0.25,0.6943521594684385,0.48722943722943723,0.6943521594684385,0.47835429769392035,0.7328953195172109,0.4732958003651856,-0.033252236015805355
217,54,22,8,0.1,0.25,0.7475083056478405,0.5184910244297476,0.7475083056478405,0.5337023370233702,0.7834985966075003,0.5124467178175618,0.04992757703869581
219,58,16,8,0.1,0.25,0.7541528239202658,0.5265635074145713,0.7541528239202658,0.5619735258724429,0.8014335894241417,0.5166232638888889,0.08114762384739946
213,58,20,10,0.1,0.25,0.7408637873754153,0.5306109568290835,0.7408637873754153,0.5596555965559655,0.7813354577711483,0.5246598639455782,0.08546613108800205
216,49,27,9,0.1,0.25,0.7475083056478405,0.5220306513409961,0.7475083056478405,0.5325471698113208,0.7715878662124185,0.5209415312447646,0.05355503151896761
214,62,24,1,0.1,0.25,0.7142857142857143,0.4575163398692811,0.7142857142857143,0.4076811594202899,0.7654126029612411,0.42770604881499824,-0.12525242108399232
217,54,20,10,0.1,0.25,0.7541528239202658,0.5359309071729959,0.7541528239202658,0.5670356703567035,0.7903873779755758,0.5335483330541129,0.09815604818586088
214,53,23,11,0.1,0.25,0.7475083056478405,0.5374142932489452,0.7475083056478405,0.5625137695527649,0.7786403597984045,0.5368480725623583,0.09672452648928555
225,45,13,18,0.1,0.25,0.8073089700996677,0.615546218487395,0.8073089700996677,0.706989247311828,0.8340384344584338,0.6344027475288994,0.30930130807634104
220,56,22,3,0.1,0.25,0.7408637873754153,0.47996918335901384,0.7408637873754153,0.45855072463768115,0.7848035505842814,0.4604247104247104,-0.05762856356649375
215,55,25,6,0.1,0.25,0.7342192691029901,0.49709699453551914,0.7342192691029901,0.49492234169653526,0.7697360036026544,0.48678601875532823,-0.007678663894643356
208,67,23,3,0.1,0.25,0.7009966777408638,0.47164502164502164,0.7009966777408638,0.4358741258741259,0.7565181279791997,0.4423171936758893,-0.08528277136287792
219,57,17,8,0.1,0.25,0.7541528239202658,0.5255215123859192,0.7541528239202658,0.5567391304347826,0.7991821244001477,0.5166232638888889,0.0761069883823447
212,54,34,1,0.1,0.25,0.707641196013289,0.43998521803399854,0.707641196013289,0.412781954887218,0.7344153746770025,0.42517361111111107,-0.14469791927936615
219,50,28,4,0.1,0.25,0.7408637873754153,0.4803568750937172,0.7408637873754153,0.4695631970260223,0.7684848953102064,0.4709302325581396,-0.04890292108108732
217,49,19,16,0.1,0.25,0.7740863787375415,0.5828226857887875,0.7740863787375415,0.6364661654135338,0.8012230149170758,0.5922709163346613,0.21262637972599552
221,64,16,0,0.1,0.25,0.7342192691029901,0.46624472573839665,0.7342192691029901,0.387719298245614,0.8017336846526901,0.4233716475095785,-0.12312702192458956
207,59,27,8,0.1,0.25,0.7142857142857143,0.5020091848450057,0.7142857142857143,0.5033834586466166,0.7499607843137256,0.49243137254901964,0.005214592538822411
223,60,12,6,0.1,0.25,0.760797342192691,0.5199226305609285,0.760797342192691,0.5606595995288575,0.8180582100847881,0.5019305019305019,0.06952693841633747
216,56,20,9,0.1,0.25,0.7475083056478405,0.526857887874837,0.7475083056478405,0.5522312373225152,0.7869112229353319,0.5209415312447646,0.0749084965961036
210,59,31,1,0.1,0.25,0.7009966777408638,0.44401798063623793,0.7009966777408638,0.4059595724907063,0.7382892489655114,0.4226342710997442,-0.14511475505684107
220,57,17,7,0.1,0.25,0.7541528239202658,0.5188225210970464,0.7541528239202658,0.5429452466907341,0.8004611441404491,0.5075610187477891,0.056862564551880865
209,56,26,10,0.1,0.25,0.7275747508305648,0.5204384268214055,0.7275747508305648,0.5332285115303983,0.7594645299980456,0.5160392156862744,0.05212057180416487
219,50,24,8,0.1,0.25,0.7541528239202658,0.5195828011919966,0.7541528239202658,0.5320631970260223,0.7834218692321889,0.5166232638888888,0.050115355448820724
