tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_weighted,f1_macro,matthew
52,14,8,1,0.1,0.25,0.7066666666666667,0.4666666666666667,0.7066666666666667,0.4494949494949495,0.7363492063492063,0.45436507936507936,-0.08206099398622181
56,14,2,3,0.1,0.25,0.7866666666666666,0.5709939148073022,0.7866666666666666,0.7,0.834848484848485,0.5738636363636365,0.23831729237686838
54,14,4,3,0.1,0.25,0.76,0.5537525354969574,0.76,0.611344537815126,0.8004761904761905,0.5535714285714286,0.15472622558958618
56,14,4,1,0.1,0.25,0.76,0.5,0.76,0.5,0.8107692307692308,0.4807692307692308,0.0
48,17,9,1,0.1,0.25,0.6533333333333333,0.44883040935672514,0.6533333333333333,0.41923076923076924,0.6914910226385635,0.42915690866510536,-0.12857571271486287
56,14,0,5,0.1,0.25,0.8133333333333334,0.631578947368421,0.8133333333333334,0.9,0.8574074074074074,0.6527777777777778,0.45883146774112354
54,14,6,1,0.1,0.25,0.7333333333333333,0.48333333333333334,0.7333333333333333,0.4684873949579832,0.7734848484848484,0.46732954545454547,-0.045834924851410566
58,11,3,3,0.1,0.25,0.8133333333333334,0.5825526932084308,0.8133333333333334,0.6702898550724637,0.8449230769230768,0.5961538461538461,0.2371319140251288
57,10,6,2,0.1,0.25,0.7866666666666666,0.5357142857142857,0.7866666666666666,0.5503731343283582,0.8047179487179488,0.5384615384615384,0.08483019537233376
60,7,7,1,0.1,0.25,0.8133333333333334,0.5102611940298507,0.8133333333333334,0.5102611940298507,0.8133333333333334,0.5102611940298507,0.020522388059701493
59,10,4,2,0.1,0.25,0.8133333333333334,0.5515873015873016,0.8133333333333334,0.5942028985507246,0.8402020202020202,0.5580808080808081,0.13942271461902048
58,9,5,3,0.1,0.25,0.8133333333333334,0.5853174603174602,0.8133333333333334,0.6203358208955223,0.8291282051282051,0.5961538461538461,0.20264991116724176
55,15,3,2,0.1,0.25,0.76,0.5329614604462475,0.76,0.5928571428571429,0.8142045454545455,0.5205965909090909,0.11064731431783176
57,8,6,4,0.1,0.25,0.8133333333333334,0.6190476190476191,0.8133333333333334,0.6384615384615384,0.8203598484848484,0.6271306818181818,0.25677629550654774
50,15,9,1,0.1,0.25,0.68,0.454978813559322,0.68,0.4346153846153846,0.709181141439206,0.4416873449131514,-0.10851162075248512
57,10,2,6,0.1,0.25,0.84,0.6705508474576272,0.84,0.8003731343283582,0.8615873015873016,0.7023809523809523,0.4526760104675535
56,11,7,1,0.1,0.25,0.76,0.4861111111111111,0.76,0.480410447761194,0.7803076923076921,0.4807692307692307,-0.03298952042257424
56,11,3,5,0.1,0.25,0.8133333333333334,0.6308262711864407,0.8133333333333334,0.730410447761194,0.8385185185185186,0.6527777777777778,0.3472390515077196
53,13,7,2,0.1,0.25,0.7333333333333333,0.5083333333333333,0.7333333333333333,0.5126262626262625,0.7603174603174604,0.503968253968254,0.020515248496555453
55,11,7,2,0.1,0.25,0.76,0.5204714640198511,0.76,0.5277777777777778,0.7780681818181818,0.5205965909090909,0.047692841321489654
51,12,10,2,0.1,0.25,0.7066666666666667,0.4894613583138173,0.7066666666666667,0.4880952380952381,0.7155831265508685,0.4882133995037221,-0.02240178743525643
55,14,6,0,0.1,0.25,0.7333333333333333,0.45081967213114754,0.7333333333333333,0.39855072463768115,0.7784615384615385,0.4230769230769231,-0.14127007644050224
55,10,4,6,0.1,0.25,0.8133333333333334,0.6536016949152542,0.8133333333333334,0.7230769230769231,0.8303556658395368,0.674317617866005,0.37021611786141984
51,15,9,0,0.1,0.25,0.68,0.425,0.68,0.38636363636363635,0.7123809523809524,0.40476190476190477,-0.18463723646899907
56,10,8,1,0.1,0.25,0.76,0.48295454545454547,0.76,0.4797979797979798,0.7701538461538461,0.4807692307692307,-0.037113480951260276
55,12,6,2,0.1,0.25,0.76,0.522248243559719,0.76,0.5354477611940298,0.7871022727272728,0.5205965909090909,0.056165841031414476
53,10,8,4,0.1,0.25,0.76,0.5772833723653396,0.76,0.5873015873015873,0.7672952853598015,0.5812655086848635,0.1642797745252138
56,13,3,3,0.1,0.25,0.7866666666666666,0.5683262711864407,0.7866666666666666,0.6557971014492754,0.8268181818181817,0.5738636363636362,0.2063495578254007
55,9,7,4,0.1,0.25,0.7866666666666666,0.597394540942928,0.7866666666666666,0.6115056818181819,0.7938624338624337,0.6031746031746031,0.20842307639232288
52,17,5,1,0.1,0.25,0.7066666666666667,0.48391812865497075,0.7066666666666667,0.4601449275362319,0.766031746031746,0.45436507936507936,-0.05063374952772652
50,16,8,1,0.1,0.25,0.68,0.460446247464503,0.68,0.43434343434343436,0.7189081885856079,0.4416873449131513,-0.10192082319742922
53,14,8,0,0.1,0.25,0.7066666666666667,0.4344262295081967,0.7066666666666667,0.39552238805970147,0.7397916666666666,0.4140625,-0.1655414261978532
55,13,5,2,0.1,0.25,0.76,0.525,0.76,0.5472689075630253,0.7961363636363636,0.5205965909090909,0.06875238727711584
56,13,5,1,0.1,0.25,0.76,0.49473067915690866,0.76,0.4891304347826087,0.8006153846153846,0.4807692307692308,-0.015136079618625242
54,10,4,7,0.1,0.25,0.8133333333333334,0.6713995943204868,0.8133333333333334,0.7400568181818181,0.8287431693989071,0.6926229508196722,0.4056877678719461
53,16,4,2,0.1,0.25,0.7333333333333333,0.52046783625731,0.7333333333333333,0.5507246376811594,0.7873015873015873,0.503968253968254,0.06444295394437921
54,14,6,1,0.1,0.25,0.7333333333333333,0.48333333333333334,0.7333333333333333,0.4684873949579832,0.7734848484848484,0.46732954545454547,-0.045834924851410566
56,13,5,1,0.1,0.25,0.76,0.49473067915690866,0.76,0.4891304347826087,0.8006153846153846,0.4807692307692308,-0.015136079618625242
55,13,7,0,0.1,0.25,0.7333333333333333,0.4435483870967742,0.7333333333333333,0.40441176470588236,0.7671794871794873,0.42307692307692313,-0.1469164396100858
59,10,6,0,0.1,0.25,0.7866666666666666,0.45384615384615384,0.7866666666666666,0.427536231884058,0.8101492537313433,0.44029850746268656,-0.11566298639324804
56,12,4,3,0.1,0.25,0.7866666666666666,0.5666666666666667,0.7866666666666666,0.6260504201680672,0.8187878787878786,0.5738636363636364,0.18333969940564226
57,11,1,6,0.1,0.25,0.84,0.6678498985801217,0.84,0.8476890756302521,0.8669841269841269,0.7023809523809523,0.48315453462408514
54,13,3,5,0.1,0.25,0.7866666666666666,0.6125730994152047,0.7866666666666666,0.7154850746268657,0.8190901571546731,0.6277915632754343,0.31149846053207353
57,12,2,4,0.1,0.25,0.8133333333333334,0.6080508474576272,0.8133333333333334,0.7463768115942029,0.848465909090909,0.6271306818181819,0.3263202309797035
56,9,5,5,0.1,0.25,0.8133333333333334,0.6375878220140515,0.8133333333333334,0.6807692307692308,0.8259259259259258,0.6527777777777777,0.31541493147087335
57,10,6,2,0.1,0.25,0.7866666666666666,0.5357142857142857,0.7866666666666666,0.5503731343283582,0.8047179487179488,0.5384615384615384,0.08483019537233376
52,15,7,1,0.1,0.25,0.7066666666666667,0.4719279661016949,0.7066666666666667,0.4505597014925373,0.7462433862433863,0.4543650793650794,-0.07450878433161595
60,11,3,1,0.1,0.25,0.8133333333333334,0.5178571428571428,0.8133333333333334,0.5475352112676056,0.8544278606965173,0.5102611940298507,0.05826982266491294
56,10,8,1,0.1,0.25,0.76,0.48295454545454547,0.76,0.4797979797979798,0.7701538461538461,0.4807692307692307,-0.037113480951260276
50,18,4,3,0.1,0.25,0.7066666666666667,0.5343915343915344,0.7066666666666667,0.5819327731092437,0.7631693989071039,0.5169789227166276,0.10616579080250547
55,10,6,4,0.1,0.25,0.7866666666666666,0.5936768149882904,0.7866666666666666,0.6230769230769231,0.8010582010582011,0.6031746031746031,0.21475059163974355
54,15,5,1,0.1,0.25,0.7333333333333333,0.4888771186440678,0.7333333333333333,0.4746376811594203,0.7835227272727272,0.4673295454545454,-0.033591788483204765
55,9,7,4,0.1,0.25,0.7866666666666666,0.597394540942928,0.7866666666666666,0.6115056818181819,0.7938624338624337,0.6031746031746031,0.20842307639232288
55,11,7,2,0.1,0.25,0.76,0.5204714640198511,0.76,0.5277777777777778,0.7780681818181818,0.5205965909090909,0.047692841321489654
56,12,4,3,0.1,0.25,0.7866666666666666,0.5666666666666667,0.7866666666666666,0.6260504201680672,0.8187878787878786,0.5738636363636364,0.18333969940564226
54,13,7,1,0.1,0.25,0.7333333333333333,0.4783372365339578,0.7333333333333333,0.46548507462686567,0.7634469696969697,0.46732954545454547,-0.05468779258321936
56,8,4,7,0.1,0.25,0.84,0.7,0.84,0.7556818181818181,0.849727047146402,0.7208436724565757,0.45226701686664544
52,13,9,1,0.1,0.25,0.7066666666666667,0.461943793911007,0.7066666666666667,0.45,0.7264550264550264,0.45436507936507936,-0.08724242785364582
57,11,1,6,0.1,0.25,0.84,0.6678498985801217,0.84,0.8476890756302521,0.8669841269841269,0.7023809523809523,0.48315453462408514
54,12,6,3,0.1,0.25,0.76,0.55,0.76,0.5757575757575758,0.7842857142857144,0.5535714285714286,0.12309149097933272
55,15,3,2,0.1,0.25,0.76,0.5329614604462475,0.76,0.5928571428571429,0.8142045454545455,0.5205965909090909,0.11064731431783176
53,16,6,0,0.1,0.25,0.7066666666666667,0.4491525423728814,0.7066666666666667,0.38405797101449274,0.761875,0.4140625,-0.1535624616375075
50,15,7,3,0.1,0.25,0.7066666666666667,0.5219298245614035,0.7066666666666667,0.5346153846153846,0.7389539422326308,0.5169789227166276,0.05510387687779838
57,13,5,0,0.1,0.25,0.76,0.4596774193548387,0.76,0.40714285714285714,0.806060606060606,0.4318181818181818,-0.12238038456119356
53,11,7,4,0.1,0.25,0.76,0.575,0.76,0.5958806818181819,0.7745905707196029,0.5812655086848635,0.16960013132499202
54,11,5,5,0.1,0.25,0.7866666666666666,0.6138771186440678,0.7866666666666666,0.6653846153846155,0.8061207609594708,0.6277915632754343,0.27447057013863885
52,14,8,1,0.1,0.25,0.7066666666666667,0.4666666666666667,0.7066666666666667,0.4494949494949495,0.7363492063492063,0.45436507936507936,-0.08206099398622181
52,12,10,1,0.1,0.25,0.7066666666666667,0.4578163771712159,0.7066666666666667,0.45170454545454547,0.7165608465608465,0.45436507936507936,-0.09027241525272583
53,12,10,0,0.1,0.25,0.7066666666666667,0.42063492063492064,0.7066666666666667,0.4076923076923077,0.7177083333333334,0.41406250000000006,-0.17118419700436516
54,12,8,1,0.1,0.25,0.7333333333333333,0.47394540942928043,0.7333333333333333,0.46464646464646464,0.7534090909090909,0.46732954545454547,-0.0606999798637141
56,13,5,1,0.1,0.25,0.76,0.49473067915690866,0.76,0.4891304347826087,0.8006153846153846,0.4807692307692308,-0.015136079618625242
56,13,3,3,0.1,0.25,0.7866666666666666,0.5683262711864407,0.7866666666666666,0.6557971014492754,0.8268181818181817,0.5738636363636362,0.2063495578254007
53,15,5,2,0.1,0.25,0.7333333333333333,0.5157200811359026,0.7333333333333333,0.532563025210084,0.7783068783068784,0.5039682539682541,0.04525012257808653
54,9,9,3,0.1,0.25,0.76,0.5535714285714286,0.76,0.5535714285714286,0.76,0.5535714285714286,0.10714285714285714
58,13,1,3,0.1,0.25,0.8133333333333334,0.5852754237288136,0.8133333333333334,0.7834507042253521,0.8607179487179487,0.5961538461538461,0.3109429459502016
53,16,6,0,0.1,0.25,0.7066666666666667,0.4491525423728814,0.7066666666666667,0.38405797101449274,0.761875,0.4140625,-0.1535624616375075
52,11,11,1,0.1,0.25,0.7066666666666667,0.45436507936507936,0.7066666666666667,0.45436507936507936,0.7066666666666667,0.45436507936507936,-0.09126984126984126
55,12,6,2,0.1,0.25,0.76,0.522248243559719,0.76,0.5354477611940298,0.7871022727272728,0.5205965909090909,0.056165841031414476
54,9,5,7,0.1,0.25,0.8133333333333334,0.6763771186440678,0.8133333333333334,0.7202380952380952,0.8236065573770492,0.6926229508196722,0.3941824991232007
54,14,6,1,0.1,0.25,0.7333333333333333,0.48333333333333334,0.7333333333333333,0.4684873949579832,0.7734848484848484,0.46732954545454547,-0.045834924851410566
53,14,6,2,0.1,0.25,0.7333333333333333,0.5116525423728814,0.7333333333333333,0.5205223880597014,0.7693121693121693,0.503968253968254,0.030928174628217942
58,10,4,3,0.1,0.25,0.8133333333333334,0.5831265508684863,0.8133333333333334,0.6407563025210083,0.837025641025641,0.5961538461538461,0.21633849349177467
49,20,6,0,0.1,0.25,0.6533333333333333,0.44545454545454544,0.6533333333333333,0.35507246376811596,0.7270967741935485,0.3951612903225807,-0.17782168978975482
56,14,2,3,0.1,0.25,0.7866666666666666,0.5709939148073022,0.7866666666666666,0.7,0.834848484848485,0.5738636363636365,0.23831729237686838
52,13,9,1,0.1,0.25,0.7066666666666667,0.461943793911007,0.7066666666666667,0.45,0.7264550264550264,0.45436507936507936,-0.08724242785364582
54,13,3,5,0.1,0.25,0.7866666666666666,0.6125730994152047,0.7866666666666666,0.7154850746268657,0.8190901571546731,0.6277915632754343,0.31149846053207353
57,12,6,0,0.1,0.25,0.76,0.4523809523809524,0.76,0.41304347826086957,0.7945454545454546,0.4318181818181818,-0.1286978904175574
59,12,2,2,0.1,0.25,0.8133333333333334,0.5550351288056206,0.8133333333333334,0.6654929577464789,0.858114478114478,0.5580808080808081,0.19087091183310875
53,14,8,0,0.1,0.25,0.7066666666666667,0.4344262295081967,0.7066666666666667,0.39552238805970147,0.7397916666666666,0.4140625,-0.1655414261978532
52,12,8,3,0.1,0.25,0.7333333333333333,0.5333333333333333,0.7333333333333333,0.5426136363636364,0.7495450785773367,0.5347394540942928,0.07537783614444091
55,11,9,0,0.1,0.25,0.7333333333333333,0.4296875,0.7333333333333333,0.4166666666666667,0.7446153846153846,0.4230769230769231,-0.15309310892394862
56,10,6,3,0.1,0.25,0.7866666666666666,0.5669975186104218,0.7866666666666666,0.5909090909090909,0.8027272727272727,0.5738636363636364,0.1560856625066934
51,11,7,6,0.1,0.25,0.76,0.6161257606490872,0.76,0.642059553349876,0.7720000000000001,0.6250000000000001,0.25687953355784443
54,13,7,1,0.1,0.25,0.7333333333333333,0.4783372365339578,0.7333333333333333,0.46548507462686567,0.7634469696969697,0.46732954545454547,-0.05468779258321936
55,12,8,0,0.1,0.25,0.7333333333333333,0.4365079365079365,0.7333333333333333,0.41044776119402987,0.755897435897436,0.4230769230769231,-0.15080923621748224
54,14,6,1,0.1,0.25,0.7333333333333333,0.48333333333333334,0.7333333333333333,0.4684873949579832,0.7734848484848484,0.46732954545454547,-0.045834924851410566
53,14,6,2,0.1,0.25,0.7333333333333333,0.5116525423728814,0.7333333333333333,0.5205223880597014,0.7693121693121693,0.503968253968254,0.030928174628217942
55,15,5,0,0.1,0.25,0.7333333333333333,0.4583333333333333,0.7333333333333333,0.39285714285714285,0.7897435897435898,0.4230769230769231,-0.1336306209562122
55,16,4,0,0.1,0.25,0.7333333333333333,0.4661016949152542,0.7333333333333333,0.3873239436619718,0.8010256410256409,0.423076923076923,-0.12360464932181928
54,12,8,1,0.1,0.25,0.7333333333333333,0.47394540942928043,0.7333333333333333,0.46464646464646464,0.7534090909090909,0.46732954545454547,-0.0606999798637141
55,13,7,0,0.1,0.25,0.7333333333333333,0.4435483870967742,0.7333333333333333,0.40441176470588236,0.7671794871794873,0.42307692307692313,-0.1469164396100858
55,10,6,4,0.1,0.25,0.7866666666666666,0.5936768149882904,0.7866666666666666,0.6230769230769231,0.8010582010582011,0.6031746031746031,0.21475059163974355
55,16,4,0,0.1,0.25,0.7333333333333333,0.4661016949152542,0.7333333333333333,0.3873239436619718,0.8010256410256409,0.423076923076923,-0.12360464932181928
53,11,9,2,0.1,0.25,0.7333333333333333,0.5043424317617866,0.7333333333333333,0.5049715909090909,0.7423280423280423,0.503968253968254,0.009292748628957072
52,13,9,1,0.1,0.25,0.7066666666666667,0.461943793911007,0.7066666666666667,0.45,0.7264550264550264,0.45436507936507936,-0.08724242785364582
53,14,4,4,0.1,0.25,0.76,0.5760233918128654,0.76,0.6455223880597014,0.7964764267990073,0.5812655086848635,0.21036259672295876
55,7,9,4,0.1,0.25,0.7866666666666666,0.6115056818181819,0.7866666666666666,0.597394540942928,0.7794708994708994,0.6031746031746031,0.20842307639232288
51,12,12,0,0.1,0.25,0.68,0.40476190476190477,0.68,0.40476190476190477,0.68,0.40476190476190477,-0.19047619047619047
52,16,4,3,0.1,0.25,0.7333333333333333,0.543233082706767,0.7333333333333333,0.5966386554621849,0.7819685690653432,0.5347394540942928,0.12927469952418982
53,10,10,2,0.1,0.25,0.7333333333333333,0.503968253968254,0.7333333333333333,0.503968253968254,0.7333333333333333,0.503968253968254,0.007936507936507936
53,12,10,0,0.1,0.25,0.7066666666666667,0.42063492063492064,0.7066666666666667,0.4076923076923077,0.7177083333333334,0.41406250000000006,-0.17118419700436516
53,18,2,2,0.1,0.25,0.7333333333333333,0.5318181818181819,0.7333333333333333,0.6232394366197183,0.8052910052910053,0.503968253968254,0.1252398467187898
58,11,3,3,0.1,0.25,0.8133333333333334,0.5825526932084308,0.8133333333333334,0.6702898550724637,0.8449230769230768,0.5961538461538461,0.2371319140251288
54,16,4,1,0.1,0.25,0.7333333333333333,0.4949290060851927,0.7333333333333333,0.48571428571428577,0.7935606060606062,0.4673295454545455,-0.017022663741204886
56,9,7,3,0.1,0.25,0.7866666666666666,0.5694444444444444,0.7866666666666666,0.5807692307692308,0.7946969696969698,0.5738636363636365,0.14978617237881953
53,8,8,6,0.1,0.25,0.7866666666666666,0.648711943793911,0.7866666666666666,0.648711943793911,0.7866666666666666,0.648711943793911,0.297423887587822
50,16,6,3,0.1,0.25,0.7066666666666667,0.525375939849624,0.7066666666666667,0.5454545454545454,0.7470257611241219,0.5169789227166276,0.06792501192775893
53,15,1,6,0.1,0.25,0.7866666666666666,0.6335978835978836,0.7866666666666666,0.8182773109243697,0.8277595628415301,0.648711943793911,0.4124132642712713
52,17,5,1,0.1,0.25,0.7066666666666667,0.48391812865497075,0.7066666666666667,0.4601449275362319,0.766031746031746,0.45436507936507936,-0.05063374952772652
53,10,10,2,0.1,0.25,0.7333333333333333,0.503968253968254,0.7333333333333333,0.503968253968254,0.7333333333333333,0.503968253968254,0.007936507936507936
56,15,1,3,0.1,0.25,0.7866666666666666,0.5745614035087719,0.7866666666666666,0.7693661971830985,0.8428787878787879,0.5738636363636364,0.28343832993998846
58,11,3,3,0.1,0.25,0.8133333333333334,0.5825526932084308,0.8133333333333334,0.6702898550724637,0.8449230769230768,0.5961538461538461,0.2371319140251288
53,16,4,2,0.1,0.25,0.7333333333333333,0.52046783625731,0.7333333333333333,0.5507246376811594,0.7873015873015873,0.503968253968254,0.06444295394437921
53,12,6,4,0.1,0.25,0.76,0.5741525423728814,0.76,0.6076923076923078,0.7818858560794045,0.5812655086848635,0.17872502241585786
51,13,9,2,0.1,0.25,0.7066666666666667,0.49166666666666664,0.7066666666666667,0.48934659090909094,0.7244995864350703,0.48821339950372206,-0.018844459036110227
49,16,6,4,0.1,0.25,0.7066666666666667,0.5454545454545454,0.7066666666666667,0.5769230769230769,0.7433333333333333,0.5416666666666666,0.11826247919781652
52,13,7,3,0.1,0.25,0.7333333333333333,0.5344279661016949,0.7333333333333333,0.55,0.7576509511993382,0.5347394540942928,0.08297947469307686
53,11,7,4,0.1,0.25,0.76,0.575,0.76,0.5958806818181819,0.7745905707196029,0.5812655086848635,0.16960013132499202
55,16,4,0,0.1,0.25,0.7333333333333333,0.4661016949152542,0.7333333333333333,0.3873239436619718,0.8010256410256409,0.423076923076923,-0.12360464932181928
51,16,6,2,0.1,0.25,0.7066666666666667,0.5029239766081871,0.7066666666666667,0.5055970149253731,0.7512489660876759,0.4882133995037221,0.008090869104729182
54,13,7,1,0.1,0.25,0.7333333333333333,0.4783372365339578,0.7333333333333333,0.46548507462686567,0.7634469696969697,0.46732954545454547,-0.05468779258321936
55,13,3,4,0.1,0.25,0.7866666666666666,0.5917849898580122,0.7866666666666666,0.6901260504201681,0.8226455026455027,0.6031746031746031,0.26420232860108583
55,13,7,0,0.1,0.25,0.7333333333333333,0.4435483870967742,0.7333333333333333,0.40441176470588236,0.7671794871794873,0.42307692307692313,-0.1469164396100858
53,10,6,6,0.1,0.25,0.7866666666666666,0.6366525423728814,0.7866666666666666,0.6706349206349207,0.7984074941451991,0.6487119437939111,0.3054026569783357
51,10,10,4,0.1,0.25,0.7333333333333333,0.5608899297423888,0.7333333333333333,0.5608899297423888,0.7333333333333333,0.5608899297423888,0.12177985948477751
58,9,3,5,0.1,0.25,0.84,0.6539812646370023,0.84,0.7453358208955223,0.8580681818181817,0.6803977272727272,0.388726741875316
48,15,11,1,0.1,0.25,0.6533333333333333,0.4380296610169492,0.6533333333333333,0.4226190476190476,0.6724121779859484,0.42915690866510536,-0.13849655374598943
55,11,5,4,0.1,0.25,0.7866666666666666,0.5916666666666667,0.7866666666666666,0.6388888888888888,0.8082539682539682,0.6031746031746031,0.22566773346211
51,11,5,8,0.1,0.25,0.7866666666666666,0.6658834586466165,0.7866666666666666,0.718982630272953,0.8012429378531074,0.6822033898305084,0.38118549863923573
56,13,5,1,0.1,0.25,0.76,0.49473067915690866,0.76,0.4891304347826087,0.8006153846153846,0.4807692307692308,-0.015136079618625242
55,13,7,0,0.1,0.25,0.7333333333333333,0.4435483870967742,0.7333333333333333,0.40441176470588236,0.7671794871794873,0.42307692307692313,-0.1469164396100858
49,18,6,2,0.1,0.25,0.68,0.4954545454545454,0.68,0.4906716417910448,0.7328337236533958,0.47306791569086654,-0.013023306526765581
53,10,6,6,0.1,0.25,0.7866666666666666,0.6366525423728814,0.7866666666666666,0.6706349206349207,0.7984074941451991,0.6487119437939111,0.3054026569783357
53,13,7,2,0.1,0.25,0.7333333333333333,0.5083333333333333,0.7333333333333333,0.5126262626262625,0.7603174603174604,0.503968253968254,0.020515248496555453
51,13,11,0,0.1,0.25,0.68,0.4112903225806452,0.68,0.3984375,0.6907936507936507,0.4047619047619047,-0.18983757913440874
55,14,4,2,0.1,0.25,0.76,0.5286016949152542,0.76,0.5652173913043478,0.8051704545454546,0.5205965909090909,0.08637888467109797
54,11,3,7,0.1,0.25,0.8133333333333334,0.6681286549707602,0.8133333333333334,0.7653846153846153,0.8338797814207651,0.6926229508196722,0.4224630560631209
51,14,4,6,0.1,0.25,0.76,0.6136363636363636,0.76,0.6923076923076923,0.7900000000000001,0.625,0.2956561979945413
49,16,6,4,0.1,0.25,0.7066666666666667,0.5454545454545454,0.7066666666666667,0.5769230769230769,0.7433333333333333,0.5416666666666666,0.11826247919781652
53,17,3,2,0.1,0.25,0.7333333333333333,0.5258458646616542,0.7333333333333333,0.5785714285714285,0.7962962962962964,0.503968253968254,0.09012760973486354
53,14,4,4,0.1,0.25,0.76,0.5760233918128654,0.76,0.6455223880597014,0.7964764267990073,0.5812655086848635,0.21036259672295876
56,15,1,3,0.1,0.25,0.7866666666666666,0.5745614035087719,0.7866666666666666,0.7693661971830985,0.8428787878787879,0.5738636363636364,0.28343832993998846
55,12,6,2,0.1,0.25,0.76,0.522248243559719,0.76,0.5354477611940298,0.7871022727272728,0.5205965909090909,0.056165841031414476
