tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_weighted,f1_macro,matthew
215,54,28,4,0.1,0.25,0.7275747508305648,0.4768695898964098,0.7275747508305648,0.4621282527881041,0.7600080172572905,0.46436631944444445,-0.059194224189549116
218,61,21,1,0.1,0.25,0.7275747508305648,0.46413146173572684,0.7275747508305648,0.4134082763115021,0.7819195560059348,0.4327541827541828,-0.11146153694418998
220,53,17,11,0.1,0.25,0.7674418604651163,0.5500725210970464,0.7674418604651163,0.5993589743589743,0.8047344316897638,0.5509377664109122,0.14106954795093996
222,51,21,7,0.1,0.25,0.760797342192691,0.517134951042997,0.760797342192691,0.5315934065934066,0.7955651703623581,0.5116279069767442,0.046533922046589675
215,52,26,8,0.1,0.25,0.7408637873754153,0.5127247579529738,0.7408637873754153,0.5202687816699714,0.7700703357157052,0.5083347294354164,0.03211948572141565
216,53,27,5,0.1,0.25,0.7342192691029901,0.4875478927203065,0.7342192691029901,0.47961198884758366,0.7658614802510151,0.4774305555555556,-0.031866829279956654
214,61,21,5,0.1,0.25,0.7275747508305648,0.4931979368149581,0.7275747508305648,0.48524475524475524,0.7761142879801061,0.47395566922421145,-0.02003657726618327
216,51,27,7,0.1,0.25,0.7408637873754153,0.5047892720306513,0.7408637873754153,0.5074355584930601,0.7685668402851534,0.499616368286445,0.011934975881514797
220,57,21,3,0.1,0.25,0.7408637873754153,0.48143153526970955,0.7408637873754153,0.4596119133574007,0.7873882425377442,0.4604247104247104,-0.05477023871947318
219,56,18,8,0.1,0.25,0.7541528239202658,0.5245253164556962,0.7541528239202658,0.552027972027972,0.7969306593761537,0.5166232638888889,0.07144235378356803
218,55,23,5,0.1,0.25,0.7408637873754153,0.49394882434301524,0.7408637873754153,0.4885531135531136,0.7799129655070295,0.48094269543685886,-0.016645374206147284
210,63,25,3,0.1,0.25,0.707641196013289,0.46953578336557056,0.707641196013289,0.4381868131868132,0.7558003171424451,0.44530072038867474,-0.08678917706583875
209,54,32,6,0.1,0.25,0.7142857142857143,0.48360995850622407,0.7142857142857143,0.47628577146287776,0.7401198574667962,0.4759070294784581,-0.03942979531858208
214,55,25,7,0.1,0.25,0.7342192691029901,0.5041503576731002,0.7342192691029901,0.5071445167286246,0.7687832316358775,0.4957279276260681,0.010890785063573731
218,51,27,5,0.1,0.25,0.7408637873754153,0.4895408163265306,0.7408637873754153,0.4833294609665427,0.7701506709741258,0.48094269543685886,-0.02640910673890128
217,50,24,10,0.1,0.25,0.7541528239202658,0.5335408022130014,0.7541528239202658,0.5534258647279137,0.7818616005507971,0.5335483330541129,0.08466277486351409
207,58,28,8,0.1,0.25,0.7142857142857143,0.5010315925209543,0.7142857142857143,0.5016771488469602,0.7477310924369749,0.49243137254901964,0.002630691321345861
213,52,30,6,0.1,0.25,0.7275747508305648,0.4899957428693061,0.7275747508305648,0.4852201257861635,0.7535553293344517,0.48312112581671973,-0.024319676148709928
216,51,25,9,0.1,0.25,0.7475083056478405,0.5231327800829876,0.7475083056478405,0.5368473231989425,0.7759659681332509,0.5209415312447646,0.05839113029246487
219,54,28,0,0.1,0.25,0.7275747508305648,0.4433198380566802,0.7275747508305648,0.4010989010989011,0.7639534883720932,0.4211538461538462,-0.14974285027455003
209,56,24,12,0.1,0.25,0.7342192691029901,0.5367331481949003,0.7342192691029901,0.5610062893081761,0.7665694723694164,0.5350633302440532,0.09467741158223947
218,53,19,11,0.1,0.25,0.760797342192691,0.5458531118143459,0.760797342192691,0.5855473554735547,0.7960525839762359,0.5461551348634611,0.12526152571241514
213,54,32,2,0.1,0.25,0.7142857142857143,0.45255102040816325,0.7142857142857143,0.42828816920026436,0.7430679563492064,0.4382378472222222,-0.11666453096138354
219,54,24,4,0.1,0.25,0.7408637873754153,0.48510004257130696,0.7408637873754153,0.4725274725274725,0.7785289345592212,0.4709302325581396,-0.040464280040512765
212,55,29,5,0.1,0.25,0.7209302325581395,0.48150069156293224,0.7209302325581395,0.470533157083058,0.7523834384630669,0.47051432400737137,-0.046695447991731996
224,57,19,1,0.1,0.25,0.7475083056478405,0.4695260394494111,0.7475083056478405,0.42357651245551603,0.7998574595414647,0.4403014288510472,-0.09651790185388465
214,51,33,3,0.1,0.25,0.7209302325581395,0.4609761583445794,0.7209302325581395,0.4454402515723271,0.7439316860465116,0.4513020833333333,-0.09228501467521351
218,55,25,3,0.1,0.25,0.7342192691029901,0.47442173974741025,0.7342192691029901,0.45283882783882784,0.7728501892915091,0.45736434108527135,-0.06946368073621358
214,53,23,11,0.1,0.25,0.7475083056478405,0.5374142932489452,0.7475083056478405,0.5625137695527649,0.7786403597984045,0.5368480725623583,0.09672452648928555
208,57,29,7,0.1,0.25,0.7142857142857143,0.4935060654008439,0.7142857142857143,0.4896750524109015,0.7463175867956745,0.48434262948207174,-0.01637675601373123
217,58,20,6,0.1,0.25,0.7408637873754153,0.5046809071729959,0.7408637873754153,0.50993006993007,0.785953938261351,0.4904947916666666,0.013635503007078843
210,49,25,17,0.1,0.25,0.7541528239202658,0.5755963894261766,0.7541528239202658,0.6077863577863578,0.7754971806379396,0.5825086219823062,0.18053542010416362
213,52,24,12,0.1,0.25,0.7475083056478405,0.5431170886075949,0.7475083056478405,0.5685534591194968,0.7758155418194334,0.5443027888446216,0.10873500947188046
210,59,29,3,0.1,0.25,0.707641196013289,0.4635240923201511,0.707641196013289,0.4372095724907063,0.7456615547994649,0.44530072038867474,-0.0957149484042537
214,55,27,5,0.1,0.25,0.7275747508305648,0.4856500691562932,0.7275747508305648,0.47589451672862454,0.7615524268352436,0.4739556692242114,-0.03719742022766464
214,41,25,21,0.1,0.25,0.7807308970099668,0.6170535834795519,0.7807308970099668,0.6478687127024723,0.7934221361393944,0.627642825011246,0.26312402175653
212,49,21,19,0.1,0.25,0.7674418604651163,0.5946415046705378,0.7674418604651163,0.6436302681992336,0.7909975694553417,0.6050757234967761,0.23318134315256328
215,60,24,2,0.1,0.25,0.7209302325581395,0.465919827237144,0.7209302325581395,0.4293706293706294,0.7682398137560567,0.4410152104704634,-0.09812361903600453
223,50,18,10,0.1,0.25,0.7740863787375415,0.5459889349930844,0.7740863787375415,0.586996336996337,0.8081292519804871,0.5474885037141846,0.12650484396671935
216,59,25,1,0.1,0.25,0.7209302325581395,0.45646611341632093,0.7209302325581395,0.4119580419580419,0.7669010275824768,0.4302325581395348,-0.1238193622339194
214,57,29,1,0.1,0.25,0.7142857142857143,0.4489499077621683,0.7142857142857143,0.41150061500615004,0.7519581585729445,0.4277060488149982,-0.13443067755430557
216,43,23,19,0.1,0.25,0.7807308970099668,0.6051086516398975,0.7807308970099668,0.6431788931788932,0.7974114705692177,0.6164272474513438,0.2453515062544053
209,54,28,10,0.1,0.25,0.7275747508305648,0.5190532700421941,0.7275747508305648,0.5289173504102461,0.7552125594423816,0.5160392156862745,0.04694550399223218
218,49,17,17,0.1,0.25,0.7807308970099668,0.5926176660219213,0.7807308970099668,0.6582397003745318,0.808825296819367,0.6042629482071713,0.242122214765166
216,61,17,7,0.1,0.25,0.7408637873754153,0.5149899015400151,0.7408637873754153,0.5357250300842359,0.7916527177099352,0.49961636828644496,0.04628238038289624
221,50,20,10,0.1,0.25,0.7674418604651163,0.5418395573997233,0.7674418604651163,0.5744157441574416,0.7993883236434108,0.5427517361111112,0.11159788168452671
218,53,25,5,0.1,0.25,0.7408637873754153,0.49166311905775506,0.7408637873754153,0.4855473554735547,0.7750318182405778,0.4809426954368589,-0.021953585285102023
218,55,17,11,0.1,0.25,0.760797342192691,0.5471631205673759,0.760797342192691,0.5956959706959707,0.8002002594801825,0.5461551348634612,0.13436250375377998
216,53,27,5,0.1,0.25,0.7342192691029901,0.4875478927203065,0.7342192691029901,0.47961198884758366,0.7658614802510151,0.4774305555555556,-0.031866829279956654
214,47,23,17,0.1,0.25,0.7674418604651163,0.5842892932489452,0.7674418604651163,0.6224616858237548,0.7886716813587086,0.5931804139635466,0.20319654473596402
215,52,28,6,0.1,0.25,0.7342192691029901,0.4941109692067546,0.7342192691029901,0.490857016964089,0.7626326567027215,0.4867860187553282,-0.014675599972825604
212,55,23,11,0.1,0.25,0.7408637873754153,0.5343971631205674,0.7408637873754153,0.5587684512007051,0.7740662598774338,0.5323107569721116,0.08992147690721619
207,56,32,6,0.1,0.25,0.707641196013289,0.4814414900796329,0.707641196013289,0.47248349009405644,0.7357355958226892,0.47235059760956166,-0.045195814941798924
213,60,20,8,0.1,0.25,0.7342192691029901,0.5159050744761424,0.7342192691029901,0.532967032967033,0.7790850874774029,0.5042819499341239,0.04579707914695437
222,55,19,5,0.1,0.25,0.7541528239202658,0.5022475795297372,0.7541528239202658,0.5048886883273165,0.7982914095870907,0.4880952380952381,0.006629544723958578
214,57,21,9,0.1,0.25,0.7408637873754153,0.5235009671179884,0.7408637873754153,0.5448339483394834,0.7802335429989626,0.5166749011857708,0.06491967793191182
223,52,10,16,0.1,0.25,0.7940199335548173,0.5961878313557183,0.7940199335548173,0.7131468531468532,0.8315218329029999,0.6091891439102027,0.2863713223386138
222,53,19,7,0.1,0.25,0.760797342192691,0.5189142461964038,0.760797342192691,0.5382517482517483,0.8002008807849803,0.5116279069767442,0.05379602155834306
217,52,18,14,0.1,0.25,0.7674418604651163,0.5677627337201805,0.7674418604651163,0.6220957249070632,0.7999393555871962,0.5734126984126984,0.18191800455424675
219,50,22,10,0.1,0.25,0.760797342192691,0.5376901798063624,0.760797342192691,0.5633131970260223,0.790631399172409,0.5381074168797954,0.09769924830880591
213,56,30,2,0.1,0.25,0.7142857142857143,0.4555129842486164,0.7142857142857143,0.427160780669145,0.7483010912698412,0.4382378472222222,-0.11384901400873404
218,55,15,13,0.1,0.25,0.7674418604651163,0.5633993940924009,0.7674418604651163,0.6314102564102564,0.8066994515427277,0.5662467061923584,0.1825522460441098
215,54,28,4,0.1,0.25,0.7275747508305648,0.4768695898964098,0.7275747508305648,0.4621282527881041,0.7600080172572905,0.46436631944444445,-0.059194224189549116
221,48,18,14,0.1,0.25,0.7807308970099668,0.5752463220407612,0.7807308970099668,0.6295306691449813,0.8092461660995988,0.5839755402915061,0.19745081863227174
224,55,15,7,0.1,0.25,0.7674418604651163,0.5250708597651504,0.7674418604651163,0.5605246008471815,0.8138337673221394,0.5157657657657658,0.07790773466560033
220,47,17,17,0.1,0.25,0.7873754152823921,0.5969475210970464,0.7873754152823921,0.6619850187265918,0.8135918819354985,0.6099773242630385,0.2506315704008712
219,58,18,6,0.1,0.25,0.7475083056478405,0.5089003164556962,0.7475083056478405,0.5203068592057762,0.795068202090191,0.494251857092324,0.026887727546423525
222,53,21,5,0.1,0.25,0.7541528239202658,0.49989357173265214,0.7541528239202658,0.49979020979020977,0.7933871222907767,0.4880952380952381,-0.0002988485136955182
210,51,23,17,0.1,0.25,0.7541528239202658,0.5756437768240343,0.7541528239202658,0.6147988505747126,0.7790545734242185,0.5825086219823061,0.18637401785151522
217,56,20,8,0.1,0.25,0.7475083056478405,0.5203059071729959,0.7475083056478405,0.5402930402930403,0.7879973829774579,0.5124467178175618,0.057207927279643855
222,53,19,7,0.1,0.25,0.760797342192691,0.5189142461964038,0.760797342192691,0.5382517482517483,0.8002008807849803,0.5116279069767442,0.05379602155834306
216,55,23,7,0.1,0.25,0.7408637873754153,0.5083344580915103,0.7408637873754153,0.515190651906519,0.7778011912550663,0.499616368286445,0.022503853154302672
213,58,26,4,0.1,0.25,0.7209302325581395,0.4778647590767985,0.7209302325581395,0.45965559655596555,0.7607089751977636,0.46112531969309467,-0.05976731849887673
217,52,22,10,0.1,0.25,0.7541528239202658,0.5346200566878121,0.7541528239202658,0.5595957249070632,0.7861244892631865,0.533548333054113,0.0908450851644443
211,58,26,6,0.1,0.25,0.7209302325581395,0.4920226793248945,0.7209302325581395,0.48594330855018586,0.7586175199926464,0.47949604743083,-0.02117873795354017
215,52,24,10,0.1,0.25,0.7475083056478405,0.5304359562694021,0.7475083056478405,0.5496805463758537,0.7773440748668251,0.5290678524374176,0.07777081552704679
218,51,25,7,0.1,0.25,0.7475083056478405,0.5089044983680999,0.7475083056478405,0.5145794609665427,0.7775684062384645,0.5035590277777777,0.022787960539228266
222,45,17,17,0.1,0.25,0.7940199335548173,0.6015319206370631,0.7940199335548173,0.6657303370786517,0.8183596400229362,0.6158185111989459,0.25943723272825253
219,50,24,8,0.1,0.25,0.7541528239202658,0.5195828011919966,0.7541528239202658,0.5320631970260223,0.7834218692321889,0.5166232638888888,0.050115355448820724
219,48,24,10,0.1,0.25,0.760797342192691,0.5368241805023415,0.760797342192691,0.5571711830799736,0.7863693910324493,0.5381074168797954,0.091766703444536
214,55,21,11,0.1,0.25,0.7475083056478405,0.5386524822695036,0.7475083056478405,0.5696445167286246,0.7827913003518129,0.5368480725623583,0.10376769146552896
221,52,14,14,0.1,0.25,0.7807308970099668,0.5762733720180528,0.7807308970099668,0.6547619047619048,0.816850237856834,0.5839755402915061,0.21729438406113702
206,65,25,5,0.1,0.25,0.7009966777408638,0.4816017316017316,0.7009966777408638,0.4634071340713407,0.7488848592341598,0.4603585657370518,-0.05189394449518458
211,56,26,8,0.1,0.25,0.7275747508305648,0.5076476793248945,0.7275747508305648,0.5127781449658515,0.7611645987298575,0.5002834467120182,0.019771004533492727
222,53,19,7,0.1,0.25,0.760797342192691,0.5189142461964038,0.760797342192691,0.5382517482517483,0.8002008807849803,0.5116279069767442,0.05379602155834306
217,62,14,8,0.1,0.25,0.7475083056478405,0.5268398268398269,0.7475083056478405,0.5707070707070707,0.8014937420873304,0.5124467178175618,0.08712670162766797
224,49,21,7,0.1,0.25,0.7674418604651163,0.5196428571428571,0.7674418604651163,0.5352564102564102,0.7999161952650324,0.5157657657657657,0.052632181411628
223,54,16,8,0.1,0.25,0.7674418604651163,0.5310433256849778,0.7674418604651163,0.5691937424789411,0.8102577970073914,0.5251937984496124,0.09269312559486265
220,49,21,11,0.1,0.25,0.7674418604651163,0.5480982019363762,0.7674418604651163,0.5807969330855018,0.7964471936398422,0.5509377664109122,0.12467858201610002
211,52,32,6,0.1,0.25,0.7209302325581395,0.48588051653185754,0.7209302325581395,0.480088052831699,0.7444847872047063,0.47949604743083,-0.03353484211153242
214,51,15,21,0.1,0.25,0.7807308970099668,0.6130822416302766,0.7807308970099668,0.695440251572327,0.809286185051179,0.6276428250112461,0.2973269026010524
215,56,24,6,0.1,0.25,0.7342192691029901,0.49817789175327304,0.7342192691029901,0.49667896678966794,0.7721037859026321,0.48678601875532823,-0.004919870730090463
222,51,17,11,0.1,0.25,0.7740863787375415,0.5531448238628695,0.7740863787375415,0.603021978021978,0.8092579134366924,0.5558159722222222,0.147987632942519
211,52,28,10,0.1,0.25,0.7342192691029901,0.522067755432582,0.7342192691029901,0.5327196317790674,0.759759632566081,0.5203187250996015,0.053741932676248175
217,54,22,8,0.1,0.25,0.7475083056478405,0.5184910244297476,0.7475083056478405,0.5337023370233702,0.7834985966075003,0.5124467178175618,0.04992757703869581
220,51,23,7,0.1,0.25,0.7541528239202658,0.5130197247055485,0.7541528239202658,0.522570725707257,0.7865686480743942,0.5075610187477891,0.03428496084949975
221,50,14,16,0.1,0.25,0.7873754152823921,0.591424887169568,0.7873754152823921,0.6744157441574415,0.8196788045119693,0.6034255599472991,0.2525544672358051
218,47,21,15,0.1,0.25,0.7740863787375415,0.5770346875421785,0.7740863787375415,0.6196540880503145,0.7982273751139437,0.5856009070294785,0.19201578358145752
219,54,18,10,0.1,0.25,0.760797342192691,0.5401503164556962,0.760797342192691,0.5796703296703297,0.7991554154523286,0.5381074168797955,0.11311567439384125
221,58,16,6,0.1,0.25,0.7541528239202658,0.5131197257383966,0.7541528239202658,0.5324209840338873,0.8041798655643979,0.498062015503876,0.04124824450536225
214,59,19,9,0.1,0.25,0.7408637873754153,0.5254039383993941,0.7408637873754153,0.5526556776556777,0.7846079602904679,0.5166749011857708,0.07314811252638545
215,44,30,12,0.1,0.25,0.7541528239202658,0.5459183673469388,0.7541528239202658,0.5579150579150579,0.7682987923851711,0.5490362811791383,0.10313806095254774
209,58,28,6,0.1,0.25,0.7142857142857143,0.4878032700421941,0.7142857142857143,0.47962106190790926,0.749514091350826,0.4759070294784581,-0.03153134343703582
220,55,19,7,0.1,0.25,0.7541528239202658,0.5167026589283303,0.7541528239202658,0.5346153846153846,0.7958303121184309,0.5075610187477892,0.04809028853744776
213,50,24,14,0.1,0.25,0.7541528239202658,0.5587420886075949,0.7541528239202658,0.5891534920952571,0.7790942609601981,0.5632549019607843,0.1447351005435255
212,57,27,5,0.1,0.25,0.7209302325581395,0.48383722499662574,0.7209302325581395,0.4721770446096654,0.7572223932176713,0.4705143240073715,-0.04241208167033998
219,48,16,18,0.1,0.25,0.7873754152823921,0.602321083172147,0.7873754152823921,0.6748182419035029,0.8146184696430228,0.6162549800796813,0.2674890044081576
223,52,18,8,0.1,0.25,0.7674418604651163,0.5293222683264177,0.7674418604651163,0.5593006993006993,0.8057508563187309,0.5251937984496124,0.08339858552372013
218,47,25,11,0.1,0.25,0.760797342192691,0.5433872569887895,0.760797342192691,0.5640985324947589,0.7836095574643968,0.5461551348634612,0.1054715032974193
220,51,25,5,0.1,0.25,0.7475083056478405,0.49362244897959184,0.7475083056478405,0.4892373923739237,0.7793144299363877,0.4844961240310077,-0.016569741005572215
222,55,17,7,0.1,0.25,0.760797342192691,0.5208867593467404,0.760797342192691,0.5465553549939831,0.8048365912076025,0.5116279069767442,0.062366352981760846
216,47,25,13,0.1,0.25,0.760797342192691,0.5564661134163209,0.760797342192691,0.581699019411647,0.7824259271815038,0.5612244897959183,0.13584146783806864
208,55,29,9,0.1,0.25,0.7209302325581395,0.5091310654008439,0.7209302325581395,0.5138583149889934,0.7492421340629276,0.5042352941176471,0.022498104854408847
221,52,24,4,0.1,0.25,0.7475083056478405,0.48673469387755103,0.7475083056478405,0.47619047619047616,0.7827661548591781,0.4742599742599743,-0.03554381082343709
208,63,27,3,0.1,0.25,0.7009966777408638,0.4652804642166344,0.7009966777408638,0.4337638376383764,0.7464233188449568,0.4423171936758893,-0.09591014147142528
220,57,23,1,0.1,0.25,0.7342192691029901,0.461295586774514,0.7342192691029901,0.417945246690734,0.7806311669045645,0.43527204502814254,-0.11270991223840335
213,56,30,2,0.1,0.25,0.7142857142857143,0.4555129842486164,0.7142857142857143,0.427160780669145,0.7483010912698412,0.4382378472222222,-0.11384901400873404
212,55,29,5,0.1,0.25,0.7209302325581395,0.48150069156293224,0.7209302325581395,0.470533157083058,0.7523834384630669,0.47051432400737137,-0.046695447991731996
219,56,20,6,0.1,0.25,0.7475083056478405,0.5065460925900931,0.7475083056478405,0.5135664335664336,0.7903122124459561,0.49425185709232405,0.018847507022757306
224,47,21,9,0.1,0.25,0.7740863787375415,0.5375,0.7740863787375415,0.5632841328413284,0.8025444899430837,0.5387596899224806,0.09743007711276462
214,55,27,5,0.1,0.25,0.7275747508305648,0.4856500691562932,0.7275747508305648,0.47589451672862454,0.7615524268352436,0.4739556692242114,-0.03719742022766464
206,51,31,13,0.1,0.25,0.7275747508305648,0.5361616561181435,0.7275747508305648,0.5485054828440042,0.7472846297815697,0.5373744189533664,0.08376248779613434
221,48,16,16,0.1,0.25,0.7873754152823921,0.5912447257383966,0.7873754152823921,0.6607806691449813,0.8160895390420163,0.6034255599472991,0.24224275477437682
216,55,25,5,0.1,0.25,0.7342192691029901,0.48979944674965425,0.7342192691029901,0.4818573185731857,0.7707295127353267,0.4774305555555556,-0.027207748013996183
213,56,24,8,0.1,0.25,0.7342192691029901,0.5118670886075949,0.7342192691029901,0.520910780669145,0.7701119238025204,0.5042819499341238,0.03150556059204323
222,49,23,7,0.1,0.25,0.760797342192691,0.5155612244897959,0.760797342192691,0.5262607626076261,0.7909294599397357,0.5116279069767442,0.040430168053596206
221,56,24,0,0.1,0.25,0.7342192691029901,0.45102040816326533,0.7342192691029901,0.3989169675090253,0.779228879469457,0.4233716475095786,-0.14072676608275106
210,63,23,5,0.1,0.25,0.7142857142857143,0.48740848270638726,0.7142857142857143,0.47390109890109894,0.7625164690382082,0.46710309617918316,-0.03625602099133888
223,58,18,2,0.1,0.25,0.7475083056478405,0.4793222683264177,0.7475083056478405,0.446797153024911,0.8009572179580199,0.45220306513409964,-0.06633593879705176
219,56,20,6,0.1,0.25,0.7475083056478405,0.5065460925900931,0.7475083056478405,0.5135664335664336,0.7903122124459561,0.49425185709232405,0.018847507022757306
222,41,21,17,0.1,0.25,0.7940199335548173,0.6033418475947211,0.7940199335548173,0.6457374424654793,0.8114054381749023,0.615818511198946,0.24544471123340186
229,40,22,10,0.1,0.25,0.7940199335548173,0.5561752988047809,0.7940199335548173,0.5819005576208178,0.8130624622116397,0.5623358348968105,0.1356582219642822
207,62,26,6,0.1,0.25,0.707641196013289,0.4883236556425145,0.707641196013289,0.4785083643122677,0.7497827957273895,0.4723505976095618,-0.03168240767969424
210,53,27,11,0.1,0.25,0.7342192691029901,0.5289754746835442,0.7342192691029901,0.543976385831499,0.7611829848218357,0.527843137254902,0.07139290313005552
213,56,26,6,0.1,0.25,0.7275747508305648,0.49399379133486304,0.7275747508305648,0.489660780669145,0.7630028124267741,0.4831211258167197,-0.015760648303383123
217,54,22,8,0.1,0.25,0.7475083056478405,0.5184910244297476,0.7475083056478405,0.5337023370233702,0.7834985966075003,0.5124467178175618,0.04992757703869581
212,55,23,11,0.1,0.25,0.7408637873754153,0.5343971631205674,0.7408637873754153,0.5587684512007051,0.7740662598774338,0.5323107569721116,0.08992147690721619
214,57,25,5,0.1,0.25,0.7275747508305648,0.4880213254150358,0.7275747508305648,0.4781672816728167,0.7664063805501978,0.4739556692242114,-0.0323435946144836
217,52,20,12,0.1,0.25,0.760797342192691,0.5515559071729959,0.760797342192691,0.5908457249070632,0.7931007314222683,0.5538537549407114,0.13687415768321004
202,59,33,7,0.1,0.25,0.6943521594684385,0.48281753707285624,0.6943521594684385,0.4744731800766283,0.7238263406822056,0.47329580036518565,-0.04188620951965973
217,54,22,8,0.1,0.25,0.7475083056478405,0.5184910244297476,0.7475083056478405,0.5337023370233702,0.7834985966075003,0.5124467178175618,0.04992757703869581
219,56,18,8,0.1,0.25,0.7541528239202658,0.5245253164556962,0.7541528239202658,0.552027972027972,0.7969306593761537,0.5166232638888889,0.07144235378356803
213,58,20,10,0.1,0.25,0.7408637873754153,0.5306109568290835,0.7408637873754153,0.5596555965559655,0.7813354577711483,0.5246598639455782,0.08546613108800205
216,47,29,9,0.1,0.25,0.7475083056478405,0.5211734693877551,0.7475083056478405,0.5290674404642786,0.7672097642915864,0.5209415312447646,0.04961687458318172
214,61,25,1,0.1,0.25,0.7142857142857143,0.45576326089890673,0.7142857142857143,0.4083216783216783,0.7627217140835818,0.42770604881499824,-0.12736640055069498
217,50,24,10,0.1,0.25,0.7541528239202658,0.5335408022130014,0.7541528239202658,0.5534258647279137,0.7818616005507971,0.5335483330541129,0.08466277486351409
214,55,21,11,0.1,0.25,0.7475083056478405,0.5386524822695036,0.7475083056478405,0.5696445167286246,0.7827913003518129,0.5368480725623583,0.10376769146552896
225,42,16,18,0.1,0.25,0.8073089700996677,0.6168049792531121,0.8073089700996677,0.6860541969596827,0.8290266598911652,0.6344027475288994,0.29483593143190784
220,57,21,3,0.1,0.25,0.7408637873754153,0.48143153526970955,0.7408637873754153,0.4596119133574007,0.7873882425377442,0.4604247104247104,-0.05477023871947318
215,56,24,6,0.1,0.25,0.7342192691029901,0.49817789175327304,0.7342192691029901,0.49667896678966794,0.7721037859026321,0.48678601875532823,-0.004919870730090463
208,65,25,3,0.1,0.25,0.7009966777408638,0.46841075485988387,0.7009966777408638,0.4345238095238095,0.7514707234120783,0.44231719367588934,-0.09095808775020105
219,58,16,8,0.1,0.25,0.7541528239202658,0.5265635074145713,0.7541528239202658,0.5619735258724429,0.8014335894241417,0.5166232638888889,0.08114762384739946
212,57,31,1,0.1,0.25,0.707641196013289,0.44483468142471977,0.707641196013289,0.4096770446096654,0.7424476282761168,0.4251736111111112,-0.1411764089183265
219,50,28,4,0.1,0.25,0.7408637873754153,0.4803568750937172,0.7408637873754153,0.4695631970260223,0.7684848953102064,0.4709302325581396,-0.04890292108108732
217,50,18,16,0.1,0.25,0.7740863787375415,0.5829142488716956,0.7740863787375415,0.6416611588455607,0.8030321239957114,0.5922709163346613,0.21675542512217436
221,64,16,0,0.1,0.25,0.7342192691029901,0.46624472573839665,0.7342192691029901,0.387719298245614,0.8017336846526901,0.4233716475095785,-0.12312702192458956
207,52,34,8,0.1,0.25,0.7142857142857143,0.4961272475795297,0.7142857142857143,0.4948519948519948,0.7343529411764707,0.4924313725490196,-0.008930162237614793
223,60,12,6,0.1,0.25,0.760797342192691,0.5199226305609285,0.760797342192691,0.5606595995288575,0.8180582100847881,0.5019305019305019,0.06952693841633747
216,55,21,9,0.1,0.25,0.7475083056478405,0.5260087025316456,0.7475083056478405,0.5485239852398524,0.7847221719749159,0.5209415312447646,0.07105057065930664
210,61,29,1,0.1,0.25,0.7009966777408638,0.4473950600620866,0.7009966777408638,0.4041205412054121,0.743616759140461,0.4226342710997442,-0.14203849015205613
220,59,15,7,0.1,0.25,0.7541528239202658,0.5211154094132817,0.7541528239202658,0.5533561420658195,0.8050919761624675,0.5075610187477891,0.06713082107148709
209,56,26,10,0.1,0.25,0.7275747508305648,0.5204384268214055,0.7275747508305648,0.5332285115303983,0.7594645299980456,0.5160392156862744,0.05212057180416487
219,54,20,8,0.1,0.25,0.7541528239202658,0.5226751248481576,0.7541528239202658,0.543956043956044,0.7924277293281654,0.5166232638888889,0.06314139005547477
