tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_macro,f1_weighted,matthew
523,116,40,22,0.1,0.25,0.7774607703281027,0.5441861662419234,0.7774607703281027,0.5866525316775204,0.5451081530782029,0.8127078739428579,0.12375529354312809
511,132,50,8,0.1,0.25,0.7403708987161198,0.4840081487140311,0.7403708987161198,0.466321660320695,0.46482264505520327,0.7852912899689932,-0.046414609756402866
498,123,59,21,0.1,0.25,0.7403708987161198,0.519954368641532,0.7403708987161198,0.5322161835748792,0.5165004244482174,0.770408027339067,0.05070911568057202
522,119,35,25,0.1,0.25,0.7803138373751783,0.5553872431677638,0.7803138373751783,0.6155096203848154,0.5582752299584274,0.817841489332939,0.1599719904542024
513,124,48,16,0.1,0.25,0.7546362339514978,0.5143621084797555,0.7546362339514978,0.527668759811617,0.5066450620314904,0.7925584252310162,0.0398688715623978
512,125,45,19,0.1,0.25,0.7574893009985735,0.5255772491522043,0.7574893009985735,0.550321330455259,0.5201568741141607,0.7960016623591275,0.07175182803872149
515,118,46,22,0.1,0.25,0.7660485021398002,0.5375732111026228,0.7660485021398002,0.5685577548554968,0.5370925138513079,0.7994862935328458,0.10150733955547146
508,125,45,23,0.1,0.25,0.7574893009985735,0.5370155417623772,0.7574893009985735,0.5703814701235945,0.5348120042470801,0.7942195767513972,0.10208248129150103
509,130,54,8,0.1,0.25,0.7375178316690443,0.4810281360207996,0.7375178316690443,0.4627946892826493,0.4634608985024959,0.7790913384967045,-0.053135829502642236
509,122,52,18,0.1,0.25,0.7517831669044223,0.5179399032340208,0.7517831669044223,0.5318994792845824,0.5127277085330777,0.7858643931488094,0.04784448020748308
509,126,52,14,0.1,0.25,0.746077032810271,0.5036541889483066,0.746077032810271,0.5068480076354092,0.4935464493294802,0.7838290796336621,0.010004781620651501
506,117,53,25,0.1,0.25,0.7574893009985735,0.5406220867242812,0.7574893009985735,0.5663559287154792,0.5417243500999847,0.7861981510141862,0.10383672357986698
494,139,63,5,0.1,0.25,0.7118402282453637,0.46080814881308596,0.7118402282453637,0.4269700771303782,0.43871095608054544,0.7542897674775236,-0.10699865175408568
496,125,61,19,0.1,0.25,0.7346647646219686,0.5112145920606423,0.7346647646219686,0.5181058776167472,0.505874060150376,0.7653620499179474,0.028499124995110613
503,128,46,24,0.1,0.25,0.7517831669044223,0.5370530150512894,0.7517831669044223,0.570002263980077,0.5343792945487861,0.7890005312742806,0.10185862635787167
496,127,63,15,0.1,0.25,0.7289586305278174,0.49646627529038273,0.7289586305278174,0.4942276824299296,0.48780956775880635,0.7610449923099728,-0.009032780575020216
499,136,54,12,0.1,0.25,0.7289586305278174,0.49171594741214997,0.7289586305278174,0.48382247673586254,0.4761084363888102,0.7715329958653914,-0.023153008742820638
508,127,49,17,0.1,0.25,0.7489300998573466,0.5150421404348693,0.7489300998573466,0.5287878787878788,0.5071268775966763,0.7873428317032374,0.04161880899541787
498,125,57,21,0.1,0.25,0.7403708987161198,0.5205664568678268,0.7403708987161198,0.5342943573280652,0.5165004244482173,0.7722853478780011,0.05311547498789747
490,133,63,15,0.1,0.25,0.7203994293865906,0.49371365035921994,0.7203994293865906,0.4894122731201383,0.4830383480825958,0.7553789571577055,-0.01631663605868509
510,129,45,17,0.1,0.25,0.7517831669044223,0.5176786375416512,0.7517831669044223,0.5361578070573981,0.508866447622729,0.7931726282019115,0.05056563122393316
494,119,65,23,0.1,0.25,0.7375178316690443,0.5228463806092368,0.7375178316690443,0.5336181966483761,0.5215017064846416,0.7622840116264916,0.05542757855165494
508,123,47,23,0.1,0.25,0.7574893009985735,0.5364247809453289,0.7574893009985735,0.5668213719719266,0.5348120042470802,0.792383062963756,0.09867023536089832
515,132,44,10,0.1,0.25,0.7489300998573466,0.4958552747612689,0.7489300998573466,0.49058331902226804,0.47805191728432667,0.7961326346423481,-0.012494727738287878
501,146,52,2,0.1,0.25,0.717546362339515,0.4597404818923806,0.717546362339515,0.4056900795695232,0.42740099009900995,0.7722030056072654,-0.12323752592938443
499,128,54,20,0.1,0.25,0.7403708987161198,0.5187429744391769,0.7403708987161198,0.5330617699038751,0.5129714460222935,0.7755015030988821,0.04978658085156211
513,124,40,24,0.1,0.25,0.7660485021398002,0.5449147158007918,0.7660485021398002,0.590168759811617,0.5442999841446012,0.8041402721021658,0.12727771558365789
498,117,61,25,0.1,0.25,0.746077032810271,0.5334664516616694,0.746077032810271,0.5502268859897902,0.5338399234884486,0.771204470700381,0.08199794270818007
519,124,44,14,0.1,0.25,0.760342368045649,0.5116482611269854,0.760342368045649,0.5242666380651043,0.501776830135039,0.801303245338419,0.033625236763858035
507,120,52,22,0.1,0.25,0.7546362339514978,0.5309531608254175,0.7546362339514978,0.5529548687443424,0.5293392042970457,0.7862242710989261,0.0809721080059674
498,119,55,29,0.1,0.25,0.7517831669044223,0.5482442207125751,0.7517831669044223,0.576184687813537,0.5506410256410257,0.7792311350085958,0.12125132401413054
508,119,47,27,0.1,0.25,0.7631954350927247,0.5501234110823152,0.7631954350927247,0.5875361006939954,0.5525073065682203,0.7947329512128168,0.13247804285432466
505,120,52,24,0.1,0.25,0.7546362339514978,0.536654697785757,0.7546362339514978,0.5618947368421052,0.5363328718658668,0.7854982477182815,0.09526243485186235
505,130,50,16,0.1,0.25,0.7432239657631954,0.5097494755029002,0.7432239657631954,0.5188499164877118,0.49984144601236724,0.7830411469085253,0.027112860345500967
501,128,58,14,0.1,0.25,0.7346647646219686,0.4974174204439517,0.7346647646219686,0.49547341459106164,0.48713773246483527,0.7702435988129323,-0.00683820647124101
505,128,54,14,0.1,0.25,0.7403708987161198,0.5009952379752577,0.7403708987161198,0.5018353312889137,0.49032438478747203,0.7780561167012929,0.0027030289646286913
510,125,51,15,0.1,0.25,0.7489300998573466,0.5081168831168831,0.7489300998573466,0.5152111667859699,0.4992369386628568,0.7862579663793513,0.02222316474970499
509,120,46,26,0.1,0.25,0.7631954350927247,0.5475996544489695,0.7631954350927247,0.5851660484013426,0.5491647036945202,0.795986892905286,0.12734008755593215
507,120,54,20,0.1,0.25,0.7517831669044223,0.5233002291825821,0.7517831669044223,0.5394413552308289,0.5202256206929103,0.7831646824074198,0.06062978199366869
507,120,54,20,0.1,0.25,0.7517831669044223,0.5233002291825821,0.7517831669044223,0.5394413552308289,0.5202256206929103,0.7831646824074198,0.06062978199366869
510,129,43,19,0.1,0.25,0.7546362339514978,0.5253103465128781,0.7546362339514978,0.5522868393154626,0.518328539469479,0.7960261763658636,0.0727570758383689
499,116,64,22,0.1,0.25,0.7432239657631954,0.5228717790305558,0.7432239657631954,0.5335980336547552,0.5218136065971379,0.7673609441209208,0.05544174606242974
504,125,55,17,0.1,0.25,0.7432239657631954,0.5106641638741213,0.7432239657631954,0.5186914856032503,0.5036816765788729,0.7776550956254185,0.028236789160514707
505,130,52,14,0.1,0.25,0.7403708987161198,0.5019324755635348,0.7403708987161198,0.5036984013361966,0.49032438478747203,0.7800931555113022,0.005346800989879627
490,125,65,21,0.1,0.25,0.7289586305278174,0.5133592496606195,0.7289586305278174,0.5204670069956514,0.5093206601827291,0.7570573047723915,0.03307106628220824
513,128,46,14,0.1,0.25,0.7517831669044223,0.5081508730378694,0.7517831669044223,0.5168226729069163,0.4968069306930693,0.7936830694481716,0.023419604695372676
509,136,48,8,0.1,0.25,0.7375178316690443,0.48468980650309196,0.7375178316690443,0.46600221483942417,0.4634608985024958,0.785655576416861,-0.04562949350035458
494,123,61,23,0.1,0.25,0.7375178316690443,0.5238121683327163,0.7375178316690443,0.5372289110133519,0.5215017064846417,0.7659530753238912,0.05954833653070921
509,132,48,12,0.1,0.25,0.7432239657631954,0.49857869539198085,0.7432239657631954,0.49703588143525745,0.4836983207306295,0.7870874550644742,-0.004105077526568165
501,126,54,20,0.1,0.25,0.7432239657631954,0.5198445020362829,0.7432239657631954,0.5346566662356136,0.5147669589293954,0.7774212723994398,0.0524497581951875
522,121,31,27,0.1,0.25,0.7831669044222539,0.563187283123992,0.7831669044222539,0.6386684185123612,0.5675228106633763,0.8223749214693227,0.1872119720626518
506,117,51,27,0.1,0.25,0.760342368045649,0.5479690305206464,0.760342368045649,0.5791764415359921,0.5504351809436555,0.7892648614668006,0.12325610963447084
496,123,61,21,0.1,0.25,0.7375178316690443,0.5181590365050868,0.7375178316690443,0.5286949840419244,0.5146890614652941,0.7666028500956392,0.045654058427709934
498,131,59,13,0.1,0.25,0.7289586305278174,0.49217659086375426,0.7289586305278174,0.4861442324677619,0.4800840047467366,0.7659049667262459,-0.02082300058122355
491,136,60,14,0.1,0.25,0.7203994293865906,0.4922202056866304,0.7203994293865906,0.48614164403638094,0.4793081494057725,0.7588122957986286,-0.02076681573264579
504,123,53,21,0.1,0.25,0.7489300998573466,0.5253403650508678,0.7489300998573466,0.543805767489978,0.5220059509050335,0.7818176576765224,0.0666349499746035
508,121,51,21,0.1,0.25,0.7546362339514978,0.5283264884476807,0.7546362339514978,0.5496489136195019,0.5257402687309229,0.7875370913753996,0.07500345000285566
501,118,60,22,0.1,0.25,0.746077032810271,0.5250954927425515,0.746077032810271,0.5388313172307814,0.5236753702855398,0.7730066704437459,0.062433678083188116
503,120,54,24,0.1,0.25,0.7517831669044223,0.5348593656493118,0.7517831669044223,0.5575379676503271,0.534379294548786,0.7817386065191863,0.08957091164080064
506,135,51,9,0.1,0.25,0.7346647646219686,0.4854690305206463,0.7346647646219686,0.4696957878315133,0.46648826475498384,0.77999037023329,-0.04196901629136138
488,125,67,21,0.1,0.25,0.7261055634807418,0.5115574478588177,0.7261055634807418,0.5173605961738099,0.507551808921672,0.7532492846037099,0.028329785391124875
510,127,47,17,0.1,0.25,0.7517831669044223,0.5168374725713145,0.7517831669044223,0.5331264717425432,0.508866447622729,0.7912017014734597,0.04723414270840525
498,115,63,25,0.1,0.25,0.746077032810271,0.5331359816653934,0.746077032810271,0.5482444757526324,0.5338399234884486,0.7694096537082302,0.07996569424436316
506,135,57,3,0.1,0.25,0.7261055634807418,0.4602478955903931,0.7261055634807418,0.4196957878315133,0.4354172958824121,0.7711824717763078,-0.11300020224146347
494,133,61,13,0.1,0.25,0.7232524964336662,0.48956559299025054,0.7232524964336662,0.48177723177723175,0.47702661129057067,0.760109593586063,-0.027578526463949645
512,125,51,13,0.1,0.25,0.7489300998573466,0.501808376451206,0.7489300998573466,0.503446330455259,0.4910231023102311,0.7871768289525103,0.00499290009447997
509,118,50,24,0.1,0.25,0.760342368045649,0.5397843231121973,0.760342368045649,0.5680632785895944,0.5402848041971144,0.7911957996780209,0.10407404032675825
520,119,39,23,0.1,0.25,0.7746077032810271,0.5461021945627251,0.7746077032810271,0.5923696299661769,0.546801859307997,0.8112766520090802,0.13051348822842215
504,135,55,7,0.1,0.25,0.7289586305278174,0.4754528962684875,0.7289586305278174,0.4508178100863244,0.4550148941045533,0.7730542017830712,-0.06949187916739462
501,136,56,8,0.1,0.25,0.7261055634807418,0.477508477957311,0.7261055634807418,0.45574960753532184,0.4580595284112872,0.7696018774879555,-0.06309544127801782
509,120,50,22,0.1,0.25,0.7574893009985735,0.5327420695910705,0.7574893009985735,0.5573882706235648,0.5312549167689354,0.7900075903128951,0.08669511521344091
500,129,59,13,0.1,0.25,0.7318116975748931,0.49300183930056185,0.7318116975748931,0.4877340575869988,0.4816230844268228,0.767773099875437,-0.018529871681826248
511,122,52,16,0.1,0.25,0.7517831669044223,0.511789842201457,0.7517831669044223,0.5212805501347458,0.5049274279962334,0.7866920592752772,0.03167928837892972
497,118,58,28,0.1,0.25,0.7489300998573466,0.5436381587066519,0.7489300998573466,0.5668557383248252,0.5454759799587385,0.7749583454733732,0.10802705808211395
498,129,59,15,0.1,0.25,0.7318116975748931,0.4991210353081987,0.7318116975748931,0.4984805379542222,0.48941544755764943,0.7669415888817399,-0.002311322988048977
515,136,40,10,0.1,0.25,0.7489300998573466,0.49821053930642967,0.7489300998573466,0.49554531490015363,0.47805191728432667,0.8004237741682573,-0.0056467632811756235
482,131,75,13,0.1,0.25,0.7061340941512125,0.4778139337721923,0.7061340941512125,0.46701208660833454,0.46800029472443266,0.7345679806499325,-0.054106266965100215
504,123,51,23,0.1,0.25,0.7517831669044223,0.5328211773417253,0.7517831669044223,0.5573192810034915,0.530941393631749,0.7848405633194586,0.08674759447767484
504,135,55,7,0.1,0.25,0.7289586305278174,0.4754528962684875,0.7289586305278174,0.4508178100863244,0.4550148941045533,0.7730542017830712,-0.06949187916739462
494,131,61,15,0.1,0.25,0.7261055634807418,0.49641490805874366,0.7261055634807418,0.4938842105263158,0.4862116353641777,0.7611631312639558,-0.009364970380417767
503,126,58,14,0.1,0.25,0.7375178316690443,0.4983065953654189,0.7375178316690443,0.49706323971029853,0.4887268114793087,0.7721145379530974,-0.004460100216467882
513,116,44,28,0.1,0.25,0.7717546362339515,0.5577249152204269,0.7717546362339515,0.6022345875287052,0.5621760039972519,0.8028673404010491,0.15364221942799208
504,133,53,11,0.1,0.25,0.7346647646219686,0.4906181428286456,0.7346647646219686,0.4815418956043956,0.47499516814843457,0.7768018188164569,-0.026318913282543467
511,108,46,36,0.1,0.25,0.7803138373751783,0.5837073608617595,0.7803138373751783,0.6322747153158123,0.5938158449220396,0.8046567332322195,0.21045063390569482
493,122,58,28,0.1,0.25,0.7432239657631954,0.5407017543859649,0.7432239657631954,0.5636037058044999,0.5414571038171934,0.7709940284826452,0.10176015746237672
497,122,56,26,0.1,0.25,0.746077032810271,0.5372049264454328,0.746077032810271,0.5599905433626227,0.5371049117079685,0.775359750416963,0.09448690392277484
502,123,53,23,0.1,0.25,0.7489300998573466,0.5310193755399235,0.7489300998573466,0.5529157894736842,0.5290273324171629,0.7810662036586261,0.08102875404881259
502,117,51,31,0.1,0.25,0.760342368045649,0.5586176139973609,0.760342368045649,0.5945171204539186,0.5631102537468466,0.787979989157583,0.14886729772397778
507,114,52,28,0.1,0.25,0.7631954350927247,0.5520799213887979,0.7631954350927247,0.5832125603864734,0.5557871430752787,0.7900416023267155,0.13166174240815948
504,121,57,19,0.1,0.25,0.746077032810271,0.5170550038197097,0.746077032810271,0.5282,0.5129208044469427,0.7768440402644009,0.043861195045999994
500,121,61,19,0.1,0.25,0.7403708987161198,0.5134899414311179,0.7403708987161198,0.5213264895330113,0.5093754806952777,0.7691852959744372,0.033923036110093154
513,132,42,14,0.1,0.25,0.7517831669044223,0.5101073676416142,0.7517831669044223,0.5226744186046511,0.49680693069306925,0.7977708648182935,0.030277297428738022
516,125,43,17,0.1,0.25,0.760342368045649,0.5213976164680391,0.760342368045649,0.5441627665106604,0.5141584158415842,0.8007974463637518,0.06148098697850154
494,119,65,23,0.1,0.25,0.7375178316690443,0.5228463806092368,0.7375178316690443,0.5336181966483761,0.5215017064846416,0.7622840116264916,0.05542757855165494
506,127,53,15,0.1,0.25,0.7432239657631954,0.5054108191186475,0.7432239657631954,0.5099781618808661,0.4959252157238735,0.780495060473806,0.014695581522886365
513,124,42,22,0.1,0.25,0.7631954350927247,0.5375046279155868,0.7631954350927247,0.574543759811617,0.5351310322786833,0.8012835838315259,0.10574943924510556
495,138,58,10,0.1,0.25,0.7203994293865906,0.48134255412736426,0.7203994293865906,0.464524672428213,0.4636656048966335,0.7627472767251402,-0.05145401846249285
491,122,64,24,0.1,0.25,0.7346647646219686,0.5245341231642602,0.7346647646219686,0.5368530327747294,0.5229408148928697,0.760960244459844,0.06013840187672852
505,122,56,18,0.1,0.25,0.746077032810271,0.5143748408454291,0.746077032810271,0.524332945385577,0.5091963246168854,0.7781799624627629,0.03740493107696828
491,132,68,10,0.1,0.25,0.7146932952924394,0.47438836957343344,0.7146932952924394,0.4581635592871548,0.46085217658821725,0.7484684129578661,-0.06546753265246381
493,138,64,6,0.1,0.25,0.7118402282453637,0.46338270496708556,0.7118402282453637,0.4335069051392348,0.4430205481607351,0.7526875718311185,-0.0986873299297981
514,139,43,5,0.1,0.25,0.7403708987161198,0.4787614701775384,0.7403708987161198,0.4456514803471159,0.45083505509641875,0.794978837787812,-0.06794947109299439
497,122,60,22,0.1,0.25,0.7403708987161198,0.5225289247955316,0.7403708987161198,0.5356002994601836,0.5199641803624104,0.7691397756380777,0.056640496792908925
504,115,53,29,0.1,0.25,0.760342368045649,0.5531181428286456,0.760342368045649,0.583937507387998,0.556890012642225,0.7868982544351486,0.13354556534930187
509,132,46,14,0.1,0.25,0.746077032810271,0.5065037640380106,0.746077032810271,0.5137025481019241,0.4935464493294801,0.7899510331725902,0.018880480880994997
505,128,52,16,0.1,0.25,0.7432239657631954,0.5088769200079792,0.7432239657631954,0.5165412136418548,0.4998414460123672,0.7810502878512586,0.024235101017626534
498,121,55,27,0.1,0.25,0.7489300998573466,0.5414874639558184,0.7489300998573466,0.5668958587808819,0.5423059801157442,0.7778837981650871,0.10536298268301543
508,137,53,3,0.1,0.25,0.7289586305278174,0.4634772090654444,0.7289586305278174,0.4205841638981174,0.43653331979557997,0.7775996723129817,-0.10771235730113783
497,122,58,24,0.1,0.25,0.7432239657631954,0.5299395285696655,0.7432239657631954,0.5477954214114031,0.5286021698197794,0.772263701366533,0.07565639126593096
499,122,62,18,0.1,0.25,0.7375178316690443,0.5090272472625414,0.7375178316690443,0.5142713365539453,0.5039840024611598,0.7666488706554748,0.02270073865224733
506,129,51,15,0.1,0.25,0.7432239657631954,0.5063023638539796,0.7432239657631954,0.5120615604867573,0.4959252157238735,0.7825097142419472,0.017437470325059042
510,119,45,27,0.1,0.25,0.7660485021398002,0.551925212884117,0.7660485021398002,0.5929054054054055,0.5545964542524177,0.7984448821473912,0.13891195706289464
508,121,51,21,0.1,0.25,0.7546362339514978,0.5283264884476807,0.7546362339514978,0.5496489136195019,0.5257402687309229,0.7875370913753996,0.07500345000285566
514,121,45,21,0.1,0.25,0.7631954350927247,0.5336932147446396,0.7631954350927247,0.563815318539728,0.5314473006055921,0.7989213138371913,0.0927392739147042
499,110,60,32,0.1,0.25,0.7574893009985735,0.5590087933684396,0.7574893009985735,0.5836010566145499,0.563978164149397,0.7782078381344596,0.14047344909485487
501,124,60,16,0.1,0.25,0.7375178316690443,0.5036669213139802,0.7375178316690443,0.5060631578947368,0.49650240459683964,0.7693219292620773,0.009430402518288913
502,129,57,13,0.1,0.25,0.7346647646219686,0.4947907480662148,0.7346647646219686,0.49063844238170706,0.48316949421277944,0.7716947430871253,-0.013966633399117193
503,122,54,22,0.1,0.25,0.7489300998573466,0.5279149212048673,0.7489300998573466,0.5471368421052631,0.5255499153976312,0.7805098348745206,0.07254850055555095
495,118,68,20,0.1,0.25,0.7346647646219686,0.5120730043504003,0.7346647646219686,0.5173884027880765,0.5094139425681776,0.758375377469736,0.028977940748573586
509,108,50,34,0.1,0.25,0.7746077032810271,0.5749955907178311,0.7746077032810271,0.6148606930616656,0.583265607127807,0.7979715802849993,0.18562376492700597
510,131,45,15,0.1,0.25,0.7489300998573466,0.5108293224731582,0.7489300998573466,0.5228159126365055,0.49923693866285684,0.7923111339234601,0.03143761285213114
504,129,53,15,0.1,0.25,0.7403708987161198,0.5045070317175344,0.7403708987161198,0.5083983830499024,0.49428412874583794,0.7786175132718282,0.012304759856561785
521,132,38,10,0.1,0.25,0.7574893009985735,0.5012220010582277,0.7574893009985735,0.5030946911689638,0.48249956574604824,0.8080744969158677,0.003889326874080754
503,136,58,4,0.1,0.25,0.7232524964336662,0.4625923096511332,0.7232524964336662,0.4258417890857691,0.4389686468646865,0.767689651276112,-0.10533921189577043
515,138,42,6,0.1,0.25,0.7432239657631954,0.4831313584679832,0.7432239657631954,0.4568338437978561,0.4568698347107438,0.7972318175923416,-0.05396867296085788
490,121,65,25,0.1,0.25,0.7346647646219686,0.5270578797976058,0.7346647646219686,0.5398708856155665,0.5261723406110997,0.7597735296641377,0.0656908404698886
499,138,58,6,0.1,0.25,0.7203994293865906,0.4687687013764213,0.7203994293865906,0.438554748822606,0.4467691019198557,0.764801916602288,-0.08761312660833406
500,123,53,25,0.1,0.25,0.7489300998573466,0.5365390254630761,0.7489300998573466,0.5615405194056879,0.5357895370537595,0.7803402880599807,0.0948394560417838
514,139,47,1,0.1,0.25,0.7346647646219686,0.4616819455054749,0.7346647646219686,0.40398481368044925,0.42871288863962986,0.7895333271763062,-0.12131141977067991
493,122,62,24,0.1,0.25,0.7375178316690443,0.526335924966062,0.7375178316690443,0.5403478918510115,0.5248157972295904,0.7647291793585265,0.06519506276788212
507,130,52,12,0.1,0.25,0.7403708987161198,0.4957418932197838,0.7403708987161198,0.4917091836734694,0.48216547066272686,0.7810578146518059,-0.011883296043358848
510,129,43,19,0.1,0.25,0.7546362339514978,0.5253103465128781,0.7546362339514978,0.5522868393154626,0.518328539469479,0.7960261763658636,0.0727570758383689
513,126,50,12,0.1,0.25,0.7489300998573466,0.4990732875125492,0.7489300998573466,0.4981826442526125,0.48678868552412646,0.7886960629098911,-0.0025955086324221444
499,132,56,14,0.1,0.25,0.7318116975748931,0.49749475502900165,0.7318116975748931,0.49540412044374005,0.485556804696771,0.7704000931599182,-0.0067863993827756595
493,138,62,8,0.1,0.25,0.7146932952924394,0.47154140441811676,0.7146932952924394,0.4477926194249491,0.4527200049965649,0.75574477995736,-0.07709082254522498
517,122,44,18,0.1,0.25,0.7631954350927247,0.5250700280112044,0.7631954350927247,0.5496996314806402,0.5199422442244224,0.80121897995791,0.07059663315955479
484,131,69,17,0.1,0.25,0.7146932952924394,0.4950454523239334,0.7146932952924394,0.4923331442616752,0.4870331342934082,0.7449179847612614,-0.012326524616623395
500,113,57,31,0.1,0.25,0.7574893009985735,0.5564719230001995,0.7574893009985735,0.5839667062138514,0.5609711170055999,0.7809541587887794,0.13772089700388954
499,138,58,6,0.1,0.25,0.7203994293865906,0.4687687013764213,0.7203994293865906,0.438554748822606,0.4467691019198557,0.764801916602288,-0.08761312660833406
500,135,55,11,0.1,0.25,0.7289586305278174,0.48812168332716277,0.7289586305278174,0.47703412073490814,0.47205485967972094,0.7709878772923321,-0.03303307352220845
