tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_macro,f1_weighted,matthew
512,129,45,15,0.1,0.25,0.7517831669044223,0.5116883602633154,0.7517831669044223,0.5243759750390016,0.5009083767062752,0.7941845398956584,0.033758861238225045
516,129,41,15,0.1,0.25,0.7574893009985735,0.5152790245362059,0.7574893009985735,0.5339285714285714,0.5042845257903494,0.8019643912547086,0.045536599580362
498,123,59,21,0.1,0.25,0.7403708987161198,0.519954368641532,0.7403708987161198,0.5322161835748792,0.5165004244482174,0.770408027339067,0.05070911568057202
513,114,44,30,0.1,0.25,0.7746077032810271,0.5646693596648713,0.7746077032810271,0.6117936117936118,0.5708917059261096,0.8041317608686964,0.17005435941858218
512,123,45,21,0.1,0.25,0.760342368045649,0.5325216935966487,0.760342368045649,0.5622405153901217,0.5295302013422819,0.7970090666258174,0.08998148633613554
496,125,61,19,0.1,0.25,0.7346647646219686,0.5112145920606423,0.7346647646219686,0.5181058776167472,0.505874060150376,0.7653620499179474,0.028499124995110613
501,130,56,14,0.1,0.25,0.7346647646219686,0.4983418112906443,0.7346647646219686,0.49698890649762284,0.48713773246483527,0.7722766750524159,-0.004468987020995283
523,124,34,20,0.1,0.25,0.7746077032810271,0.5389237981248753,0.7746077032810271,0.5893582918312439,0.5353954830699017,0.8174090945712881,0.11795192430855944
508,123,49,21,0.1,0.25,0.7546362339514978,0.5289310293237582,0.7546362339514978,0.5525356576862124,0.5257402687309229,0.7894171403710514,0.07797206302420719
509,130,48,14,0.1,0.25,0.746077032810271,0.5055231398364253,0.746077032810271,0.5111817860568428,0.4935464493294801,0.7879103819929475,0.01571732394689804
518,125,39,19,0.1,0.25,0.7660485021398002,0.5309632455615401,0.7660485021398002,0.5665924813642945,0.5257260726072608,0.8074667966083341,0.09081672429756377
499,120,58,24,0.1,0.25,0.746077032810271,0.5312687013764213,0.746077032810271,0.549410930296702,0.5305144181566431,0.774213626722955,0.07861337352330691
515,134,42,10,0.1,0.25,0.7489300998573466,0.4970202473568721,0.7489300998573466,0.49291809885030224,0.47805191728432667,0.7982782044053028,-0.009187450934656944
500,121,57,23,0.1,0.25,0.746077032810271,0.5286941452224216,0.746077032810271,0.5463264895330113,0.5271267887460587,0.7754540047601863,0.07291910636603344
506,121,51,23,0.1,0.25,0.7546362339514978,0.5340801416317574,0.7546362339514978,0.55891417733523,0.5328694520208281,0.7867763472747833,0.08961704096215431
521,114,36,30,0.1,0.25,0.7860199714693296,0.5718506882106523,0.7860199714693296,0.6375089477451682,0.5799376797698945,0.8187580952016227,0.19879751035275026
505,122,52,22,0.1,0.25,0.7517831669044223,0.5297102533413126,0.7517831669044223,0.551359972412604,0.5274377014629308,0.784297002475653,0.0781259954683789
508,125,49,19,0.1,0.25,0.7517831669044223,0.5219865848793138,0.7517831669044223,0.540969705417712,0.5165133978119549,0.7883486115895499,0.060026124500820774
498,127,59,17,0.1,0.25,0.7346647646219686,0.5060654797526432,0.7346647646219686,0.5102421052631578,0.498592524227042,0.7680388027651184,0.01576366481477246
500,115,57,29,0.1,0.25,0.7546362339514978,0.549527478555755,0.7546362339514978,0.5751087162034411,0.5527081169312955,0.7795021167268095,0.12198270912086222
499,118,58,26,0.1,0.25,0.7489300998573466,0.5382131458208658,0.7489300998573466,0.5591379177278691,0.5390776771571177,0.7755498574937394,0.09507567246519845
497,128,60,16,0.1,0.25,0.7318116975748931,0.5016955914621983,0.7318116975748931,0.5028631578947369,0.49320104599292414,0.7655445963432379,0.004406697666616762
494,127,63,17,0.1,0.25,0.7289586305278174,0.5024748154797526,0.7289586305278174,0.5039955716586151,0.4952476958525346,0.7603160724968281,0.006289134309649201
511,122,46,22,0.1,0.25,0.760342368045649,0.5350962497506484,0.760342368045649,0.5653981971935694,0.5331853496115428,0.7956469353278417,0.09581714798401501
527,130,30,14,0.1,0.25,0.7717546362339515,0.5216811290644325,0.7717546362339515,0.5601563581015636,0.5085702267867784,0.8230576400248235,0.07222901810342484
504,121,53,23,0.1,0.25,0.7517831669044223,0.5322848094953122,0.7517831669044223,0.5545157894736842,0.530941393631749,0.783004041296401,0.08390546770370666
499,134,58,10,0.1,0.25,0.7261055634807418,0.4826575902653102,0.7261055634807418,0.4676842300901403,0.4664975424131917,0.766453640374676,-0.047346945948761945
498,117,59,27,0.1,0.25,0.7489300998573466,0.5407877019748654,0.7489300998573466,0.5618547929665343,0.5423059801157443,0.7743742589762701,0.10045725182854644
499,136,58,8,0.1,0.25,0.7232524964336662,0.47571314582086577,0.7232524964336662,0.45351944643283226,0.45671939916906357,0.7655938031274321,-0.06719721502119687
505,128,52,16,0.1,0.25,0.7432239657631954,0.5088769200079792,0.7432239657631954,0.5165412136418548,0.4998414460123672,0.7810502878512586,0.024235101017626534
517,122,40,22,0.1,0.25,0.7689015691868759,0.5404822461599841,0.7689015691868759,0.5819576959967692,0.5390703639964931,0.8069746173194242,0.11520124346631588
499,126,58,18,0.1,0.25,0.7375178316690443,0.510435368043088,0.7375178316690443,0.517621052631579,0.5039840024611598,0.7705330091869986,0.02712063196292816
508,121,49,23,0.1,0.25,0.7574893009985735,0.5358754737682027,0.7574893009985735,0.5635378025083908,0.5348120042470802,0.7905465491761149,0.09548714609158689
499,126,58,18,0.1,0.25,0.7375178316690443,0.510435368043088,0.7375178316690443,0.517621052631579,0.5039840024611598,0.7705330091869986,0.02712063196292816
505,116,52,28,0.1,0.25,0.760342368045649,0.550543586674646,0.760342368045649,0.5816022544283413,0.5536926994906621,0.7880689483129849,0.12844408307968697
497,136,60,8,0.1,0.25,0.7203994293865906,0.47391781368442054,0.7203994293865906,0.4513985689062355,0.45538290788013325,0.7615880912158153,-0.07120762827089144
508,129,49,15,0.1,0.25,0.746077032810271,0.5080976959904249,0.746077032810271,0.5159316130298273,0.4975760211312975,0.7864017405877922,0.02271645737808901
514,125,43,19,0.1,0.25,0.760342368045649,0.5273725812886495,0.760342368045649,0.5554167297692968,0.5219988959963633,0.7998255290719954,0.07789477364653419
504,117,53,27,0.1,0.25,0.7574893009985735,0.5461736983842012,0.7574893009985735,0.5745471014492753,0.5483795173417414,0.7855459596024251,0.11733908773695625
491,132,66,12,0.1,0.25,0.717546362339515,0.4824207061639737,0.717546362339515,0.47098407210766763,0.47015574896930834,0.7516335867287293,-0.04516988033388015
501,116,56,28,0.1,0.25,0.7546362339514978,0.5469529224017554,0.7546362339514978,0.5726634251755808,0.5495531844944559,0.7806509970961543,0.11682054894092572
501,130,56,14,0.1,0.25,0.7346647646219686,0.4983418112906443,0.7346647646219686,0.49698890649762284,0.48713773246483527,0.7722766750524159,-0.004468987020995283
512,127,45,17,0.1,0.25,0.7546362339514978,0.5186328047077599,0.7546362339514978,0.5377227522843152,0.51061791732961,0.7950594702403764,0.05302379376667973
502,133,55,11,0.1,0.25,0.7318116975748931,0.48882281069220024,0.7318116975748931,0.4786089238845144,0.4735218919782678,0.772843479319367,-0.030925207015658616
500,119,57,25,0.1,0.25,0.7489300998573466,0.5356385896668662,0.7489300998573466,0.5563162457149612,0.5357895370537595,0.7767505522653937,0.08959981188850591
493,106,64,38,0.1,0.25,0.7574893009985735,0.5744938160781967,0.7574893009985735,0.5977937084683623,0.5809421329507414,0.7737859626645273,0.1707047337626812
508,111,49,33,0.1,0.25,0.7717546362339515,0.5705976959904249,0.7717546362339515,0.6115587690610347,0.5779904882306905,0.7970459566049034,0.17749131881009783
501,120,56,24,0.1,0.25,0.7489300998573466,0.5330640335128666,0.7489300998573466,0.5533816425120773,0.5324399708949793,0.7779769934707459,0.08402410170876413
518,123,39,21,0.1,0.25,0.7689015691868759,0.5379076900059845,0.7689015691868759,0.5790561622464898,0.5353284886575665,0.8083787095580268,0.10948673876781147
511,126,46,18,0.1,0.25,0.7546362339514978,0.5212073608617595,0.7546362339514978,0.5417239010989011,0.5145116608684448,0.7936016819162935,0.05949298537356337
490,135,67,9,0.1,0.25,0.7118402282453637,0.4711063734290844,0.7118402282453637,0.4512105263157895,0.45546069835409936,0.7480851513900748,-0.07509207237047313
507,132,50,12,0.1,0.25,0.7403708987161198,0.4967833632555356,0.7403708987161198,0.49348780857186125,0.48216547066272686,0.7831443231613283,-0.00915365593295642
510,127,47,17,0.1,0.25,0.7517831669044223,0.5168374725713145,0.7517831669044223,0.5331264717425432,0.508866447622729,0.7912017014734597,0.04723414270840525
501,128,56,16,0.1,0.25,0.7375178316690443,0.5052862557350888,0.7375178316690443,0.5093623034799506,0.4965024045968397,0.7732974414612065,0.014070043420619578
506,131,51,13,0.1,0.25,0.7403708987161198,0.4993579194095352,0.7403708987161198,0.49873675431711145,0.486285594639866,0.7816017797021244,-0.0018012279522272273
509,126,48,18,0.1,0.25,0.7517831669044223,0.5194120287253141,0.7517831669044223,0.5371510379384394,0.5127277085330777,0.7897593904338822,0.053709478330597284
514,127,43,17,0.1,0.25,0.7574893009985735,0.5204281368442051,0.7574893009985735,0.5426027041081642,0.5123817473567056,0.7989159297831145,0.05900148708142052
493,124,64,20,0.1,0.25,0.7318116975748931,0.5119938160781967,0.7318116975748931,0.5185613953847341,0.5076511551451028,0.7602464386864941,0.02984104303801661
500,117,57,27,0.1,0.25,0.7517831669044223,0.5425830341113106,0.7517831669044223,0.565900671451725,0.5443154308257867,0.7781004272949469,0.10594811070306209
510,115,47,29,0.1,0.25,0.7689015691868759,0.5585041392379813,0.7689015691868759,0.5987894736842105,0.5632902630364559,0.7979692798276836,0.15204727059264087
506,133,51,11,0.1,0.25,0.7375178316690443,0.4924134749650908,0.7375178316690443,0.48464081982937046,0.4764749813293503,0.7807612937455188,-0.02158914587288365
504,123,53,21,0.1,0.25,0.7489300998573466,0.5253403650508678,0.7489300998573466,0.543805767489978,0.5220059509050335,0.7818176576765224,0.0666349499746035
500,143,57,1,0.1,0.25,0.7146932952924394,0.4523052563335328,0.7146932952924394,0.3974231779910978,0.4216171617161716,0.7652034104979684,-0.1398910323335334
505,132,52,12,0.1,0.25,0.7375178316690443,0.4949880311190904,0.7375178316690443,0.4901393249607535,0.4806403813941503,0.7792017992592908,-0.014060070617385347
515,126,42,18,0.1,0.25,0.760342368045649,0.5247980251346499,0.760342368045649,0.5517160686427457,0.5181184326819208,0.8012816247268425,0.07162280000301825
497,136,60,8,0.1,0.25,0.7203994293865906,0.47391781368442054,0.7203994293865906,0.4513985689062355,0.45538290788013325,0.7615880912158153,-0.07120762827089144
505,132,52,12,0.1,0.25,0.7375178316690443,0.4949880311190904,0.7375178316690443,0.4901393249607535,0.4806403813941503,0.7792017992592908,-0.014060070617385347
502,141,55,3,0.1,0.25,0.7203994293865906,0.4610450329144225,0.7203994293865906,0.41621976725478627,0.4331848184818482,0.7698993422880092,-0.11425683715230038
521,114,36,30,0.1,0.25,0.7860199714693296,0.5718506882106523,0.7860199714693296,0.6375089477451682,0.5799376797698945,0.8187580952016227,0.19879751035275026
495,126,62,18,0.1,0.25,0.7318116975748931,0.5068447037701975,0.7318116975748931,0.5110507246376812,0.5005608780014552,0.7628390612073879,0.01739412965237991
499,122,58,22,0.1,0.25,0.7432239657631954,0.5243242569319768,0.7432239657631954,0.5392713365539452,0.521813606597138,0.7729310160496266,0.061814111023302726
516,129,41,15,0.1,0.25,0.7574893009985735,0.5152790245362059,0.7574893009985735,0.5339285714285714,0.5042845257903494,0.8019643912547086,0.045536599580362
499,126,58,18,0.1,0.25,0.7375178316690443,0.510435368043088,0.7375178316690443,0.517621052631579,0.5039840024611598,0.7705330091869986,0.02712063196292816
507,128,50,16,0.1,0.25,0.746077032810271,0.5106722521444245,0.746077032810271,0.5204247196373181,0.5015260466602749,0.7849262729725922,0.029528139660238456
492,119,65,25,0.1,0.25,0.7375178316690443,0.5284572611210852,0.7375178316690443,0.5415075468266958,0.5280704835499356,0.7617365828434165,0.06873692162274804
521,134,36,10,0.1,0.25,0.7574893009985735,0.5024062437662079,0.7574893009985735,0.5064055758380351,0.4824995657460483,0.8102270584442632,0.007851974765431646
503,118,54,26,0.1,0.25,0.7546362339514978,0.5418038100937562,0.7546362339514978,0.5674919484702093,0.5430663351928208,0.7830229708918656,0.10623409239422556
498,117,59,27,0.1,0.25,0.7489300998573466,0.5407877019748654,0.7489300998573466,0.5618547929665343,0.5423059801157443,0.7743742589762701,0.10045725182854644
497,128,60,16,0.1,0.25,0.7318116975748931,0.5016955914621983,0.7318116975748931,0.5028631578947369,0.49320104599292414,0.7655445963432379,0.004406697666616762
501,126,56,18,0.1,0.25,0.7403708987161198,0.5122307001795332,0.7403708987161198,0.5211431527221001,0.5057106992313414,0.7743796232791311,0.03216181349327726
485,130,72,14,0.1,0.25,0.7118402282453637,0.4839791541990824,0.7118402282453637,0.4757042919266402,0.4746920908146609,0.7410431835977646,-0.03945822057150609
506,107,51,37,0.1,0.25,0.7746077032810271,0.5826912527428685,0.7746077032810271,0.6229515794156903,0.5919613910993221,0.7964162181683949,0.2016632849935528
510,127,47,17,0.1,0.25,0.7517831669044223,0.5168374725713145,0.7517831669044223,0.5331264717425432,0.508866447622729,0.7912017014734597,0.04723414270840525
512,121,45,23,0.1,0.25,0.7631954350927247,0.5394661380410932,0.7631954350927247,0.5735410277855217,0.5387426668780719,0.798079709907272,0.10774748914507976
510,119,47,25,0.1,0.25,0.7631954350927247,0.5446152503490923,0.7631954350927247,0.5790165165165165,0.5457576041471488,0.7954748656660885,0.11874917542614896
499,114,58,30,0.1,0.25,0.7546362339514978,0.5521020347097546,0.7546362339514978,0.5774692273468782,0.5558060713233127,0.7783771488921768,0.12706383233894566
504,121,53,23,0.1,0.25,0.7517831669044223,0.5322848094953122,0.7517831669044223,0.5545157894736842,0.530941393631749,0.783004041296401,0.08390546770370666
516,127,41,17,0.1,0.25,0.760342368045649,0.5222234689806503,0.760342368045649,0.547795892100606,0.5141584158415842,0.8027708648182936,0.06518252911633075
506,123,51,21,0.1,0.25,0.7517831669044223,0.527135697187313,0.7517831669044223,0.548059088500265,0.5238664043470115,0.785618232686141,0.0722251167570248
488,131,69,13,0.1,0.25,0.7146932952924394,0.483199930181528,0.7146932952924394,0.4734524606958509,0.472488110288363,0.7463074457561291,-0.042237448493882
499,124,58,20,0.1,0.25,0.7403708987161198,0.5173798124875324,0.7403708987161198,0.5286866691361074,0.5129714460222935,0.7717035999223673,0.04465731431590704
512,121,45,23,0.1,0.25,0.7631954350927247,0.5394661380410932,0.7631954350927247,0.5735410277855217,0.5387426668780719,0.798079709907272,0.10774748914507976
499,126,58,18,0.1,0.25,0.7375178316690443,0.510435368043088,0.7375178316690443,0.517621052631579,0.5039840024611598,0.7705330091869986,0.02712063196292816
506,135,51,9,0.1,0.25,0.7346647646219686,0.4854690305206463,0.7346647646219686,0.4696957878315133,0.46648826475498384,0.77999037023329,-0.04196901629136138
506,137,51,7,0.1,0.25,0.7318116975748931,0.4785245860762019,0.7318116975748931,0.45381294578216336,0.4563201320132013,0.7792912058680904,-0.06298844678983434
492,129,65,15,0.1,0.25,0.7232524964336662,0.49373503889886294,0.7232524964336662,0.4898852657004831,0.4846213315546932,0.7552700950757087,-0.01592085637581221
501,130,56,14,0.1,0.25,0.7346647646219686,0.4983418112906443,0.7346647646219686,0.49698890649762284,0.48713773246483527,0.7722766750524159,-0.004468987020995283
508,129,49,15,0.1,0.25,0.746077032810271,0.5080976959904249,0.746077032810271,0.5159316130298273,0.4975760211312975,0.7864017405877922,0.02271645737808901
505,126,52,18,0.1,0.25,0.746077032810271,0.5158213644524237,0.746077032810271,0.5287299071768168,0.5091963246168854,0.7820712266630647,0.04264018443340613
512,119,45,25,0.1,0.25,0.7660485021398002,0.5464105824855376,0.7660485021398002,0.5842766583654064,0.547798860882973,0.7992116919817001,0.12508123447860858
507,116,50,28,0.1,0.25,0.7631954350927247,0.5523389188110912,0.7631954350927247,0.5863892661645471,0.5557871430752787,0.7917736131160051,0.13448450896569422
506,133,51,11,0.1,0.25,0.7375178316690443,0.4924134749650908,0.7375178316690443,0.48464081982937046,0.4764749813293503,0.7807612937455188,-0.02158914587288365
510,133,47,11,0.1,0.25,0.7432239657631954,0.49600413923798126,0.7432239657631954,0.49140612430954045,0.47945544554455444,0.7886830694481716,-0.011720056427368307
511,126,46,18,0.1,0.25,0.7546362339514978,0.5212073608617595,0.7546362339514978,0.5417239010989011,0.5145116608684448,0.7936016819162935,0.05949298537356337
500,119,57,25,0.1,0.25,0.7489300998573466,0.5356385896668662,0.7489300998573466,0.5563162457149612,0.5357895370537595,0.7767505522653937,0.08959981188850591
503,114,54,30,0.1,0.25,0.760342368045649,0.5556926989826451,0.760342368045649,0.5861889326232924,0.560028691831794,0.7857521366985691,0.138565425416653
503,132,54,12,0.1,0.25,0.7346647646219686,0.4931926989826451,0.7346647646219686,0.4869720830350751,0.47912272291466923,0.775260038050012,-0.018834537680479203
507,132,50,12,0.1,0.25,0.7403708987161198,0.4967833632555356,0.7403708987161198,0.49348780857186125,0.48216547066272686,0.7831443231613283,-0.00915365593295642
499,124,58,20,0.1,0.25,0.7403708987161198,0.5173798124875324,0.7403708987161198,0.5286866691361074,0.5129714460222935,0.7717035999223673,0.04465731431590704
498,119,59,25,0.1,0.25,0.746077032810271,0.533843257530421,0.746077032810271,0.5523751640040133,0.5338399234884486,0.7729992876925319,0.0842032342273348
510,129,47,15,0.1,0.25,0.7489300998573466,0.5098930281268701,0.7489300998573466,0.5200287747993336,0.4992369386628568,0.7902934114087572,0.02815281388682527
496,133,61,11,0.1,0.25,0.7232524964336662,0.48343681428286456,0.7232524964336662,0.4706655184596361,0.4691384048466679,0.7609766502362721,-0.04408502991578564
520,123,37,21,0.1,0.25,0.7717546362339515,0.5397030221424297,0.7717546362339515,0.5853890706279831,0.5372937293729373,0.8121627283983748,0.1164509194787968
499,122,58,22,0.1,0.25,0.7432239657631954,0.5243242569319768,0.7432239657631954,0.5392713365539452,0.521813606597138,0.7729310160496266,0.061814111023302726
498,129,59,15,0.1,0.25,0.7318116975748931,0.4991210353081987,0.7318116975748931,0.4984805379542222,0.48941544755764943,0.7669415888817399,-0.002311322988048977
505,108,52,36,0.1,0.25,0.7717546362339515,0.5783213644524237,0.7717546362339515,0.6164541005487172,0.5867963454170351,0.7938392082717922,0.19100622032860892
511,130,46,14,0.1,0.25,0.7489300998573466,0.5073184719728706,0.7489300998573466,0.5152626105044201,0.49517169138106,0.7918188449519304,0.02113754831662731
514,129,43,15,0.1,0.25,0.7546362339514978,0.5134836923997607,0.7546362339514978,0.5289993028369174,0.5025907590759076,0.7980749330282528,0.03954833393509773
501,132,56,12,0.1,0.25,0.7318116975748931,0.4913973668461999,0.7318116975748931,0.48396989127404516,0.47761217694625013,0.7713191895335367,-0.023486263626632455
514,123,43,21,0.1,0.25,0.7631954350927247,0.5343170257330939,0.7631954350927247,0.5675161891679749,0.5314473006055921,0.8008016232447949,0.09626951336903773
506,131,51,13,0.1,0.25,0.7403708987161198,0.4993579194095352,0.7403708987161198,0.49873675431711145,0.486285594639866,0.7816017797021244,-0.0018012279522272273
